序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,黃飛鳳,111年高雄市議員選舉,首次申報,1110607,宣傳支出,佳舜國際企業有限公司,70415615,0.00,1050.00,,,,工作人員背心,金錢,高雄市三民區****,（07）*****,否,,,,,,,
2,黃飛鳳,111年高雄市議員選舉,首次申報,1110711,宣傳支出,昱享科技有限公司,54826177,0.00,2500.00,,,,影印機租賃費,金錢,高雄市三民區****,（07）*****,否,,,,,,,
3,黃飛鳳,111年高雄市議員選舉,首次申報,1110802,宣傳支出,佳舜國際企業有限公司,70415615,0.00,1100.00,,,,工作人員背心,金錢,高雄市三民區****,（07）*****,否,,,,,,,
4,黃飛鳳,111年高雄市議員選舉,首次申報,1110808,雜支支出,竹福企業行,09011627,0.00,900.00,,,,工業電扇,金錢,高雄市鳥松區****,（07）*****,否,,,,,,,
5,黃飛鳳,111年高雄市議員選舉,首次申報,1110810,宣傳支出,昱享科技有限公司,54826177,0.00,2500.00,,,,影印機租賃費,金錢,高雄市三民區****,（07）*****,否,,,,,,,
6,黃飛鳳,111年高雄市議員選舉,首次申報,1110908,雜支支出,中華電信九曲堂服務中心,82723638,0.00,1000.00,,,,電話接線費,金錢,高雄市大樹區****,（07）*****,否,,,,,,,
7,黃飛鳳,111年高雄市議員選舉,首次申報,1110908,交通旅運支出,台灣中油股份有限公司大樹站,85920252,0.00,1218.00,,,,汽車加油費,金錢,高雄市大樹區****,（07）*****,否,,,,,,,
8,黃飛鳳,111年高雄市議員選舉,首次申報,1110910,交通旅運支出,台灣中油股份有限公司大樹站,85920252,0.00,1211.00,,,,汽車加油費,金錢,高雄市大樹區****,（07）*****,否,,,,,,,
9,黃飛鳳,111年高雄市議員選舉,首次申報,1110912,宣傳支出,昱享科技有限公司,54826177,0.00,2500.00,,,,影印機租賃費,金錢,高雄市三民區****,（07）*****,否,,,,,,,
10,黃飛鳳,111年高雄市議員選舉,首次申報,1110913,宣傳支出,上慶企業社,18012226,0.00,24159.00,,,,競選總部成立邀請卡,金錢,高雄市鳳山區****,（07）*****,否,,,,,,,
11,黃飛鳳,111年高雄市議員選舉,首次申報,1110914,交通旅運支出,台灣中油股份有限公司仁武站,85332199,0.00,1351.00,,,,汽車加油費,金錢,高雄市仁武區****,（07）*****,否,,,,,,,
12,黃飛鳳,111年高雄市議員選舉,首次申報,1110917,交通旅運支出,水美加油站股份有限公司,89713847,0.00,800.00,,,,宣傳車油費,金錢,高雄市鳥松區****,（07）*****,否,,,,,,,
13,黃飛鳳,111年高雄市議員選舉,首次申報,1110918,交通旅運支出,台灣中油股份有限公司大樹站,85920252,0.00,700.00,,,,宣傳車油費,金錢,高雄市大樹區****,（07）*****,否,,,,,,,
14,黃飛鳳,111年高雄市議員選舉,首次申報,1110920,宣傳支出,上慶企業社,18012226,0.00,6825.00,,,,客製袖珍面紙包,金錢,高雄市鳳山區****,（07）*****,否,,,,,,,
15,黃飛鳳,111年高雄市議員選舉,首次申報,1110920,雜支支出,九乘九文具股份有限公司高雄自由分公司,90713520,0.00,186.00,,,,文具一批,金錢,高雄市左營區****,（07）*****,否,,,,,,,
16,黃飛鳳,111年高雄市議員選舉,首次申報,1110921,交通旅運支出,水美加油站股份有限公司,89713847,0.00,815.00,,,,宣傳車油費,金錢,高雄市鳥松區****,（07）*****,否,,,,,,,
17,黃飛鳳,111年高雄市議員選舉,首次申報,1110922,交通旅運支出,台灣中油股份有限公司大樹站,85920252,0.00,1028.00,,,,-K油費,金錢,高雄市大樹區****,（07）*****,否,,,,,,,
18,黃飛鳳,111年高雄市議員選舉,首次申報,1110923,交通旅運支出,吉基企業有限公司（全通加油站）,70684630,0.00,800.00,,,,宣傳車油費,金錢,高雄市大樹區****,（07）*****,否,,,,,,,
19,黃飛鳳,111年高雄市議員選舉,首次申報,1110926,交通旅運支出,福懋加油站仁武站,15538937,0.00,680.00,,,,宣傳車油費,金錢,高雄市仁武區****,（07）*****,否,,,,,,,
20,黃飛鳳,111年高雄市議員選舉,首次申報,1110926,雜支支出,佳附商行,25723931,0.00,3345.00,,,,免洗餐具一批,金錢,高雄市大樹區****,（07）*****,否,,,,,,,
21,黃飛鳳,111年高雄市議員選舉,首次申報,1110926,交通旅運支出,台灣中油股份有限公司九曲堂站,85031171,0.00,1209.00,,,,-K油費,金錢,高雄市大寮區****,（07）*****,否,,,,,,,
22,黃飛鳳,111年高雄市議員選舉,首次申報,1110927,雜支支出,愛迪特資訊股份有限公司,86459413,0.00,45885.00,,,,服務處電腦周邊設備,金錢,高雄市三民區****,（07）*****,否,,,,,,,
