序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,劉韋巡,111年基隆市議員選舉,首次申報,1110513,雜支支出,雅平百貨商行,,0.00,1300.00,,,,五金百貨,金錢,基隆市安樂區****,,否,,,,,,,
2,劉韋巡,111年基隆市議員選舉,首次申報,1110513,雜支支出,雅平百貨商行,,0.00,98.00,,,,祭拜供品,金錢,基隆市安樂區****,,否,,,,,,,
3,劉韋巡,111年基隆市議員選舉,首次申報,1110514,雜支支出,雅平百貨商行,,0.00,118.00,,,,五金百貨,金錢,基隆市安樂區****,,否,,,,,,,
4,劉韋巡,111年基隆市議員選舉,首次申報,1110514,集會支出,大明工藝社,,0.00,2350.00,,,,剪綵用品,金錢,基隆市信義區****,,否,,,,,,,
5,劉韋巡,111年基隆市議員選舉,首次申報,1110514,雜支支出,光南大批發基隆分店,,0.00,279.00,,,,文具用品費用,金錢,基隆市仁愛區****,,否,,,,,,,
6,劉韋巡,111年基隆市議員選舉,首次申報,1110516,雜支支出,捷登藥局,,0.00,1602.00,,,,酒精,金錢,基隆市仁愛區****,,否,,,,,,,
7,劉韋巡,111年基隆市議員選舉,首次申報,1110520,宣傳支出,金藝泰企業社,,0.00,18500.00,,,,選舉看板,金錢,基隆市仁愛區****,,否,,,,,,,
8,劉韋巡,111年基隆市議員選舉,首次申報,1110527,租用競選辦事處支出,華得商行,,0.00,990.00,,,,辦公室電腦喇叭,金錢,臺北市市民大****,,否,,,,,,,
9,劉韋巡,111年基隆市議員選舉,首次申報,1110527,租用競選辦事處支出,建宏電腦,,0.00,28950.00,,,,租買辦公設備費用,金錢,台北市中正區****,,否,,,,,,,
10,劉韋巡,111年基隆市議員選舉,首次申報,1110529,租用競選辦事處支出,好市多新北汐止店,,0.00,2374.00,,,,租買辦公設備費用,金錢,新北市汐止區****,,否,,,,,,,
11,劉韋巡,111年基隆市議員選舉,首次申報,1110531,交通旅運支出,力揚停車場設備股份有限公司南榮營業所,,0.00,60.00,,,,停車費,金錢,基隆市仁愛區****,,否,,,,,,,
12,劉韋巡,111年基隆市議員選舉,首次申報,1110601,雜支支出,誠信精品文具股份有限公司,,0.00,133.00,,,,文具用品費用,金錢,基隆市仁愛區****,,否,,,,,,,
13,劉韋巡,111年基隆市議員選舉,首次申報,1110601,雜支支出,誠信精品文具股份有限公司,,0.00,575.00,,,,文具用品費用,金錢,基隆市仁愛區****,,否,,,,,,,
14,劉韋巡,111年基隆市議員選舉,首次申報,1110601,公共關係費用支出,義美清涼飲食店,,0.00,1175.00,,,,聯誼交際費用,金錢,基隆市中正區****,,否,,,,,,,
15,劉韋巡,111年基隆市議員選舉,首次申報,1110607,雜支支出,雅平百貨商行,,0.00,149.00,,,,祭拜供品,金錢,基隆市安樂區****,,否,,,,,,,
16,劉韋巡,111年基隆市議員選舉,首次申報,1110607,租用競選辦事處支出,台灣電力公司,,0.00,6080.00,,,,服務處.月電費,金錢,基隆市仁愛區****,,否,,,,,,,
17,劉韋巡,111年基隆市議員選舉,首次申報,1110610,交通旅運支出,力揚停車場設備股份有限公司南榮營業所,,0.00,45.00,,,,停車費,金錢,基隆市仁愛區****,,否,,,,,,,
18,劉韋巡,111年基隆市議員選舉,首次申報,1110612,公共關係費用支出,連珍食品,,0.00,716.00,,,,文康活動費用,金錢,基隆市仁愛區****,,否,,,,,,,
19,劉韋巡,111年基隆市議員選舉,首次申報,1110614,雜支支出,雅平百貨商行,,0.00,60.00,,,,五金百貨,金錢,基隆市安樂區****,,否,,,,,,,
20,劉韋巡,111年基隆市議員選舉,首次申報,1110614,雜支支出,雅平百貨商行,,0.00,120.00,,,,五金百貨,金錢,基隆市安樂區****,,否,,,,,,,
21,劉韋巡,111年基隆市議員選舉,首次申報,1110614,雜支支出,雅平百貨商行,,0.00,250.00,,,,五金百貨,金錢,基隆市安樂區****,,否,,,,,,,
22,劉韋巡,111年基隆市議員選舉,首次申報,1110616,交通旅運支出,大日開發有限公司,,0.00,90.00,,,,停車費,金錢,基隆市仁愛區****,,否,,,,,,,
23,劉韋巡,111年基隆市議員選舉,首次申報,1110616,公共關係費用支出,基涮國基開發股份有限公司,,0.00,1873.00,,,,餐費,金錢,基隆市仁愛區****,,否,,,,,,,
24,劉韋巡,111年基隆市議員選舉,首次申報,1110617,交通旅運支出,力揚停車場設備股份有限公司南榮營業所,,0.00,30.00,,,,停車費,金錢,基隆市仁愛區****,,否,,,,,,,
