序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1,何敏誠,107年直轄市議員選舉,第二次賸餘,1090101,當選後與其公務有關之費用支出,廖淑楨,L22*******,0.00,6000.00,,,,工資或薪津,金錢,臺中市東區東****,0920*****,,,,,,,
2,何敏誠,107年直轄市議員選舉,第二次賸餘,1090101,當選後與其公務有關之費用支出,洪進卿,N10*******,0.00,15000.00,,,,工資或薪津,金錢,臺中市南區高****,2262*****,,,,,,,
3,何敏誠,107年直轄市議員選舉,第二次賸餘,1090101,當選後與其公務有關之費用支出,吳全生,R10*******,0.00,7000.00,,,,工資或薪津,金錢,臺中市南區五****,0916*****,,,,,,,
4,何敏誠,107年直轄市議員選舉,第二次賸餘,1090103,當選後與其公務有關之費用支出,台灣中油,56810262,0.00,180.00,,,,油資費用,金錢,,,,,,,,,
5,何敏誠,107年直轄市議員選舉,第二次賸餘,1090104,當選後與其公務有關之費用支出,台灣中油,77210216,0.00,995.00,,,,油資費用,金錢,,,,,,,,,
6,何敏誠,107年直轄市議員選舉,第二次賸餘,1090105,當選後與其公務有關之費用支出,大勝加油站,12747496,0.00,1210.00,,,,油資費用,金錢,,,,,,,,,
7,何敏誠,107年直轄市議員選舉,第二次賸餘,1090105,當選後與其公務有關之費用支出,中華電信,52003801,0.00,475.00,,,,電信費用,金錢,臺中市西區市****,123*****,,,,,,,
8,何敏誠,107年直轄市議員選舉,第二次賸餘,1090105,當選後與其公務有關之費用支出,超群大書局,77567329,0.00,300.00,,,,文具用品費用,金錢,臺中市東區自****,2211*****,,,,,,,
9,何敏誠,107年直轄市議員選舉,第二次賸餘,1090105,當選後與其公務有關之費用支出,海格花藝坊,82613077,0.00,1300.00,,,,活動企劃費用,金錢,,0935*****,,,,,,,
10,何敏誠,107年直轄市議員選舉,第二次賸餘,1090105,當選後與其公務有關之費用支出,自來水公司,97172648,0.00,93.00,,,,水電瓦斯費用,金錢,臺中市東區進****,2221*****,,,,,,,
11,何敏誠,107年直轄市議員選舉,第二次賸餘,1090109,當選後與其公務有關之費用支出,自由加油站,89984051,0.00,1200.00,,,,油資費用,金錢,,,,,,,,,
12,何敏誠,107年直轄市議員選舉,第二次賸餘,1090110,當選後與其公務有關之費用支出,中華電信,52003801,0.00,1649.00,,,,電信費用,金錢,臺中市西區市****,123*****,,,,,,,
13,何敏誠,107年直轄市議員選舉,第二次賸餘,1090110,當選後與其公務有關之費用支出,東虹加油站,86268189,0.00,1000.00,,,,油資費用,金錢,,,,,,,,,
14,何敏誠,107年直轄市議員選舉,第二次賸餘,1090113,當選後與其公務有關之費用支出,廖淑楨,L22*******,0.00,20000.00,,,,獎金或津貼,金錢,臺中市東區東****,0920*****,,,,,,,
15,何敏誠,107年直轄市議員選舉,第二次賸餘,1090113,當選後與其公務有關之費用支出,洪進卿,N10*******,0.00,20000.00,,,,獎金或津貼,金錢,臺中市南區高****,2262*****,,,,,,,
16,何敏誠,107年直轄市議員選舉,第二次賸餘,1090113,當選後與其公務有關之費用支出,洪鈞富,N12*******,0.00,30000.00,,,,獎金或津貼,金錢,臺中市太平區****,0963*****,,,,,,,
17,何敏誠,107年直轄市議員選舉,第二次賸餘,1090113,當選後與其公務有關之費用支出,吳全生,R10*******,0.00,30000.00,,,,獎金或津貼,金錢,臺中市南區五****,0916*****,,,,,,,
18,何敏誠,107年直轄市議員選舉,第二次賸餘,1090114,當選後與其公務有關之費用支出,禾富加油站,53271712,0.00,898.00,,,,油資費用,金錢,,,,,,,,,
