序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,余邦彥,111年新竹市議員選舉,首次申報,1110729,雜支支出,文具世界企業社,31593485,0.00,2816.00,,,,文具用品費用,金錢,新竹縣竹北市****,0365*****,否,,,,,,,
2,余邦彥,111年新竹市議員選舉,首次申報,1110731,雜支支出,胖食餐飲有限公司,85119654,0.00,2511.00,,,,餐飲費用,金錢,新竹縣竹北市****,,否,,,,,,,
3,余邦彥,111年新竹市議員選舉,首次申報,1110801,租用競選辦事處支出,大鑫空調電器行,87445825,0.00,69500.00,,,,裝潢競選辦事處費用-冷氣MAS-MD/RX-MD,金錢,新竹縣竹東鎮****,0976*****,否,,,,,,,
4,余邦彥,111年新竹市議員選舉,首次申報,1110802,雜支支出,大潤發,80030759,0.00,590.00,,,,文具用品費用,金錢,新竹市東區忠****,0800*****,否,,,,,,,
5,余邦彥,111年新竹市議員選舉,首次申報,1110803,雜支支出,文具世界企業社,31593485,0.00,975.00,,,,文具用品費用,金錢,新竹縣竹北市****,0365*****,否,,,,,,,
6,余邦彥,111年新竹市議員選舉,首次申報,1110804,雜支支出,文具國王企業社,26697670,0.00,754.00,,,,文具用品費用,金錢,新竹市東區東****,0357*****,否,,,,,,,
7,余邦彥,111年新竹市議員選舉,首次申報,1110805,雜支支出,香港浩記燒臘店,26670412,0.00,2600.00,,,,,金錢,新竹市南大路****,0356*****,否,,,,,,,
8,余邦彥,111年新竹市議員選舉,首次申報,1110805,雜支支出,文具世界企業社,31593485,0.00,705.00,,,,文具用品費用,金錢,新竹縣竹北市****,0365*****,否,,,,,,,
9,余邦彥,111年新竹市議員選舉,首次申報,1110808,雜支支出,文具國王企業社,26697670,0.00,1934.00,,,,文具用品費用,金錢,新竹市東區東****,0357*****,否,,,,,,,
10,余邦彥,111年新竹市議員選舉,首次申報,1110809,雜支支出,大潤發,80030759,0.00,816.00,,,,雜項購置或修繕費用,金錢,新竹市東區忠****,0800*****,否,,,,,,,
11,余邦彥,111年新竹市議員選舉,首次申報,1110809,雜支支出,大潤發,80030759,0.00,283.00,,,,雜項購置或修繕費用-垃圾袋,金錢,新竹市東區忠****,0800*****,否,,,,,,,
12,余邦彥,111年新竹市議員選舉,首次申報,1110810,宣傳支出,新竹東園郵局,,0.00,210.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新竹市東區忠****,0352*****,否,,,,,,,
13,余邦彥,111年新竹市議員選舉,首次申報,1110810,雜支支出,永琦花藝生活館,78777843,0.00,1740.00,,,,雜項購置或修繕費用-花器,金錢,新竹市體育街****,0356*****,否,,,,,,,
14,余邦彥,111年新竹市議員選舉,首次申報,1110812,雜支支出,段純真建功店,24869640,0.00,450.00,,,,餐飲費用,金錢,新竹市建功一****,0357*****,否,,,,,,,
15,余邦彥,111年新竹市議員選舉,首次申報,1110812,集會支出,錦花雜貨店,46647657,0.00,300.00,,,,餐飲費用-礦泉水,金錢,新竹市東區公****,,否,,,,,,,
16,余邦彥,111年新竹市議員選舉,首次申報,1110813,雜支支出,嘉昌青果行,66998960,0.00,8505.00,,,,餐飲費用-水果,金錢,新竹市經國路****,0353*****,否,,,,,,,
17,余邦彥,111年新竹市議員選舉,首次申報,1110815,租用競選辦事處支出,新加坡商蝦皮娛樂電商有限公司台灣分公司,56801904,0.00,6460.00,,,,其他與租用競選辦事處有關之費用-椅子,金錢,臺北市信義區****,,否,,,,,,,
18,余邦彥,111年新竹市議員選舉,首次申報,1110816,租用競選辦事處支出,新加坡商蝦皮娛樂電商有限公司台灣分公司,56801904,0.00,6530.00,,,,其他與租用競選辦事處有關之費用-椅子,金錢,臺北市信義區****,,否,,,,,,,
19,余邦彥,111年新竹市議員選舉,首次申報,1110816,宣傳支出,新加坡商蝦皮娛樂電商有限公司台灣分公司,56801904,0.00,2176.00,,,,其他與選舉宣傳有關之費用-小蜜蜂擴音器,金錢,臺北市信義區****,,否,,,,,,,
20,余邦彥,111年新竹市議員選舉,首次申報,1110817,雜支支出,文具世界企業社,31593485,0.00,297.00,,,,文具用品費用,金錢,新竹縣竹北市****,0365*****,否,,,,,,,
21,余邦彥,111年新竹市議員選舉,首次申報,1110817,雜支支出,嘉昌青果行,66998960,0.00,7300.00,,,,餐飲費用-水果,金錢,新竹市經國路****,0353*****,否,,,,,,,
22,余邦彥,111年新竹市議員選舉,首次申報,1110818,雜支支出,宏酒樽有限公司,24233269,0.00,14190.00,,,,餐飲費用,金錢,桃園市中壢區****,,否,,,,,,,
23,余邦彥,111年新竹市議員選舉,首次申報,1110818,雜支支出,永成企業商行,73839638,0.00,300.00,,,,雜項購置或修繕費用-紙杯餐盒,金錢,新竹市南大路****,,否,,,,,,,
