序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,蔡孟娥,111年南投縣議員選舉,首次申報,1111015,雜支支出,竹山花園,,0.00,11000.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
2,蔡孟娥,111年南投縣議員選舉,首次申報,1111017,雜支支出,立典電器行,,0.00,4700.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,,否,,,,,,,
3,蔡孟娥,111年南投縣議員選舉,首次申報,1111020,雜支支出,竹山花園,,0.00,21400.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
4,蔡孟娥,111年南投縣議員選舉,首次申報,1111020,雜支支出,竹藝花坊,,0.00,2000.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,0985*****,否,,,,,,,
5,蔡孟娥,111年南投縣議員選舉,首次申報,1111021,雜支支出,燦坤3C,,0.00,188.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,,否,,,,,,,
6,蔡孟娥,111年南投縣議員選舉,首次申報,1111026,雜支支出,水碩士水質科技社,,0.00,3000.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,,否,,,,,,,
7,蔡孟娥,111年南投縣議員選舉,首次申報,1111027,宣傳支出,中國書局,,0.00,1100.00,,,,其他與選舉宣傳有關之費用,金錢,南投縣竹山鎮****,,否,,,,,,,
8,蔡孟娥,111年南投縣議員選舉,首次申報,1111027,雜支支出,力利洋酒商行,,0.00,5400.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
9,蔡孟娥,111年南投縣議員選舉,首次申報,1111028,雜支支出,中國書局,,0.00,445.00,,,,文具用品費用,金錢,南投縣竹山鎮****,,否,,,,,,,
10,蔡孟娥,111年南投縣議員選舉,首次申報,1111028,雜支支出,燦坤3C,,0.00,258.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,,否,,,,,,,
11,蔡孟娥,111年南投縣議員選舉,首次申報,1111028,雜支支出,榮一書局,,0.00,72.00,,,,文具用品費用,金錢,南投縣竹山鎮****,,否,,,,,,,
12,蔡孟娥,111年南投縣議員選舉,首次申報,1111028,宣傳支出,中國書局,,0.00,1800.00,,,,其他與選舉宣傳有關之費用,金錢,南投縣竹山鎮****,,否,,,,,,,
13,蔡孟娥,111年南投縣議員選舉,首次申報,1111030,集會支出,山茶話堂,,0.00,3200.00,,,,租用場地費用,金錢,南投縣竹山鎮****,0910*****,否,,,,,,,
14,蔡孟娥,111年南投縣議員選舉,首次申報,1111031,雜支支出,一利號,,0.00,2640.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
15,蔡孟娥,111年南投縣議員選舉,首次申報,1111031,宣傳支出,中華郵政,,0.00,312.00,,,,郵寄競選物品或宣傳廣告費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
16,蔡孟娥,111年南投縣議員選舉,首次申報,1111031,宣傳支出,中華郵政,,0.00,1008.00,,,,郵寄競選物品或宣傳廣告費用,金錢,南投縣竹山鎮****,,否,,,,,,,
17,蔡孟娥,111年南投縣議員選舉,首次申報,1111031,宣傳支出,中華郵政,,0.00,72.00,,,,郵寄競選物品或宣傳廣告費用,金錢,南投縣竹山鎮****,,否,,,,,,,
18,蔡孟娥,111年南投縣議員選舉,首次申報,1111031,雜支支出,竹山花園,,0.00,2500.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
19,蔡孟娥,111年南投縣議員選舉,首次申報,1111101,雜支支出,金味香食品行,,0.00,760.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
20,蔡孟娥,111年南投縣議員選舉,首次申報,1111101,雜支支出,竹山花園,,0.00,17100.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
21,蔡孟娥,111年南投縣議員選舉,首次申報,1111101,宣傳支出,竹山郵局,,0.00,1278.00,,,,郵寄競選物品或宣傳廣告費用,金錢,南投縣竹山鎮****,,否,,,,,,,
22,蔡孟娥,111年南投縣議員選舉,首次申報,1111101,雜支支出,紅厝莊,,0.00,440.00,,,,餐飲費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
23,蔡孟娥,111年南投縣議員選舉,首次申報,1111101,雜支支出,竹山第一炒,,0.00,1180.00,,,,餐飲費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
24,蔡孟娥,111年南投縣議員選舉,首次申報,1111102,雜支支出,中國書局,,0.00,40.00,,,,文具用品費用,金錢,南投縣竹山鎮****,,否,,,,,,,
25,蔡孟娥,111年南投縣議員選舉,首次申報,1111102,雜支支出,福園港式叉燒,,0.00,240.00,,,,餐飲費用,金錢,南投縣竹山鎮****,240*****,否,,,,,,,
26,蔡孟娥,111年南投縣議員選舉,首次申報,1111102,雜支支出,饗食尚,,0.00,280.00,,,,餐飲費用,金錢,南投縣竹山鎮****,,否,,,,,,,
27,蔡孟娥,111年南投縣議員選舉,首次申報,1111102,雜支支出,全盈商行,,0.00,175.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,,否,,,,,,,
28,蔡孟娥,111年南投縣議員選舉,首次申報,1111102,雜支支出,羊仔頭大食館,,0.00,1290.00,,,,餐飲費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
29,蔡孟娥,111年南投縣議員選舉,首次申報,1111102,雜支支出,榮一書局,,0.00,96.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,,否,,,,,,,
30,蔡孟娥,111年南投縣議員選舉,首次申報,1111104,雜支支出,仁鋒商行,,0.00,220.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,,否,,,,,,,
31,蔡孟娥,111年南投縣議員選舉,首次申報,1111104,雜支支出,仁鋒商行,,0.00,50.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,,否,,,,,,,
32,蔡孟娥,111年南投縣議員選舉,首次申報,1111104,雜支支出,西榮電腦排版打字行,,0.00,152.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,,否,,,,,,,
33,蔡孟娥,111年南投縣議員選舉,首次申報,1111104,雜支支出,大山三五小吃部,,0.00,640.00,,,,餐飲費用,金錢,南投縣竹山鎮****,,否,,,,,,,
34,蔡孟娥,111年南投縣議員選舉,首次申報,1111104,雜支支出,日日旺金香舖,,0.00,370.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,,否,,,,,,,
35,蔡孟娥,111年南投縣議員選舉,首次申報,1111104,雜支支出,吉祥坊香舖,,0.00,540.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,,否,,,,,,,
36,蔡孟娥,111年南投縣議員選舉,首次申報,1111104,交通旅運支出,台灣中油,,0.00,620.00,,,,油資,金錢,南投縣竹山鎮****,,否,,,,,,,
37,蔡孟娥,111年南投縣議員選舉,首次申報,1111104,雜支支出,中興水果行,,0.00,300.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,,否,,,,,,,
38,蔡孟娥,111年南投縣議員選舉,首次申報,1111104,雜支支出,中興水果行,,0.00,375.00,,,,餐飲費用,金錢,南投縣南投市****,049-*****,否,,,,,,,
39,蔡孟娥,111年南投縣議員選舉,首次申報,1111104,雜支支出,一利號,,0.00,1230.00,,,,雜項購置或修繕費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
40,蔡孟娥,111年南投縣議員選舉,首次申報,1111104,雜支支出,好便宜自助餐,,0.00,720.00,,,,餐飲費用,金錢,南投縣竹山鎮****,049-*****,否,,,,,,,
