序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111114,宣傳支出,慶岳實業社,77015142,0.00,16300.00,,,,製作競選物品或宣傳廣告費用,金錢,宜蘭縣礁溪鄉****,03-9*****,否,,,,,,,
2,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111115,雜支支出,過嶺媒氣行,,0.00,1980.00,,,,水電瓦斯費用,金錢,宜蘭縣壯圍鄉****,0970*****,否,,,,,,,
3,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111115,雜支支出,億洪企業社,02405127,0.00,8000.00,,,,雜項購置或修繕費用,金錢,宜蘭縣壯圍鄉****,,否,,,,,,,
4,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111115,雜支支出,如意小吃,26573951,0.00,2400.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
5,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111115,雜支支出,銘亮蔬菜行,31733346,0.00,940.00,,,,餐飲費用,金錢,宜蘭縣礁溪鄉****,03-9*****,否,,,,,,,
6,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111115,雜支支出,銘亮蔬菜行,31733346,0.00,8156.00,,,,餐飲費用,金錢,宜蘭縣礁溪鄉****,03-9*****,否,,,,,,,
7,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111115,雜支支出,金田肉號,40632018,0.00,12907.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
8,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111115,宣傳支出,鈺盛廣告社,99216489,0.00,6000.00,,,,製作競選物品或宣傳廣告費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
9,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111116,宣傳支出,億洪企業社,02405127,0.00,6000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,宜蘭縣壯圍鄉****,,否,,,,,,,
10,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111116,雜支支出,一順食品行,67903175,0.00,16611.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
11,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111117,雜支支出,友基雞蛋,26566136,0.00,5000.00,,,,餐飲費用,金錢,宜蘭縣礁溪鄉****,03-9*****,否,,,,,,,
12,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111117,雜支支出,銘興五金行,40521104,0.00,2150.00,,,,雜項購置或修繕費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
13,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111117,雜支支出,新錦成行,40553013,0.00,680.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
14,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111117,雜支支出,開慶食品行,92919554,0.00,5900.00,,,,餐飲費用,金錢,宜蘭縣礁溪鄉****,03-9*****,否,,,,,,,
15,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111118,宣傳支出,金禾堂文化事業股份有限公司,16665848,0.00,2716.00,,,,製作競選物品或宣傳廣告費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
16,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111118,雜支支出,開慶食品行,92919554,0.00,7600.00,,,,餐飲費用,金錢,宜蘭縣礁溪鄉****,03-9*****,否,,,,,,,
17,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111119,雜支支出,林記甘蔗雞,,0.00,600.00,,,,餐飲費用,金錢,宜蘭縣壯圍鄉****,0952*****,否,,,,,,,
18,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111120,雜支支出,億洪企業社,02405127,0.00,12000.00,,,,雜項購置或修繕費用,金錢,宜蘭縣壯圍鄉****,03-9*****,否,,,,,,,
19,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111120,雜支支出,大昌行,02410347,0.00,6063.00,,,,餐飲費用,金錢,宜蘭縣壯圍鄉****,03-9*****,否,,,,,,,
20,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111120,雜支支出,大昌行,02410347,0.00,8559.00,,,,餐飲費用,金錢,宜蘭縣壯圍鄉****,03-9*****,否,,,,,,,
21,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111120,雜支支出,鑫鮮水果屋,39971833,0.00,1347.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,0913*****,否,,,,,,,
22,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111120,雜支支出,明光糖菓玩具行,40103306,0.00,730.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
23,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111120,雜支支出,金田肉號,40632018,0.00,4300.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
24,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111120,雜支支出,四興紙店,77035219,0.00,1480.00,,,,雜項購置或修繕費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
25,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111120,雜支支出,過嶺媒氣行,92916326,0.00,1980.00,,,,水電瓦斯費用,金錢,宜蘭縣壯圍鄉****,0970*****,否,,,,,,,
26,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111121,宣傳支出,蘭洋音樂燈光音響工作室,,0.00,12000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,宜蘭縣頭城鎮****,0932*****,否,,,,,,,
27,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111121,雜支支出,一順食品行,67903175,0.00,1300.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
28,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111122,雜支支出,銘順蔬菜行,31733346,0.00,3406.00,,,,餐飲費用,金錢,宜蘭縣礁溪鄉****,03-3*****,否,,,,,,,
29,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111122,雜支支出,金田肉號,40632018,0.00,1000.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
30,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111123,宣傳支出,諺勵企業有限公司,28466279,0.00,3000.00,,,,製作競選物品或宣傳廣告費用,金錢,宜蘭縣礁溪鄉****,0932*****,否,,,,,,,
31,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111123,雜支支出,銘順蔬菜行,31733346,0.00,230.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
32,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111123,雜支支出,金田肉號,40632018,0.00,420.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
33,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111123,雜支支出,一順食品行,67903175,0.00,1300.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
34,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111123,雜支支出,一順食品行,67903175,0.00,1685.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
35,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111123,雜支支出,一順食品行,67903175,0.00,4600.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
36,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111125,雜支支出,戴祈萬,,0.00,2000.00,,,,租碗盤,金錢,宜蘭縣壯圍鄉****,,否,,,,,,,
37,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111125,雜支支出,林記甘蔗雞,,0.00,1300.00,,,,餐飲費用,金錢,宜蘭縣壯圍鄉****,0952*****,否,,,,,,,
38,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111125,雜支支出,如意行,02387036,0.00,104.00,,,,雜項購置或修繕費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
39,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111125,宣傳支出,億洪企業社,02405127,0.00,11000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,宜蘭縣壯圍鄉****,03-9*****,否,,,,,,,
40,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111125,雜支支出,大昌行,02410347,0.00,350.00,,,,文具用品費用,金錢,宜蘭縣壯圍鄉****,,否,,,,,,,
41,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111125,雜支支出,玉清果菜行,13669379,0.00,350.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
42,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111125,雜支支出,喜互惠生鮮超市,27659490,0.00,1911.00,,,,餐飲費用,金錢,宜蘭縣壯圍鄉****,,否,,,,,,,
43,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111125,雜支支出,銘亮蔬菜行,31733346,0.00,7230.00,,,,餐飲費用,金錢,宜蘭縣礁溪鄉****,03-9*****,否,,,,,,,
44,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111125,雜支支出,鑫鮮水果屋,39971833,0.00,898.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,0913*****,否,,,,,,,
45,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111125,雜支支出,金田肉號,40632018,0.00,1800.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
46,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111125,雜支支出,金田肉號,40632018,0.00,4760.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
47,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111125,雜支支出,過嶺媒氣行,92916326,0.00,2640.00,,,,水電瓦斯費用,金錢,宜蘭縣壯圍鄉****,０９７０*****,否,,,,,,,
48,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111126,雜支支出,實利商行,09647037,0.00,300.00,,,,餐飲費用,金錢,宜蘭縣冬山鄉****,０９１７*****,否,,,,,,,
49,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111126,雜支支出,如意小吃,26573951,0.00,7000.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
50,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111126,雜支支出,銘順蔬菜行,31733346,0.00,1040.00,,,,餐飲費用,金錢,宜蘭縣礁溪鄉****,03-9*****,否,,,,,,,
51,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111126,雜支支出,一順食品行,67903175,0.00,1280.00,,,,餐飲費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
52,林萬固,111年宜蘭縣壯圍鄉鄉民代表選舉,首次申報,1111130,宣傳支出,鈺盛廣告社,99216489,0.00,12500.00,,,,製作競選物品或宣傳廣告費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
