序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,鄭文婷,111年基隆市議員選舉,首次申報,1110630,集會支出,鑫隆商行,80886451,0.00,8352.00,,,,餐飲費用,金錢,基隆市安樂區****,,否,,,,,,,
2,鄭文婷,111年基隆市議員選舉,首次申報,1110731,集會支出,鑫隆商行,80886451,0.00,15236.00,,,,餐飲費用,金錢,基隆市安樂區****,,否,,,,,,,
3,鄭文婷,111年基隆市議員選舉,首次申報,1110813,雜支支出,佳良攤販,09822668,0.00,510.00,,,,餐飲費用,金錢,基隆市安樂區****,,否,,,,,,,
4,鄭文婷,111年基隆市議員選舉,首次申報,1110827,宣傳支出,祥利名片印章商行,60392156,0.00,1800.00,,,,其他與選舉宣傳有關之費用,金錢,基隆市仁愛區****,,否,,,,,,,
5,鄭文婷,111年基隆市議員選舉,首次申報,1110829,宣傳支出,基隆市光華大廈,,0.00,5800.00,,,,租用廣告看板或車體廣告費用,金錢,基隆市仁愛區****,,否,,,,,,,
6,鄭文婷,111年基隆市議員選舉,首次申報,1110831,集會支出,鑫隆商行,80886451,0.00,21788.00,,,,餐飲費用,金錢,基隆市安樂區****,,否,,,,,,,
7,鄭文婷,111年基隆市議員選舉,首次申報,1110901,交通旅運支出,交通部臺灣鐵路管理局,,0.00,390.00,,,,搭乘交通工具費用,金錢,臺北市中正區****,,否,,,,,,,
8,鄭文婷,111年基隆市議員選舉,首次申報,1110901,交通旅運支出,交通部臺灣鐵路管理局,,0.00,390.00,,,,搭乘交通工具費用,金錢,臺北市中正區****,,否,,,,,,,
9,鄭文婷,111年基隆市議員選舉,首次申報,1110902,交通旅運支出,交通部臺灣鐵路管理局,,0.00,223.00,,,,搭乘交通工具費用,金錢,臺北市中正區****,,否,,,,,,,
10,鄭文婷,111年基隆市議員選舉,首次申報,1110902,交通旅運支出,交通部臺灣鐵路管理局,,0.00,223.00,,,,搭乘交通工具費用,金錢,臺北市中正區****,,否,,,,,,,
11,鄭文婷,111年基隆市議員選舉,首次申報,1110902,交通旅運支出,交通部臺灣鐵路管理局,,0.00,324.00,,,,搭乘交通工具費用,金錢,臺北市中正區****,,否,,,,,,,
12,鄭文婷,111年基隆市議員選舉,首次申報,1110906,返還捐贈支出,瑞揚建設股份有限公司,90840526,0.00,100000.00,,,,返還,金錢,新北市新店區****,,否,,,,,,,
13,鄭文婷,111年基隆市議員選舉,首次申報,1110927,宣傳支出,中華郵政股份有限公司,03741302,0.00,1105.00,,,,郵寄競選物品或宣傳廣告費用,金錢,臺北市大安區****,,否,,,,,,,
14,鄭文婷,111年基隆市議員選舉,首次申報,1110927,宣傳支出,中華郵政股份有限公司,03741302,0.00,270.00,,,,郵寄競選物品或宣傳廣告費用,金錢,臺北市大安區****,,否,,,,,,,
15,鄭文婷,111年基隆市議員選舉,首次申報,1110927,宣傳支出,中華郵政股份有限公司,03741302,0.00,54.00,,,,郵寄競選物品或宣傳廣告費用,金錢,臺北市大安區****,,否,,,,,,,
16,鄭文婷,111年基隆市議員選舉,首次申報,1110927,雜支支出,裕益企業社,98105422,0.00,800.00,,,,文具用品費用,金錢,基隆市仁愛區****,,否,,,,,,,
17,鄭文婷,111年基隆市議員選舉,首次申報,1110929,宣傳支出,中華郵政股份有限公司,03741302,0.00,2650.00,,,,郵寄競選物品或宣傳廣告費用,金錢,臺北市大安區****,,否,,,,,,,
18,鄭文婷,111年基隆市議員選舉,首次申報,1110930,宣傳支出,中華郵政股份有限公司,03741302,0.00,38.00,,,,郵寄競選物品或宣傳廣告費用,金錢,臺北市大安區****,,否,,,,,,,
19,鄭文婷,111年基隆市議員選舉,首次申報,1110930,集會支出,鑫隆商行,80886451,0.00,13412.00,,,,餐飲費用,金錢,基隆市安樂區****,,否,,,,,,,
20,鄭文婷,111年基隆市議員選舉,首次申報,1111003,宣傳支出,吉隆有線電視股份有限公司,97162515,0.00,76125.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,基隆市七堵區****,,否,,,,,,,
21,鄭文婷,111年基隆市議員選舉,首次申報,1111005,集會支出,新華電機行,00383604,0.00,5000.00,,,,租用設備費用,金錢,基隆市中正區****,2429*****,否,,,,,,,
22,鄭文婷,111年基隆市議員選舉,首次申報,1111010,交通旅運支出,交通部臺灣鐵路管理局,,0.00,153.00,,,,搭乘交通工具費用,金錢,臺北市中正區****,,否,,,,,,,
23,鄭文婷,111年基隆市議員選舉,首次申報,1111013,集會支出,崗洋食品有限公司,54978574,0.00,10500.00,,,,餐飲費用,金錢,基隆市中正區****,,否,,,,,,,
24,鄭文婷,111年基隆市議員選舉,首次申報,1111013,集會支出,崗洋食品有限公司,54978574,0.00,6000.00,,,,餐飲費用,金錢,基隆市中正區****,,否,,,,,,,
25,鄭文婷,111年基隆市議員選舉,首次申報,1111031,集會支出,鑫隆商行,80886451,0.00,11184.00,,,,餐飲費用,金錢,基隆市安樂區****,,否,,,,,,,
26,鄭文婷,111年基隆市議員選舉,首次申報,1111114,集會支出,財團法人瑞興銀行文化基金會市長官邸藝文沙龍,26259658,0.00,5550.00,,,,租用場地費用,金錢,臺北市中正區****,,否,,,,,,,
27,鄭文婷,111年基隆市議員選舉,首次申報,1111114,宣傳支出,民間全民電視股份有限公司,96975768,0.00,189000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,新北市林口區****,,否,,,,,,,
28,鄭文婷,111年基隆市議員選舉,首次申報,1111123,集會支出,崗洋食品有限公司,54978574,0.00,4500.00,,,,餐飲費用,金錢,基隆市中正區****,,否,,,,,,,
29,鄭文婷,111年基隆市議員選舉,首次申報,1111125,集會支出,鑫隆商行,80886451,0.00,9504.00,,,,餐飲費用,金錢,基隆市安樂區****,,否,,,,,,,
30,鄭文婷,111年基隆市議員選舉,首次申報,1111128,交通旅運支出,交通部臺灣鐵路管理局,,0.00,407.00,,,,搭乘交通工具費用,金錢,臺北市中正區****,,否,,,,,,,
31,鄭文婷,111年基隆市議員選舉,首次申報,1111129,宣傳支出,中華郵政股份有限公司,03741302,0.00,148.00,,,,郵寄競選物品或宣傳廣告費用,金錢,臺北市大安區****,,否,,,,,,,
32,鄭文婷,111年基隆市議員選舉,首次申報,1111210,宣傳支出,願景媒體廣告有限公司,27515207,0.00,175500.00,,,,租用廣告看板或車體廣告費用,金錢,基隆市安樂區****,02-2*****,否,,,,,,,
