序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,宋楚瑜,109年總統、副總統選舉,首次申報,1081002,交通旅運支出,台灣高鐵,16446274,0.00,4100.00,搭乘交通工具支出,金錢,臺北市南港區****,,
2,宋楚瑜,109年總統、副總統選舉,首次申報,1081007,公共關係費用支出,奇喬園鮮花店,01135857,0.00,7000.00,為民服務費用,金錢,臺北市大同區****,,
3,宋楚瑜,109年總統、副總統選舉,首次申報,1081015,雜支支出,頂好,14045823,0.00,20.00,雜項購置或修繕費用,金錢,臺北市中山區****,,
4,宋楚瑜,109年總統、副總統選舉,首次申報,1081027,交通旅運支出,立榮航空,22958771,0.00,4560.00,搭乘交通工具支出,金錢,臺北市中山區****,,
5,宋楚瑜,109年總統、副總統選舉,首次申報,1081031,雜支支出,時代花苑,06490102,0.00,3500.00,盆花,金錢,臺南市民族路****,,
6,宋楚瑜,109年總統、副總統選舉,首次申報,1081112,雜支支出,樂金食品股份有限公司,38492011,0.00,224.00,餐飲費用,金錢,臺北市中山區****,,
7,宋楚瑜,109年總統、副總統選舉,首次申報,1081114,雜支支出,頂好胡椒餅,48921336,0.00,400.00,餐飲費用,金錢,臺北市大安區****,,
8,宋楚瑜,109年總統、副總統選舉,首次申報,1081114,雜支支出,漁夫海鮮餐廳,50613975,0.00,3400.00,餐飲費用,金錢,桃園市桃園區****,,
9,宋楚瑜,109年總統、副總統選舉,首次申報,1081114,宣傳支出,上品娛樂行銷股份有限公司,52599345,0.00,60000.00,製作競選物品支出（物品名稱-請填寫）,金錢,臺北市大安區****,,
10,宋楚瑜,109年總統、副總統選舉,首次申報,1081114,雜支支出,山茶花有限公司,80692976,0.00,4592.00,餐飲費用,金錢,臺北市中山區****,,
11,宋楚瑜,109年總統、副總統選舉,首次申報,1081115,交通旅運支出,車容坊文二站,30178550,0.00,4000.00,油資,金錢,新北市林口區****,,
12,宋楚瑜,109年總統、副總統選舉,首次申報,1081115,雜支支出,百八魚場餐飲股份有限公司,42481212,0.00,2981.00,餐飲費用,金錢,臺北市中山區****,,
13,宋楚瑜,109年總統、副總統選舉,首次申報,1081115,雜支支出,星葉小廚,48946511,0.00,280.00,餐飲費用,金錢,臺北市內湖區****,,
14,宋楚瑜,109年總統、副總統選舉,首次申報,1081116,雜支支出,台灣台北地方法院,48893325,0.00,8000.00,雜項購置或修繕費用,金錢,臺北市中山區****,,
15,宋楚瑜,109年總統、副總統選舉,首次申報,1081116,租用宣傳車輛支出,順昌勝業有限公司,54176595,0.00,48000.00,維修宣傳車輛支出,金錢,臺北市中山區****,,
16,宋楚瑜,109年總統、副總統選舉,首次申報,1081117,雜支支出,統一超商(豫銘店),16097971,0.00,473.00,餐飲費用,金錢,臺北市大安區****,,
17,宋楚瑜,109年總統、副總統選舉,首次申報,1081117,雜支支出,台北福華大飯店,36523299,0.00,2240.00,餐飲費用,金錢,臺北市大安區****,,
18,宋楚瑜,109年總統、副總統選舉,首次申報,1081117,雜支支出,仲軒小吃店,38485412,0.00,80.00,餐飲費用,金錢,臺北市中山區****,,
19,宋楚瑜,109年總統、副總統選舉,首次申報,1081117,雜支支出,松江餐飲店,77489078,0.00,920.00,餐飲費用,金錢,臺北市中山區****,,
20,宋楚瑜,109年總統、副總統選舉,首次申報,1081118,雜支支出,大鼎豬血湯專門店,26218691,0.00,410.00,餐飲費用,金錢,臺北市中山區****,,
21,宋楚瑜,109年總統、副總統選舉,首次申報,1081118,雜支支出,長榮國際股份有限公司,70809478,0.00,99.00,餐飲費用,金錢,臺北市中山區****,,
22,宋楚瑜,109年總統、副總統選舉,首次申報,1081119,雜支支出,伍佰雞邨食品行,01580147,0.00,1710.00,餐飲費用,金錢,臺北市大安區****,,
23,宋楚瑜,109年總統、副總統選舉,首次申報,1081119,雜支支出,寶島小吃店,25537161,0.00,350.00,餐飲費用,金錢,臺北市信義區****,,
24,宋楚瑜,109年總統、副總統選舉,首次申報,1081119,雜支支出,百八魚場餐飲股份有限公司,42481212,0.00,3916.00,餐飲費用,金錢,臺北市中正區****,,
25,宋楚瑜,109年總統、副總統選舉,首次申報,1081119,雜支支出,老味道古早美食,48936083,0.00,850.00,餐飲費用,金錢,臺北市大安區****,,
26,宋楚瑜,109年總統、副總統選舉,首次申報,1081120,雜支支出,天使攝影有限公司,12171176,0.00,300.00,雜項購置或修繕費用,金錢,臺北市中山區****,,
27,宋楚瑜,109年總統、副總統選舉,首次申報,1081121,雜支支出,中聯鎖行,01295517,0.00,500.00,雜項購置或修繕費用,金錢,臺北市中山區****,,
28,宋楚瑜,109年總統、副總統選舉,首次申報,1081121,雜支支出,柏泉有限公司,12287280,0.00,32.00,文具用品費用,金錢,臺北市中山區****,,
29,宋楚瑜,109年總統、副總統選舉,首次申報,1081121,雜支支出,遠東豆漿店,14341802,0.00,350.00,餐飲費用,金錢,臺北市中正區****,,
