序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110829,宣傳支出,嘛吉趴行,85357803,0.00,870.00,,,,製作競選物品或宣傳廣告費用（夾鏈袋）,金錢,桃園市龜山區****,,否,,,,,,,
2,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110830,雜支支出,肯得力股份有限公司,12767865,0.00,1413.00,,,,汽機車燃料費用,金錢,屏東縣長治鄉****,,否,,,,,,,
3,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110830,宣傳支出,新加坡商蝦皮娛樂電商有限公司台灣分公司,56801904,0.00,2490.00,,,,製作競選物品或宣傳廣告費用（口罩）,金錢,臺北市信義區****,,否,,,,,,,
4,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110901,雜支支出,三和美商店,10468757,0.00,3700.00,,,,餐飲費用,金錢,屏東縣瑪家鄉****,,否,,,,,,,
5,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110901,雜支支出,陳連春,98930373,0.00,1520.00,,,,餐飲費用(食材),金錢,屏東縣內埔水****,,否,,,,,,,
6,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110903,雜支支出,隨喜商行,34955454,0.00,2000.00,,,,餐飲費用(食材),金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
7,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110903,雜支支出,正東百貨五金行,47741146,0.00,702.00,,,,雜項購置或修繕費用,金錢,屏東縣長治鄉****,08-7*****,否,,,,,,,
8,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110904,雜支支出,肯得力股份有限公司,12767865,0.00,672.00,,,,汽機車燃料費用,金錢,屏東縣長治鄉****,,否,,,,,,,
9,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110904,雜支支出,全聯實業股份有限公司內埔昭勝分公司,24814224,0.00,872.00,,,,餐飲費用,金錢,屏東縣內埔鄉****,0876*****,否,,,,,,,
10,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110904,雜支支出,隨喜商行,34955454,0.00,1500.00,,,,餐飲費用(食材),金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
11,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110904,雜支支出,青雲超市,36890484,0.00,336.00,,,,餐飲費用,金錢,屏東縣長治鄉****,08-7*****,否,,,,,,,
12,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110904,公共關係費用支出,富利餐飲股份有限公司屏東中正外送分公司,53956762,0.00,2120.00,,,,聯誼交際費用,金錢,屏東縣屏東市****,,否,,,,,,,
13,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110905,宣傳支出,日鴻企業社,87666474,0.00,1500.00,,,,製作競選物品或宣傳廣告費用（名片）,金錢,屏東縣屏東市****,08-7*****,否,,,,,,,
14,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110906,雜支支出,隨喜商行,34955454,0.00,2300.00,,,,餐飲費用(食材),金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
15,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110908,雜支支出,隨喜商行,34955454,0.00,1800.00,,,,餐飲費用(食材),金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
16,高志偉,111年屏東縣瑪家鄉鄉民代表選舉,首次申報,1110908,雜支支出,日盛商行,88942836,0.00,260.00,,,,餐飲費用,金錢,屏東縣長治鄉****,08-7*****,否,,,,,,,
