序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,王鈺齊,111年雲林縣議員選舉,首次申報,1110901,交通旅運支出,台灣中油股份有限公司(馬光加油站),06221347,0.00,1450.00,,,,油資,金錢,雲林縣土庫鎮****,05-6*****,否,,,,,,,
2,王鈺齊,111年雲林縣議員選舉,首次申報,1110903,交通旅運支出,山隆加油站 褒忠站,88497151,0.00,750.00,,,,油資,金錢,雲林縣褒忠鄉****,05-6*****,否,,,,,,,
3,王鈺齊,111年雲林縣議員選舉,首次申報,1110909,雜支支出,總誠商行,09317417,0.00,2015.00,,,,雜項購置或修繕費用,金錢,雲林縣崙背鄉****,05-6*****,否,,,,,,,
4,王鈺齊,111年雲林縣議員選舉,首次申報,1110921,宣傳支出,博覽書局,77547176,0.00,4000.00,,,,製作競選物品或宣傳廣告費用（廣告看板）,金錢,雲林縣虎尾鎮****,05-6*****,否,,,,,,,
5,王鈺齊,111年雲林縣議員選舉,首次申報,1110921,交通旅運支出,山隆加油站 褒忠站,88497151,0.00,1000.00,,,,油資,金錢,雲林縣褒忠鄉****,05-6*****,否,,,,,,,
6,王鈺齊,111年雲林縣議員選舉,首次申報,1110925,宣傳支出,瀚麟企業有限公司,83577752,0.00,30000.00,,,,製作競選物品或宣傳廣告費用（刷樂牙線棒）,金錢,臺中市潭子區****,04-2*****,否,,,,,,,
7,王鈺齊,111年雲林縣議員選舉,首次申報,1110929,宣傳支出,立捷廣告看板,19353989,0.00,11900.00,,,,製作競選物品或宣傳廣告費用（競選看板及廣告立柱）,金錢,雲林縣土庫鎮****,05-6*****,否,,,,,,,
8,王鈺齊,111年雲林縣議員選舉,首次申報,1111004,雜支支出,總誠商行,09317417,0.00,1650.00,,,,雜項購置或修繕費用,金錢,雲林縣崙背鄉****,05-6*****,否,,,,,,,
9,王鈺齊,111年雲林縣議員選舉,首次申報,1111015,宣傳支出,尚允服裝行,39858635,0.00,21600.00,,,,製作競選物品或宣傳廣告費用（競選帽子）,金錢,雲林縣虎尾鎮****,05-6*****,否,,,,,,,
10,王鈺齊,111年雲林縣議員選舉,首次申報,1111019,交通旅運支出,台灣中油股份有限公司(馬光加油站),06221347,0.00,500.00,,,,油資,金錢,雲林縣土庫鎮****,05-6*****,否,,,,,,,
11,王鈺齊,111年雲林縣議員選舉,首次申報,1111020,雜支支出,總誠商行,09317417,0.00,3870.00,,,,雜項購置或修繕費用,金錢,雲林縣崙背鄉****,05-6*****,否,,,,,,,
12,王鈺齊,111年雲林縣議員選舉,首次申報,1111020,交通旅運支出,山隆加油站 褒忠站,88497151,0.00,1000.00,,,,油資,金錢,雲林縣褒忠鄉****,05-6*****,否,,,,,,,
13,王鈺齊,111年雲林縣議員選舉,首次申報,1111021,宣傳支出,宇駿噴晝廣告有限公司,24371889,0.00,15500.00,,,,租用廣告看板或車體廣告費用,金錢,雲林縣土庫鎮****,05-6*****,否,,,,,,,
14,王鈺齊,111年雲林縣議員選舉,首次申報,1111023,交通旅運支出,台灣中油股份有限公司(馬光加油站),06221347,0.00,880.00,,,,油資,金錢,雲林縣土庫鎮****,05-6*****,否,,,,,,,
15,王鈺齊,111年雲林縣議員選舉,首次申報,1111024,雜支支出,偉誠工程行,38789739,0.00,6500.00,,,,雜項購置或修繕費用,金錢,雲林縣土庫鎮****,,否,,,,,,,
16,王鈺齊,111年雲林縣議員選舉,首次申報,1111027,宣傳支出,瀚麟企業有限公司,83577752,0.00,18000.00,,,,製作競選物品或宣傳廣告費用（刷樂超細滑牙線棒）,金錢,臺中市潭子區****,04-2*****,否,,,,,,,
17,王鈺齊,111年雲林縣議員選舉,首次申報,1111029,集會支出,高賓肉粽,39747619,0.00,7000.00,,,,餐飲費用,金錢,雲林縣土庫鎮****,05-6*****,否,,,,,,,
18,王鈺齊,111年雲林縣議員選舉,首次申報,1111029,集會支出,永明桌椅,87214676,0.00,5100.00,,,,租用設備費用,金錢,雲林縣土庫鎮****,0987*****,否,,,,,,,
19,王鈺齊,111年雲林縣議員選舉,首次申報,1111104,交通旅運支出,台灣中油股份有限公司(馬光加油站),06221347,0.00,1000.00,,,,油資,金錢,雲林縣土庫鎮****,05-6*****,否,,,,,,,
20,王鈺齊,111年雲林縣議員選舉,首次申報,1111116,宣傳支出,尚允服裝行,39858635,0.00,9700.00,,,,製作競選物品或宣傳廣告費用（競選帽子及T恤）,金錢,雲林縣虎尾鎮****,05-6*****,否,,,,,,,
21,王鈺齊,111年雲林縣議員選舉,首次申報,1111116,宣傳支出,博覽書局,77547176,0.00,5120.00,,,,製作競選物品或宣傳廣告費用（彩色宣傳單）,金錢,雲林縣虎尾鎮****,05-6*****,否,,,,,,,
22,王鈺齊,111年雲林縣議員選舉,首次申報,1111117,雜支支出,總誠商行,09317417,0.00,837.00,,,,雜項購置或修繕費用,金錢,雲林縣崙背鄉****,05-6*****,否,,,,,,,
23,王鈺齊,111年雲林縣議員選舉,首次申報,1111118,交通旅運支出,山隆加油站 褒忠站,88497151,0.00,1000.00,,,,油資,金錢,雲林縣褒忠鄉****,05-6*****,否,,,,,,,
24,王鈺齊,111年雲林縣議員選舉,首次申報,1111126,交通旅運支出,山隆加油站 褒忠站,88497151,0.00,1100.00,,,,油資,金錢,雲林縣褒忠鄉****,05-6*****,否,,,,,,,
25,王鈺齊,111年雲林縣議員選舉,首次申報,1111204,交通旅運支出,山隆加油站 褒忠站,88497151,0.00,1100.00,,,,油資,金錢,雲林縣褒忠鄉****,05-6*****,否,,,,,,,
26,王鈺齊,111年雲林縣議員選舉,首次申報,1111221,交通旅運支出,山隆加油站 褒忠站,88497151,0.00,1100.00,,,,油資,金錢,雲林縣褒忠鄉****,05-6*****,否,,,,,,,
