序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,林淑芬,113年立法委員選舉,首次申報,1120515,雜支支出,泰利商店,42239568,0.00,400.00,,,,文具用品費用,金錢,新北市蘆洲區****,2847*****,否,,,,,,,
2,林淑芬,113年立法委員選舉,首次申報,1120515,雜支支出,中華電信股份有限公司,92887342,0.00,1659.00,,,,電信費用,金錢,新北市永和區****,0800*****,否,,,,,,,
3,林淑芬,113年立法委員選舉,首次申報,1120516,雜支支出,台灣大哥大,97176270,0.00,2059.00,,,,電信費用,金錢,新北市蘆洲區****,,否,,,,,,,
4,林淑芬,113年立法委員選舉,首次申報,1120518,公共關係費用支出,弘雅三民書局,05134324,0.00,59400.00,,,,文康活動費用,金錢,臺北市松山區****,2500*****,否,,,,,,,
5,林淑芬,113年立法委員選舉,首次申報,1120523,雜支支出,祥與健康餐飲有限,92521111,0.00,256.00,,,,餐飲費用,金錢,新北市蘆洲區****,0919*****,否,,,,,,,
6,林淑芬,113年立法委員選舉,首次申報,1120525,雜支支出,全聯福利中心,28984425,0.00,459.00,,,,雜項購置或修繕費用,金錢,新北市蘆洲區****,8283*****,否,,,,,,,
7,林淑芬,113年立法委員選舉,首次申報,1120530,公共關係費用支出,巧藝花坊,10035268,0.00,14000.00,,,,聯誼交際費用,金錢,新北市蘆洲區****,2847*****,否,,,,,,,
8,林淑芬,113年立法委員選舉,首次申報,1120601,雜支支出,台灣連線股份有限公司,24556886,0.00,4200.00,,,,網際網路費用,金錢,臺北市內湖區****,8178*****,否,,,,,,,
9,林淑芬,113年立法委員選舉,首次申報,1120601,公共關係費用支出,永吉昌興業有限公司,25047615,0.00,53700.00,,,,聯誼交際費用,金錢,新北市三重區****,2280*****,否,,,,,,,
10,林淑芬,113年立法委員選舉,首次申報,1120605,雜支支出,全聯福利中心,28984425,0.00,720.00,,,,雜項購置或修繕費用,金錢,新北市蘆洲區****,8283*****,否,,,,,,,
11,林淑芬,113年立法委員選舉,首次申報,1120605,雜支支出,祥宇健康餐飲有限,92521111,0.00,385.00,,,,餐飲費用,金錢,新北市蘆洲區****,0919*****,否,,,,,,,
12,林淑芬,113年立法委員選舉,首次申報,1120606,雜支支出,鬍鬚張,27522191,0.00,119.00,,,,餐飲費用,金錢,新北市蘆洲區****,2848*****,否,,,,,,,
13,林淑芬,113年立法委員選舉,首次申報,1120606,雜支支出,梁社漢,85287027,0.00,256.00,,,,餐飲費用,金錢,新北市蘆洲區****,8286*****,否,,,,,,,
14,林淑芬,113年立法委員選舉,首次申報,1120607,雜支支出,寶山號,35586204,0.00,250.00,,,,雜項購置或修繕費用,金錢,新北市蘆洲區****,2281*****,否,,,,,,,
15,林淑芬,113年立法委員選舉,首次申報,1120608,公共關係費用支出,新盛花店,88944671,0.00,3000.00,,,,聯誼交際費用,金錢,屏東縣恆春鎮****,0961*****,否,,,,,,,
16,林淑芬,113年立法委員選舉,首次申報,1120609,雜支支出,統一超商股分有限公司,22555003,0.00,537.00,,,,雜項購置或修繕費用,金錢,新北市蘆洲區****,,否,,,,,,,
17,林淑芬,113年立法委員選舉,首次申報,1120609,雜支支出,摩絲漢堡長榮店,24476899,0.00,375.00,,,,餐飲費用,金錢,新北市蘆洲區****,2848*****,否,,,,,,,
18,林淑芬,113年立法委員選舉,首次申報,1120609,雜支支出,鬍鬚張,27522191,0.00,357.00,,,,餐飲費用,金錢,新北市蘆洲區****,2848*****,否,,,,,,,
19,林淑芬,113年立法委員選舉,首次申報,1120613,雜支支出,鬍鬚張,27522191,0.00,245.00,,,,餐飲費用,金錢,新北市蘆洲區****,2848*****,否,,,,,,,
20,林淑芬,113年立法委員選舉,首次申報,1120613,雜支支出,鬍鬚張,27522191,0.00,100.00,,,,餐飲費用,金錢,新北市蘆洲區****,2848*****,否,,,,,,,
21,林淑芬,113年立法委員選舉,首次申報,1120614,雜支支出,摩絲漢堡,24476899,0.00,560.00,,,,餐飲費用,金錢,新北市蘆洲區****,2848*****,否,,,,,,,
22,林淑芬,113年立法委員選舉,首次申報,1120614,雜支支出,驊珍食品,29296729,0.00,228.00,,,,餐飲費用,金錢,新北市蘆洲區****,8286*****,否,,,,,,,
23,林淑芬,113年立法委員選舉,首次申報,1120614,雜支支出,中華電信股份有限公司,92887342,0.00,1719.00,,,,電信費用,金錢,新北市永和區****,,否,,,,,,,
24,林淑芬,113年立法委員選舉,首次申報,1120614,雜支支出,台灣大哥大,97176270,0.00,2038.00,,,,電信費用,金錢,臺北市信義區****,,否,,,,,,,
25,林淑芬,113年立法委員選舉,首次申報,1120615,公共關係費用支出,巧藝花坊,10035268,0.00,15000.00,,,,聯誼交際費用,金錢,新北市蘆洲區****,2847*****,否,,,,,,,
26,林淑芬,113年立法委員選舉,首次申報,1120620,雜支支出,翡翠綠仙果店,87784367,0.00,598.00,,,,餐飲費用,金錢,新北市蘆洲區****,2847*****,否,,,,,,,
27,林淑芬,113年立法委員選舉,首次申報,1120626,雜支支出,八方雲集蘆洲長榮,02443945,0.00,229.00,,,,餐飲費用,金錢,新北市蘆洲區****,2848*****,否,,,,,,,
28,林淑芬,113年立法委員選舉,首次申報,1120627,雜支支出,赫綸有限公司,53423056,0.00,203.00,,,,餐飲費用,金錢,新北市蘆洲區****,8285*****,否,,,,,,,
29,林淑芬,113年立法委員選舉,首次申報,1120627,雜支支出,小木屋鬆餅,85423682,0.00,231.00,,,,餐飲費用,金錢,新北市蘆洲區****,8286*****,否,,,,,,,
30,林淑芬,113年立法委員選舉,首次申報,1120628,雜支支出,立味小吃店,41066069,0.00,640.00,,,,餐飲費用,金錢,新北市蘆洲區****,2282*****,否,,,,,,,
31,林淑芬,113年立法委員選舉,首次申報,1120629,雜支支出,摩絲漢堡,24476899,0.00,535.00,,,,餐飲費用,金錢,新北市蘆洲區****,2848*****,否,,,,,,,
32,林淑芬,113年立法委員選舉,首次申報,1120629,雜支支出,台灣電力公司,34096996,0.00,4046.00,,,,水電瓦斯費用,金錢,新北市蘆洲區****,,否,,,,,,,
33,林淑芬,113年立法委員選舉,首次申報,1120630,公共關係費用支出,巧藝花坊,10035268,0.00,22500.00,,,,聯誼交際費用,金錢,新北市蘆洲區****,2847*****,否,,,,,,,
34,林淑芬,113年立法委員選舉,首次申報,1120630,公共關係費用支出,永吉昌興業有限公司,25047615,0.00,35800.00,,,,聯誼交際費用,金錢,新北市三重區****,2280*****,否,,,,,,,
35,林淑芬,113年立法委員選舉,首次申報,1120701,雜支支出,台灣連線股份有限公司,24556886,0.00,4200.00,,,,網際網路費用,金錢,臺北市內湖區****,8178*****,否,,,,,,,
36,林淑芬,113年立法委員選舉,首次申報,1120703,雜支支出,蘆洲光華郵局,87798566,0.00,2692.00,,,,雜項購置或修繕費用,金錢,新北市蘆洲區****,2278*****,否,,,,,,,
37,林淑芬,113年立法委員選舉,首次申報,1120704,雜支支出,中華電信股分有限公司,92887342,0.00,1196.00,,,,電信費用,金錢,新北市永和區****,0800*****,否,,,,,,,
38,林淑芬,113年立法委員選舉,首次申報,1120704,雜支支出,文洲企業有限公司,97267975,0.00,3800.00,,,,文具用品費用,金錢,新北市板橋區****,2958*****,否,,,,,,,
39,林淑芬,113年立法委員選舉,首次申報,1120707,公共關係費用支出,裕芳工藝社,81636116,0.00,11000.00,,,,聯誼交際費用,金錢,臺北市北投區****,8163*****,否,,,,,,,
40,林淑芬,113年立法委員選舉,首次申報,1120707,雜支支出,諾貝爾圖書城(蘆洲店),97012256,0.00,535.00,,,,文具用品費用,金錢,新北市蘆洲區****,,否,,,,,,,
41,林淑芬,113年立法委員選舉,首次申報,1120710,租用宣傳車輛支出,台灣中油蘆洲三民站,09724630,0.00,918.00,,,,宣傳車輛燃料費用,金錢,新北市蘆洲區****,,否,,,,,,,
42,林淑芬,113年立法委員選舉,首次申報,1120710,雜支支出,蘆洲光華郵局,87798566,0.00,6372.00,,,,雜項購置或修繕費用,金錢,新北市蘆洲區****,2283*****,否,,,,,,,
43,林淑芬,113年立法委員選舉,首次申報,1120711,雜支支出,鬍鬚張,27522191,0.00,325.00,,,,餐飲費用,金錢,新北市蘆洲區****,2848*****,否,,,,,,,
44,林淑芬,113年立法委員選舉,首次申報,1120712,雜支支出,麥當勞蘆洲長安餐廳,16094616,0.00,771.00,,,,餐飲費用,金錢,新北市蘆洲區****,8285*****,否,,,,,,,
45,林淑芬,113年立法委員選舉,首次申報,1120712,租用宣傳車輛支出,聯華能源股份有限公司,29277954,0.00,1000.00,,,,宣傳車輛燃料費用,金錢,新北市五股區****,,否,,,,,,,
46,林淑芬,113年立法委員選舉,首次申報,1120714,雜支支出,高田食品,99305757,0.00,225.00,,,,餐飲費用,金錢,新北市蘆洲區****,2847*****,否,,,,,,,
47,林淑芬,113年立法委員選舉,首次申報,1120714,租用宣傳車輛支出,蔡光庭,F12*******,0.00,8000.00,,,,雇用宣傳車輛駕駛費用,金錢,新北市五股區****,0937*****,否,,,,,,,
48,林淑芬,113年立法委員選舉,首次申報,1120715,雜支支出,宇瑒小吃店,02274032,0.00,1000.00,,,,餐飲費用,金錢,新北市蘆洲區****,2285*****,否,,,,,,,
49,林淑芬,113年立法委員選舉,首次申報,1120715,公共關係費用支出,巧藝花坊,10035268,0.00,14500.00,,,,聯誼交際費用,金錢,新北市蘆洲區****,2847*****,否,,,,,,,
50,林淑芬,113年立法委員選舉,首次申報,1120715,雜支支出,統一超商股份有限公司,22555003,0.00,360.00,,,,雜項購置或修繕費用,金錢,新北市蘆洲區****,,否,,,,,,,
51,林淑芬,113年立法委員選舉,首次申報,1120715,公共關係費用支出,永吉昌興業有限公司,25047615,0.00,25000.00,,,,聯誼交際費用,金錢,新北市三重區****,2280*****,否,,,,,,,
52,林淑芬,113年立法委員選舉,首次申報,1120715,雜支支出,鬍鬚張,27522191,0.00,1071.00,,,,餐飲費用,金錢,新北市蘆洲區****,2848*****,否,,,,,,,
53,林淑芬,113年立法委員選舉,首次申報,1120715,租用宣傳車輛支出,台灣中油,76874236,0.00,990.00,,,,宣傳車輛燃料費用,金錢,新北市蘆洲區****,,否,,,,,,,
54,林淑芬,113年立法委員選舉,首次申報,1120717,雜支支出,鬍鬚張,27522191,0.00,277.00,,,,餐飲費用,金錢,新北市蘆洲區****,2848*****,否,,,,,,,
