序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110819,雜支支出,鶴會屋有限公司,54136356,0.00,1140.00,,,,餐飲費用,金錢,,,否,,,,,,,
2,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110820,交通旅運支出,葛瑪蘭汽車客運(股)公司,28070701,0.00,283.00,,,,搭乘交通工具費用,金錢,,,否,,,,,,,
3,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110825,雜支支出,喜互惠生鮮超市,27426388,0.00,1000.00,,,,餐飲費用,金錢,,,否,,,,,,,
4,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110826,雜支支出,冬山鄉農會良食農創園區,34908501,0.00,720.00,,,,餐飲費用,金錢,,,否,,,,,,,
5,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110830,宣傳支出,星驊廣告社,99217190,0.00,40000.00,,,,製作競選物品或宣傳廣告費用,金錢,宜蘭縣冬山鄉****,,否,,,,,,,
6,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110831,宣傳支出,瑋凱商行,09753846,0.00,40000.00,,,,製作競選物品或宣傳廣告費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
7,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110907,交通旅運支出,首都客運,34049262,0.00,1310.00,,,,搭乘交通工具費用,金錢,,,否,,,,,,,
8,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110910,宣傳支出,有禮企業社,77005073,0.00,7500.00,,,,製作競選物品或宣傳廣告費用,金錢,,0935*****,否,,,,,,,
9,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110917,雜支支出,九八八商行,49799571,0.00,2758.00,,,,餐飲費用,金錢,,,否,,,,,,,
10,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110920,宣傳支出,星驊廣告社,99217190,0.00,38000.00,,,,製作競選物品或宣傳廣告費用,金錢,宜蘭縣冬山鄉****,,否,,,,,,,
11,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110923,交通旅運支出,台灣中油,41559113,0.00,1311.00,,,,油資,金錢,,,否,,,,,,,
12,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110924,雜支支出,美廉社,24793369,0.00,456.00,,,,餐飲費用,金錢,,,否,,,,,,,
13,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110925,宣傳支出,影像精靈美工站,70924596,0.00,30000.00,,,,製作競選物品或宣傳廣告費用,金錢,宜蘭縣羅東鎮****,03-9*****,否,,,,,,,
14,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110925,宣傳支出,有禮企業社,77005073,0.00,7500.00,,,,製作競選物品或宣傳廣告費用,金錢,,0935*****,否,,,,,,,
15,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110926,雜支支出,喜互惠生鮮超市,92936224,0.00,177.00,,,,餐飲費用,金錢,,,否,,,,,,,
16,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110929,交通旅運支出,台灣中油,42075262,0.00,600.00,,,,油資,金錢,,,否,,,,,,,
17,林峻輔,111年宜蘭縣冬山鄉鄉長選舉,首次申報,1110930,宣傳支出,瑋凱商行,09753846,0.00,65000.00,,,,製作競選物品或宣傳廣告費用,金錢,宜蘭縣宜蘭市****,03-9*****,否,,,,,,,
