序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,劉雅文,107年縣(市)議員選舉,首次申報,1070828,交通旅運支出,台灣中油溪口加油站,66516794,0.00,100.00,油資,金錢,,,
2,劉雅文,107年縣(市)議員選舉,首次申報,1070901,交通旅運支出,福懋嘉義加油站,14526977,0.00,811.00,油資,金錢,嘉義市忠孝路****,,
3,劉雅文,107年縣(市)議員選舉,首次申報,1070901,雜支支出,好市多股份有限公司嘉義分公司,53666362,0.00,593.00,餐飲費用,金錢,嘉義市東區忠****,,
4,劉雅文,107年縣(市)議員選舉,首次申報,1070902,雜支支出,家福股份有限公司北門門市,10764928,0.00,896.00,服務處用延長線等,金錢,嘉義市東區忠****,,
5,劉雅文,107年縣(市)議員選舉,首次申報,1070902,雜支支出,家福股份有限公司北門門市,10764928,0.00,254.00,餐飲費用,金錢,嘉義市東區忠****,,
6,劉雅文,107年縣(市)議員選舉,首次申報,1070902,交通旅運支出,福懋嘉義加油站,14526977,0.00,1485.00,油資,金錢,嘉義市忠孝路****,,
7,劉雅文,107年縣(市)議員選舉,首次申報,1070904,交通旅運支出,台灣中油新港加油站,65057259,0.00,1551.00,油資,金錢,嘉義縣新港鄉****,,
8,劉雅文,107年縣(市)議員選舉,首次申報,1070904,交通旅運支出,台灣中油溪口加油站,66516794,0.00,100.00,油資,金錢,,,
9,劉雅文,107年縣(市)議員選舉,首次申報,1070910,交通旅運支出,台糖加油站,10718853,0.00,500.00,油資,金錢,,,
10,劉雅文,107年縣(市)議員選舉,首次申報,1070919,交通旅運支出,福懋嘉義加油站,14526977,0.00,1363.00,油資,金錢,嘉義市忠孝路****,,
11,劉雅文,107年縣(市)議員選舉,首次申報,1070919,雜支支出,家福股份有限公司嘉義分公司,16085623,0.00,1290.00,印表機,金錢,嘉義市博愛路****,,
12,劉雅文,107年縣(市)議員選舉,首次申報,1070919,雜支支出,好市多股份有限公司嘉義分公司,53666362,0.00,398.00,文具用品費用,金錢,嘉義市東區忠****,,
13,劉雅文,107年縣(市)議員選舉,首次申報,1070920,交通旅運支出,德來旺有限公司,16398266,0.00,1659.00,油資,金錢,嘉義縣大林鎮****,,
14,劉雅文,107年縣(市)議員選舉,首次申報,1070921,雜支支出,正發金香舖,26495219,0.00,360.00,祭拜用金紙,金錢,嘉義縣民雄鄉****,,
15,劉雅文,107年縣(市)議員選舉,首次申報,1070923,雜支支出,津發食品店,34961771,0.00,155.00,餐飲費用,金錢,,,
16,劉雅文,107年縣(市)議員選舉,首次申報,1071001,雜支支出,津發食品店,34961771,0.00,690.00,餐飲費用,金錢,嘉義縣民雄鄉****,,
17,劉雅文,107年縣(市)議員選舉,首次申報,1071003,雜支支出,二吉軒早點餐飲店,25739167,0.00,554.00,餐飲費用,金錢,嘉義縣民雄鄉****,,
18,劉雅文,107年縣(市)議員選舉,首次申報,1071003,交通旅運支出,福懋新港加油站,36666922,0.00,1211.00,油資,金錢,嘉義縣新港鄉****,,
19,劉雅文,107年縣(市)議員選舉,首次申報,1071003,交通旅運支出,台灣中油溪口加油站,66516794,0.00,115.00,油資,金錢,嘉義縣溪口鄉****,,
20,劉雅文,107年縣(市)議員選舉,首次申報,1071006,雜支支出,育菁飲料店,47853541,0.00,210.00,餐飲費用,金錢,嘉義縣民雄鄉****,,
21,劉雅文,107年縣(市)議員選舉,首次申報,1071006,雜支支出,嘉義公園火雞肉飯,99522874,0.00,720.00,餐飲費用,金錢,嘉義縣新港鄉****,,
22,劉雅文,107年縣(市)議員選舉,首次申報,1071008,交通旅運支出,台灣中油溪口加油站,66516794,0.00,910.00,油資,金錢,嘉義縣溪口鄉****,,
23,劉雅文,107年縣(市)議員選舉,首次申報,1071009,雜支支出,育菁飲料店,47853541,0.00,130.00,餐飲費用,金錢,嘉義縣民雄鄉****,,
24,劉雅文,107年縣(市)議員選舉,首次申報,1071010,雜支支出,津發食品店,34961771,0.00,140.00,餐飲費用,金錢,嘉義縣民雄鄉****,,
25,劉雅文,107年縣(市)議員選舉,首次申報,1071011,雜支支出,二吉軒早點餐飲店,25739167,0.00,280.00,餐飲費用,金錢,嘉義縣民雄鄉****,,
26,劉雅文,107年縣(市)議員選舉,首次申報,1071011,交通旅運支出,台灣中油溪口加油站,66516794,0.00,113.00,油資,金錢,嘉義縣溪口鄉****,,
27,劉雅文,107年縣(市)議員選舉,首次申報,1071012,雜支支出,育菁飲料店,47853541,0.00,150.00,餐飲費用,金錢,嘉義縣民雄鄉****,,
28,劉雅文,107年縣(市)議員選舉,首次申報,1071013,雜支支出,二吉軒早點餐飲店,25739167,0.00,195.00,餐飲費用,金錢,嘉義縣民雄鄉****,,
29,劉雅文,107年縣(市)議員選舉,首次申報,1071013,交通旅運支出,台灣中油溪口加油站,66516794,0.00,1500.00,油資,金錢,嘉義縣溪口鄉****,,
30,劉雅文,107年縣(市)議員選舉,首次申報,1071015,雜支支出,育菁飲料店,47853541,0.00,160.00,餐飲費用,金錢,嘉義縣民雄鄉****,,
31,劉雅文,107年縣(市)議員選舉,首次申報,1071015,雜支支出,中華電信股份有限公司嘉義營運處,93949275,0.00,1000.00,服務處電話接線費,金錢,嘉義市中興路****,,
32,劉雅文,107年縣(市)議員選舉,首次申報,1071017,雜支支出,育菁飲料店,47853541,0.00,150.00,餐飲費用,金錢,嘉義縣民雄鄉****,,
33,劉雅文,107年縣(市)議員選舉,首次申報,1071017,交通旅運支出,台灣中油溪口加油站,66516794,0.00,1000.00,油資,金錢,嘉義縣溪口鄉****,,
34,劉雅文,107年縣(市)議員選舉,首次申報,1071018,雜支支出,邱張櫻,,0.00,610.00,餐飲費用,金錢,,2691*****,
35,劉雅文,107年縣(市)議員選舉,首次申報,1071018,交通旅運支出,台灣中油溪口加油站,66516794,0.00,1000.00,油資,金錢,嘉義縣溪口鄉****,,
36,劉雅文,107年縣(市)議員選舉,首次申報,1071019,交通旅運支出,福懋民雄加油站,13617794,0.00,1547.00,油資,金錢,嘉義縣民雄鄉****,,
37,劉雅文,107年縣(市)議員選舉,首次申報,1071019,雜支支出,樺慶文具圖書行,17240721,0.00,360.00,文具用品費用,金錢,嘉義縣民雄鄉****,,
38,劉雅文,107年縣(市)議員選舉,首次申報,1071019,雜支支出,津發食品店,34961771,0.00,193.00,餐飲費用,金錢,嘉義縣民雄鄉****,,
39,劉雅文,107年縣(市)議員選舉,首次申報,1071019,雜支支出,育菁飲料店,47853541,0.00,285.00,餐飲費用,金錢,嘉義縣民雄鄉****,,
40,劉雅文,107年縣(市)議員選舉,首次申報,1071019,交通旅運支出,台灣中油溪口加油站,66516794,0.00,105.00,油資,金錢,嘉義縣溪口鄉****,,
41,劉雅文,107年縣(市)議員選舉,首次申報,1071019,雜支支出,墊腳石圖書廣場(嘉義店),89736172,0.00,75.00,文具用品費用,金錢,嘉義市西區書****,,
42,劉雅文,107年縣(市)議員選舉,首次申報,1071019,雜支支出,鴻圖書局有限公司,89736172,0.00,280.00,文具用品費用,金錢,嘉義市中山路****,,
43,劉雅文,107年縣(市)議員選舉,首次申報,1071020,雜支支出,樺慶文具圖書行,17240721,0.00,142.00,文具用品費用,金錢,嘉義縣民雄鄉****,,
44,劉雅文,107年縣(市)議員選舉,首次申報,1071021,交通旅運支出,台灣中油溪口加油站,66516794,0.00,1000.00,油資,金錢,嘉義縣溪口鄉****,,
45,劉雅文,107年縣(市)議員選舉,首次申報,1071022,宣傳支出,中華郵政溪口郵局,,0.00,669.00,郵寄競選物品或宣傳廣告支出,金錢,嘉義縣溪口鄉****,,
46,劉雅文,107年縣(市)議員選舉,首次申報,1071022,雜支支出,育文書局,17167469,0.00,115.00,文具用品費用,金錢,嘉義縣溪口鄉****,,
47,劉雅文,107年縣(市)議員選舉,首次申報,1071022,雜支支出,雅虎資訊股份有限公司台灣分公司,27240313,0.00,1570.00,文具用品費用,金錢,臺北市南港區****,,
48,劉雅文,107年縣(市)議員選舉,首次申報,1071023,雜支支出,國品書局,06324934,0.00,100.00,文具用品費用,金錢,,,
49,劉雅文,107年縣(市)議員選舉,首次申報,1071023,交通旅運支出,福懋民雄加油站,13617794,0.00,876.00,油資,金錢,,,
50,劉雅文,107年縣(市)議員選舉,首次申報,1071023,雜支支出,順發電腦股份有限公司民雄中庄分公司,28979324,0.00,378.00,文具用品費用,金錢,嘉義縣民雄鄉****,,
