序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1,白珮茹,107年直轄市議員選舉,第二次賸餘,1090105,當選後與其公務有關之費用支出,光先事務機器有限公司,86076561,0.00,2213.00,,,,租用設備費用(影印機-影印費),金錢,新北市汐止區****,0226*****,,,,,,,
2,白珮茹,107年直轄市議員選舉,第二次賸餘,1090107,當選後與其公務有關之費用支出,台灣電力公司,00423107,0.00,6734.00,,,,水電瓦斯費用,金錢,新北市汐止區****,1911*****,,,,,,,
3,白珮茹,107年直轄市議員選舉,第二次賸餘,1090119,當選後與其公務有關之費用支出,明湖加油站,84399101,0.00,1400.00,,,,油資費用,金錢,新北市汐止區****,2695*****,,,,,,,
4,白珮茹,107年直轄市議員選舉,第二次賸餘,1090203,當選後與其公務有關之費用支出,汐止郵局-社后,14300507,0.00,1794.00,,,,郵寄物品費用,金錢,新北市汐止區****,2695*****,,,,,,,
5,白珮茹,107年直轄市議員選舉,第二次賸餘,1090227,當選後與其公務有關之費用支出,冠閣有限公司,16428959,0.00,12960.00,,,,文康活動費用(礦泉水),金錢,桃園市汴洲里****,03-3*****,,,,,,,
6,白珮茹,107年直轄市議員選舉,第二次賸餘,1090301,當選後與其公務有關之費用支出,明湖加油站,84399101,0.00,1400.00,,,,油資費用,金錢,新北市汐止區****,2695*****,,,,,,,
7,白珮茹,107年直轄市議員選舉,第二次賸餘,1090319,當選後與其公務有關之費用支出,米塔汐止食品有限公司,54302045,0.00,4570.00,,,,聯誼費用(餐點),金錢,新北市汐止區****,02-2*****,,,,,,,
8,白珮茹,107年直轄市議員選舉,第二次賸餘,1090406,當選後與其公務有關之費用支出,明湖加油站,84399101,0.00,750.00,,,,油資費用,金錢,新北市汐止區****,2695*****,,,,,,,
9,白珮茹,107年直轄市議員選舉,第二次賸餘,1090409,當選後與其公務有關之費用支出,汐止郵局-社后,14300507,0.00,1169.00,,,,郵寄物品費用,金錢,新北市汐止區****,2695*****,,,,,,,
10,白珮茹,107年直轄市議員選舉,第二次賸餘,1090412,當選後與其公務有關之費用支出,明湖加油站,84399101,0.00,873.00,,,,油資費用,金錢,新北市汐止區****,2695*****,,,,,,,
11,白珮茹,107年直轄市議員選舉,第二次賸餘,1090417,當選後與其公務有關之費用支出,明湖加油站,84399101,0.00,840.00,,,,油資費用,金錢,新北市汐止區****,2695*****,,,,,,,
12,白珮茹,107年直轄市議員選舉,第二次賸餘,1090501,當選後與其公務有關之費用支出,台新報業服務社,09717053,0.00,3600.00,,,,書報雜誌費用(中國時報),金錢,新北市汐止區****,02-2*****,,,,,,,
13,白珮茹,107年直轄市議員選舉,第二次賸餘,1090502,當選後與其公務有關之費用支出,明湖加油站,84399101,0.00,807.00,,,,油資費用,金錢,新北市汐止區****,2695*****,,,,,,,
14,白珮茹,107年直轄市議員選舉,第二次賸餘,1090504,當選後與其公務有關之費用支出,中華電信股份有限公司,81817257,0.00,2066.00,,,,電信費用,金錢,新北市汐止區****,0800*****,,,,,,,
15,白珮茹,107年直轄市議員選舉,第二次賸餘,1090508,當選後與其公務有關之費用支出,台灣自來水股份有限公司,02306180,0.00,195.00,,,,水電瓦斯費用,金錢,新北市汐止區****,8647*****,,,,,,,
16,白珮茹,107年直轄市議員選舉,第二次賸餘,1090511,當選後與其公務有關之費用支出,今周文化事業股份有限公司,12973387,0.00,2600.00,,,,書報訂閱費用(今周刊),金錢,臺北市南京東****,02-2*****,,,,,,,
17,白珮茹,107年直轄市議員選舉,第二次賸餘,1090602,當選後與其公務有關之費用支出,中華電信股份有限公司,81817257,0.00,2113.00,,,,電信費用,金錢,新北市汐止區****,0800*****,,,,,,,
18,白珮茹,107年直轄市議員選舉,第二次賸餘,1090603,當選後與其公務有關之費用支出,明湖加油站,84399101,0.00,941.00,,,,油資費用,金錢,新北市汐止區****,2695*****,,,,,,,
19,白珮茹,107年直轄市議員選舉,第二次賸餘,1090608,當選後與其公務有關之費用支出,明湖加油站,84399101,0.00,830.00,,,,停車費用,金錢,新北市汐止區****,2695*****,,,,,,,
20,白珮茹,107年直轄市議員選舉,第二次賸餘,1090626,當選後與其公務有關之費用支出,明湖加油站,84399101,0.00,1100.00,,,,油資費用,金錢,新北市汐止區****,2695*****,,,,,,,
21,白珮茹,107年直轄市議員選舉,第二次賸餘,1090630,當選後與其公務有關之費用支出,冠閣有限公司,16428959,0.00,4048.00,,,,文康活動費用(礦泉水),金錢,桃園市汴洲里****,03-3*****,,,,,,,
22,白珮茹,107年直轄市議員選舉,第二次賸餘,1090630,當選後與其公務有關之費用支出,中華電信股份有限公司,81817257,0.00,2401.00,,,,電信費用,金錢,新北市汐止區****,0800*****,,,,,,,
23,白珮茹,107年直轄市議員選舉,第二次賸餘,1090731,當選後與其公務有關之費用支出,冠閣有限公司,16428959,0.00,18196.00,,,,文康活動費用(礦泉水),金錢,桃園市汴洲里****,0332*****,,,,,,,
24,白珮茹,107年直轄市議員選舉,第二次賸餘,1090803,當選後與其公務有關之費用支出,金山地區農會生鮮超級市場,02228072,0.00,9040.00,,,,為民活動費用(普渡禮盒),金錢,新北市金山區****,02-2*****,,,,,,,
25,白珮茹,107年直轄市議員選舉,第二次賸餘,1090803,當選後與其公務有關之費用支出,金山地區農會生鮮超級市場,02228072,0.00,1760.00,,,,為民活動費用(普渡米),金錢,新北市金山區****,02-2*****,,,,,,,
26,白珮茹,107年直轄市議員選舉,第二次賸餘,1090804,當選後與其公務有關之費用支出,光先事務機器有限公司,86076561,0.00,2100.00,,,,租用設備費用(影印機-影印費),金錢,新北市汐止區****,0226*****,,,,,,,
27,白珮茹,107年直轄市議員選舉,第二次賸餘,1090812,當選後與其公務有關之費用支出,金山地區農會生鮮超級市場,02228072,0.00,9944.00,,,,為民活動費用(普渡禮盒),金錢,新北市金山區****,02-2*****,,,,,,,
28,白珮茹,107年直轄市議員選舉,第二次賸餘,1090812,當選後與其公務有關之費用支出,金山地區農會生鮮超級市場,02228072,0.00,1936.00,,,,為民活動費用(普渡米),金錢,新北市金山區****,02-2*****,,,,,,,
29,白珮茹,107年直轄市議員選舉,第二次賸餘,1090814,當選後與其公務有關之費用支出,酒條通有限公司,24425386,0.00,53684.00,,,,聯誼費用,金錢,新北市汐止區****,02-2*****,,,,,,,
30,白珮茹,107年直轄市議員選舉,第二次賸餘,1090908,當選後與其公務有關之費用支出,台灣電力公司,00423107,0.00,15901.00,,,,水電瓦斯費用,金錢,新北市汐止區****,1911*****,,,,,,,
31,白珮茹,107年直轄市議員選舉,第二次賸餘,1090908,當選後與其公務有關之費用支出,聯合報股份有限公司,03799802,0.00,1800.00,,,,書報雜誌費用,金錢,新北市汐止區****,0809*****,,,,,,,
32,白珮茹,107年直轄市議員選舉,第二次賸餘,1090909,當選後與其公務有關之費用支出,遠時數位科技股份有限公司,54349098,0.00,30207.00,,,,雜項購置費用(電冰箱),金錢,臺北市內湖區****,,,,,,,,
33,白珮茹,107年直轄市議員選舉,第二次賸餘,1090919,當選後與其公務有關之費用支出,明湖加油站,84399101,0.00,1117.00,,,,油資費用,金錢,新北市汐止區****,2695*****,,,,,,,
34,白珮茹,107年直轄市議員選舉,第二次賸餘,1090930,當選後與其公務有關之費用支出,冠閣有限公司,16428959,0.00,14040.00,,,,文康活動費用(礦泉水),金錢,桃園市汴洲里****,03-3*****,,,,,,,
35,白珮茹,107年直轄市議員選舉,第二次賸餘,1091010,當選後與其公務有關之費用支出,明湖加油站,84399101,0.00,1072.00,,,,油資費用,金錢,新北市汐止區****,2695*****,,,,,,,
