序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110601,宣傳支出,承源印刷股份有限公司,89856719,0.00,63000.00,,,,日本扇,金錢,臺中市西屯區****,,否,,,,,,,
2,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110720,公共關係費用支出,好市佳水果行,81359251,0.00,960.00,,,,水果禮盒,金錢,屏東市廣東路****,,否,,,,,,,
3,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110729,宣傳支出,成記廣告行,09116740,0.00,450.00,,,,布條,金錢,屏東縣屏東市****,,否,,,,,,,
4,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110729,宣傳支出,成記廣告行,09116740,0.00,6600.00,,,,小棋手(含桿),金錢,屏東縣屏東市****,,否,,,,,,,
5,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110803,宣傳支出,道格廣告企業社,99246738,0.00,18000.00,,,,道格廣告企業社,金錢,屏東縣屏東市****,,否,,,,,,,
6,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110805,宣傳支出,成記廣告行,09116740,0.00,6600.00,,,,小手旗,金錢,屏東縣屏東市****,,否,,,,,,,
7,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110806,公共關係費用支出,廣通食品有限公司(丹麥麵包),80488947,0.00,960.00,,,,生日蛋糕,金錢,屏東市大連里****,,否,,,,,,,
8,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110807,租用競選辦事處支出,東森得易購股份有限公司,22456427,0.00,9360.00,,,,移動式水冷風扇,金錢,新北市中和區****,,否,,,,,,,
9,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110807,雜支支出,金吉利五金百貨行,36702194,0.00,6790.00,,,,五金用品,金錢,屏東市勝利里****,,否,,,,,,,
10,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110808,租用競選辦事處支出,新青山木材行,07998367,0.00,5460.00,,,,裝潢,金錢,屏東縣長治鄉****,,否,,,,,,,
11,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110808,雜支支出,心鄰食堂,47885327,0.00,160.00,,,,便當,金錢,屏東縣長治鄉****,,否,,,,,,,
12,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110810,宣傳支出,忠北國際有限公司,,0.00,3300.00,,,,易拉展—伸縮款布條,金錢,新北市中和區****,,否,,,,,,,
13,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110810,租用競選辦事處支出,新青山木材行,07998367,0.00,6100.00,,,,裝潢,金錢,屏東縣長治鄉****,,否,,,,,,,
14,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110810,租用宣傳車輛支出,三元汽車保養廠,99250633,0.00,2400.00,,,,排檔線拆裝更換-NY,金錢,屏東縣長治鄉****,,否,,,,,,,
15,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110812,租用競選辦事處支出,新青山木材行,07998367,0.00,5160.00,,,,裝潢,金錢,屏東縣長治鄉****,,否,,,,,,,
16,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110812,雜支支出,允泰餐飲用品社,21600472,0.00,6023.00,,,,餐飲用品,金錢,屏東縣長治鄉****,,否,,,,,,,
17,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110812,雜支支出,金吉利五金百貨行,36702194,0.00,5726.00,,,,五金用品,金錢,屏東市勝利里****,,否,,,,,,,
18,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110812,宣傳支出,道格廣告企業社,99246738,0.00,15000.00,,,,德協活動中心竹架拆除,金錢,屏東縣屏東市****,,否,,,,,,,
19,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110814,雜支支出,迷客夏屏東大連店,37683836,0.00,537.00,,,,飲料,金錢,屏東市大連路****,,否,,,,,,,
20,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110815,租用競選辦事處支出,新青山木材行,07998367,0.00,5970.00,,,,裝潢,金錢,屏東縣長治鄉****,,否,,,,,,,
21,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110815,雜支支出,漫時光早午餐建豐總店,56923462,0.00,256.00,,,,午餐,金錢,屏東市建豐路****,,否,,,,,,,
22,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110816,租用競選辦事處支出,正順家具行,36889450,0.00,3500.00,,,,茶几,金錢,屏東縣鹽埔鄉****,,否,,,,,,,
23,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110816,租用競選辦事處支出,長榮家電行,76781103,0.00,2000.00,,,,吋TV架,金錢,屏東縣長治鄉****,,否,,,,,,,
24,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110817,租用競選辦事處支出,新青山木材行,07998367,0.00,5360.00,,,,裝潢,金錢,屏東縣長治鄉****,,否,,,,,,,
25,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110817,雜支支出,金吉利五金百貨行,36702194,0.00,2786.00,,,,五金用品,金錢,屏東市勝利里****,,否,,,,,,,
26,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110817,租用競選辦事處支出,鼎崴資訊,37680492,0.00,23000.00,,,,電腦設備,金錢,屏東市北興里****,,否,,,,,,,
27,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110817,雜支支出,正東百貨五金行,47741146,0.00,2268.00,,,,百貨,金錢,屏東縣長治鄉****,,否,,,,,,,
28,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110817,雜支支出,萊爾富,82948186,0.00,142.00,,,,餐飲,金錢,屏東縣長治鄉****,,否,,,,,,,
29,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110818,雜支支出,清心福全,09042804,0.00,450.00,,,,飲料,金錢,屏東縣長治鄉****,,否,,,,,,,
30,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110818,雜支支出,正東百貨五金行,47741146,0.00,140.00,,,,百貨,金錢,屏東縣長治鄉****,,否,,,,,,,
31,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110818,雜支支出,正東百貨五金行,47741146,0.00,271.00,,,,百貨,金錢,屏東縣長治鄉****,,否,,,,,,,
32,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110818,雜支支出,吉仁五金賣場,47781370,0.00,428.00,,,,五金百貨,金錢,屏東縣長治鄉****,,否,,,,,,,
33,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110818,雜支支出,廣藝軒活動企劃,81346799,0.00,350.00,,,,便當,金錢,屏東縣長治鄉****,,否,,,,,,,
34,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110819,租用競選辦事處支出,新青山木材行,07998367,0.00,5570.00,,,,裝潢,金錢,屏東縣長治鄉****,,否,,,,,,,
35,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110820,雜支支出,全家屏東公館店,24813105,0.00,898.00,,,,餐飲,金錢,屏東市龍華路****,,否,,,,,,,
36,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110820,雜支支出,龍達食品飲料企業行,91739631,0.00,3500.00,,,,餅乾,金錢,屏東縣萬丹鄉****,,否,,,,,,,
37,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110821,雜支支出,台南小南雞腿˙排骨大王,18160274,0.00,510.00,,,,便當,金錢,屏東市勝利路****,,否,,,,,,,
38,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110821,雜支支出,金吉利五金百貨行,36702194,0.00,879.00,,,,五金用品,金錢,屏東市勝利里****,,否,,,,,,,
39,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110821,雜支支出,金吉利五金百貨行,36702194,0.00,2121.00,,,,五金用品,金錢,屏東市勝利里****,,否,,,,,,,
40,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110821,公共關係費用支出,廣通食品有限公司(丹麥麵包),80488947,0.00,720.00,,,,生日蛋糕,金錢,屏東市大連里****,,否,,,,,,,
41,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110822,租用宣傳車輛支出,台灣中油長治站,07996213,0.00,130.00,,,,發電機加油,金錢,屏東縣長治鄉****,,否,,,,,,,
42,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110822,雜支支出,裕軒食品,10119626,0.00,2126.00,,,,塑膠袋、食品,金錢,屏東市廣東路****,,否,,,,,,,
43,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110822,租用競選辦事處支出,新德協瓦斯行,13603503,0.00,3800.00,,,,瓦斯,金錢,屏東縣長治鄉****,,否,,,,,,,
44,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110822,租用競選辦事處支出,泓昱裝潢材料行,14237759,0.00,30000.00,,,,壁紙,金錢,高雄市左營區****,,否,,,,,,,
45,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110822,雜支支出,允泰餐飲用品社,21600472,0.00,2381.00,,,,餐飲用品,金錢,屏東縣長治鄉****,,否,,,,,,,
46,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110822,租用競選辦事處支出,正順家具行,36889450,0.00,1500.00,,,,茶几,金錢,屏東縣鹽埔鄉****,,否,,,,,,,
47,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110822,宣傳支出,道格廣告企業社,99246738,0.00,10000.00,,,,競選總部帆布看版,金錢,屏東縣屏東市****,,否,,,,,,,
48,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110823,租用競選辦事處支出,新青山木材行,07998367,0.00,5870.00,,,,裝潢,金錢,屏東縣長治鄉****,,否,,,,,,,
49,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110823,租用競選辦事處支出,米迪詩國際股份有限公司,54899375,0.00,651.00,,,,噴嘴,金錢,台中市大雅區****,,否,,,,,,,
50,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110824,雜支支出,吉仁五金賣場,47781370,0.00,78.00,,,,五金百貨,金錢,屏東縣長治鄉****,,否,,,,,,,
51,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110824,雜支支出,吉仁五金賣場,47781370,0.00,4000.00,,,,五金百貨,金錢,屏東縣長治鄉****,,否,,,,,,,
52,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110824,雜支支出,心鄰食堂,47885327,0.00,160.00,,,,餐飲,金錢,屏東縣長治鄉****,,否,,,,,,,
53,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110824,雜支支出,南新無線電料行,91761746,0.00,500.00,,,,有線麥克風,金錢,屏東市楠樹里****,,否,,,,,,,
54,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110824,宣傳支出,富勝企業社,98930444,0.00,2200.00,,,,宣傳名片,金錢,屏東縣屏東市****,,否,,,,,,,
55,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110825,宣傳支出,藝揚企業社,15692467,0.00,33000.00,,,,帽子,金錢,屏東縣屏東市****,,否,,,,,,,
56,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110825,宣傳支出,藝揚企業社,15692467,0.00,72600.00,,,,衣服,金錢,屏東縣屏東市****,,否,,,,,,,
57,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110825,雜支支出,正東百貨五金行,47741146,0.00,179.00,,,,百貨,金錢,屏東縣長治鄉****,,否,,,,,,,
58,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110825,租用宣傳車輛支出,新潮錄音室,47781370,0.00,2400.00,,,,錄音製作,金錢,屏東市建南路****,,否,,,,,,,
59,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110825,租用宣傳車輛支出,永峰加油站,89500632,0.00,500.00,,,,加油,金錢,屏東縣長治鄉****,,否,,,,,,,
60,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110826,租用宣傳車輛支出,吉仁五金賣場,47781370,0.00,605.00,,,,USB,金錢,屏東縣長治鄉****,,否,,,,,,,
61,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110826,集會支出,太師傅便當專賣店,53582808,0.00,1040.00,,,,工作人員便當,金錢,屏東縣屏東市****,,否,,,,,,,
62,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110826,集會支出,麻古茶坊,59027878,0.00,452.00,,,,工作人員飲品,金錢,屏東市廣東路****,,否,,,,,,,
63,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110827,雜支支出,清心福全,09042804,0.00,415.00,,,,餐飲,金錢,屏東縣長治鄉****,,否,,,,,,,
64,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110827,宣傳支出,道格廣告企業社,99246738,0.00,14800.00,,,,競選總部帆布看版,金錢,屏東縣屏東市****,,否,,,,,,,
65,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110829,宣傳支出,成記廣告行,09116740,0.00,2400.00,,,,旗座,金錢,屏東縣屏東市****,,否,,,,,,,
66,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110829,宣傳支出,成記廣告行,09116740,0.00,360.00,,,,布條,金錢,屏東縣屏東市****,,否,,,,,,,
67,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110829,租用競選辦事處支出,華新行,90716596,0.00,7457.00,,,,水電用品,金錢,屏東市華山里****,,否,,,,,,,
68,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110830,宣傳支出,成記廣告行,09116740,0.00,25000.00,,,,直布旗,金錢,屏東縣屏東市****,,否,,,,,,,
69,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110830,集會支出,太師傅便當專賣店,53582808,0.00,960.00,,,,工作人員便當,金錢,屏東縣屏東市****,,否,,,,,,,
70,古佳川,111年屏東縣長治鄉鄉長選舉,首次申報,1110830,集會支出,麻古茶坊,59027878,0.00,362.00,,,,工作人員飲品,金錢,屏東市廣東路****,,否,,,,,,,
