序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111003,雜支支出,旺記商行,,0.00,488.00,,,,餐飲費用,金錢,宜蘭縣冬山鄉****,,否,,,,,,,
2,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111020,雜支支出,張記臘園,,0.00,990.00,,,,餐飲費用,金錢,宜蘭縣蘇澳鎮****,,否,,,,,,,
3,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111022,雜支支出,我們的小吃部,,0.00,18625.00,,,,餐飲費用,金錢,宜蘭縣蘇澳鎮****,,否,,,,,,,
4,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111025,集會支出,旺記商行,,0.00,16250.00,,,,餐飲費用,金錢,宜蘭縣冬山鄉****,,否,,,,,,,
5,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111025,雜支支出,堇發行,,0.00,1300.00,,,,文具用品費用,金錢,宜蘭縣宜蘭市****,,否,,,,,,,
6,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111029,雜支支出,雅給小吃部,,0.00,510.00,,,,餐飲費用,金錢,宜蘭縣蘇澳鎮****,,否,,,,,,,
7,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111030,雜支支出,華南雜貨行,,0.00,445.00,,,,餐飲費用,金錢,宜蘭縣蘇澳鎮****,,否,,,,,,,
8,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111030,集會支出,旺記商行,,0.00,15000.00,,,,餐飲費用,金錢,宜蘭縣冬山鄉****,,否,,,,,,,
9,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111101,宣傳支出,堇發行,,0.00,5400.00,,,,帆布旗 布旗,金錢,宜蘭縣宜蘭市****,,否,,,,,,,
10,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111105,宣傳支出,普印企業社,,0.00,900.00,,,,文宣拜訪卡,金錢,宜蘭縣三星鄉****,,否,,,,,,,
11,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111110,宣傳支出,旺記商行,,0.00,18800.00,,,,帽子 背心 宣傳布條 毛巾,金錢,宜蘭縣冬山鄉****,,否,,,,,,,
12,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111112,雜支支出,我們的小吃部,,0.00,15000.00,,,,餐飲費用,金錢,宜蘭縣蘇澳鎮****,,否,,,,,,,
13,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111115,雜支支出,協興電子器材行,,0.00,489.00,,,,文具用品費用,金錢,宜蘭縣羅東鎮****,,否,,,,,,,
14,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111115,雜支支出,普印企業社,,0.00,116.00,,,,文具用品費用,金錢,宜蘭縣三星鄉****,,否,,,,,,,
15,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111123,雜支支出,旺記商行,,0.00,607.00,,,,餐飲費用,金錢,宜蘭縣冬山鄉****,,否,,,,,,,
16,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111126,雜支支出,旺記商行,,0.00,130.00,,,,餐飲費用,金錢,宜蘭縣冬山鄉****,,否,,,,,,,
17,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111126,雜支支出,旺記商行,,0.00,1760.00,,,,餐飲費用,金錢,宜蘭縣冬山鄉****,,否,,,,,,,
18,雅各‧多力,111年宜蘭縣南澳鄉鄉民代表選舉,首次申報,1111129,雜支支出,宜蘭縣蘇澳鎮朝陽社區發展協會,,0.00,3190.00,,,,餐飲費用,金錢,宜蘭縣蘇澳鎮****,,否,,,,,,,
