序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,洪巧娟,107年縣(市)議員選舉,首次申報,1070816,宣傳支出,惠群廣告社,18137268,0.00,6400.00,海報.邀請卡,金錢,南投縣草屯鎮****,,
2,洪巧娟,107年縣(市)議員選舉,首次申報,1070817,宣傳支出,惠群廣告社,18137268,0.00,1200.00,邀請卡,金錢,南投縣草屯鎮****,,
3,洪巧娟,107年縣(市)議員選舉,首次申報,1070830,雜支支出,南光針車行,61211105,0.00,280.00,銹字,金錢,南投縣南投市****,,
4,洪巧娟,107年縣(市)議員選舉,首次申報,1070830,雜支支出,中南五金百貨大賣場,87832311,0.00,540.00,文具用品費用,金錢,南投縣草屯鎮****,,
5,洪巧娟,107年縣(市)議員選舉,首次申報,1070915,雜支支出,香港皇上皇燒臘店,,0.00,3400.00,便當,金錢,南投縣草屯鎮****,,
6,洪巧娟,107年縣(市)議員選舉,首次申報,1070915,集會支出,鴻海企業社,19935445,0.00,100000.00,舞台.音響,金錢,彰化縣田中鎮****,,
7,洪巧娟,107年縣(市)議員選舉,首次申報,1070915,雜支支出,頂好泡沫紅茶,21862221,0.00,1200.00,餐飲費用,金錢,南投縣草屯鎮****,,
8,洪巧娟,107年縣(市)議員選舉,首次申報,1070915,集會支出,金永勝香鋪,25384355,0.00,18000.00,雙獅戰鼓表演,金錢,南投縣草屯鎮****,,
9,洪巧娟,107年縣(市)議員選舉,首次申報,1070915,宣傳支出,特大影印社,26923090,0.00,3000.00,大圖輸出,金錢,南投縣草屯鎮****,,
10,洪巧娟,107年縣(市)議員選舉,首次申報,1070915,集會支出,福美大飯店有限公司,53648301,0.00,4000.00,租用場地支出,金錢,南投縣草屯鎮****,,
11,洪巧娟,107年縣(市)議員選舉,首次申報,1070919,雜支支出,心雅服裝行,15995103,0.00,452.00,徽章枚,金錢,臺北市萬華區****,,
