序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1,邱議瑩,109年立法委員選舉,第一次賸餘,1090118,當選後與其公務有關之費用支出,甲仙金紙店,07898938,0.00,1600.00,,,,雜項購置費用,金錢,高雄市甲仙區****,,,,,,,,
2,邱議瑩,109年立法委員選舉,第一次賸餘,1090201,當選後與其公務有關之費用支出,陳英嬌,E20*******,0.00,165000.00,,,,租用競選辦事處費用,金錢,高雄市美濃區****,,,,,,,,
3,邱議瑩,109年立法委員選舉,第一次賸餘,1090215,當選後與其公務有關之費用支出,周昆翰,S12*******,0.00,20000.00,,,,獎金或津貼,金錢,高雄市旗山區****,,,,,,,,
4,邱議瑩,109年立法委員選舉,第一次賸餘,1090215,當選後與其公務有關之費用支出,郭佳怡,S22*******,0.00,20000.00,,,,工資或薪津,金錢,高雄市美濃區****,,,,,,,,
5,邱議瑩,109年立法委員選舉,第一次賸餘,1090225,當選後與其公務有關之費用支出,鑫泉實業股份有限公司,16256127,0.00,71232.00,,,,製作競選物品或宣傳廣告費用（瓶裝水）,金錢,高雄市三民區****,,,,,,,,
6,邱議瑩,109年立法委員選舉,第一次賸餘,1090227,當選後與其公務有關之費用支出,甲天下鮮花坊,73945455,0.00,4000.00,,,,為民服務費用,金錢,高雄市大社區****,,,,,,,,
7,邱議瑩,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,和運租車股份有限公司高雄分公司,80542371,0.00,51000.00,,,,租用宣傳車輛費用,金錢,高雄市左營區****,,,,,,,,
8,邱議瑩,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,花卉營業人(1715)右,01225560,0.00,4500.00,,,,為民服務費用,金錢,臺北市內湖區****,,,,,,,,
9,邱議瑩,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,雙月否極泰食品商行,,0.00,845.00,,,,餐飲費用,金錢,臺北市中正區****,,,,,,,,
10,邱議瑩,109年立法委員選舉,第一次賸餘,1090313,當選後與其公務有關之費用支出,海之農事業有限公司青島門市,42520469,0.00,1364.00,,,,餐飲費用,金錢,臺北市中正區****,,,,,,,,
