序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,徐其萬,107年直轄市議員選舉,首次申報,1070820,宣傳支出,福明禮品社,31568330,0.00,55000.00,面紙,金錢,桃園市大園區****,,
2,徐其萬,107年直轄市議員選舉,首次申報,1070822,宣傳支出,福明禮品社,31568330,0.00,60000.00,布條條,金錢,桃園市大園區****,,
3,徐其萬,107年直轄市議員選舉,首次申報,1070825,宣傳支出,福明禮品社,31568330,0.00,90000.00,原子筆,金錢,桃園市大園區****,,
4,徐其萬,107年直轄市議員選舉,首次申報,1070917,宣傳支出,福明禮品社,31568330,0.00,22500.00,背心件,金錢,桃園市大園區****,,
5,徐其萬,107年直轄市議員選舉,首次申報,1070920,宣傳支出,福明禮品社,31568330,0.00,150000.00,製作競選物品支出-帽子,金錢,桃園市大園區****,,
6,徐其萬,107年直轄市議員選舉,首次申報,1071013,雜支支出,仁興商店,17679763,0.00,280.00,雜項購置或修繕費用,金錢,桃園市大園區****,,
7,徐其萬,107年直轄市議員選舉,首次申報,1071014,宣傳支出,佳禾錄音室,34821499,0.00,7000.00,播送、傳送或刊登宣傳廣告支出,金錢,桃園市桃園區****,,
8,徐其萬,107年直轄市議員選舉,首次申報,1071016,宣傳支出,福明禮品社,31568330,0.00,12000.00,製作宣傳廣告支出-成立大會看板,金錢,桃園市大園區****,,
9,徐其萬,107年直轄市議員選舉,首次申報,1071016,雜支支出,正園汽車電機行,87909795,0.00,4500.00,雜項購置或修繕費用,金錢,桃園市大園區****,,
10,徐其萬,107年直轄市議員選舉,首次申報,1071018,雜支支出,義寶鐘錶行,20438536,0.00,3500.00,雜項購置或修繕費用,金錢,桃園市大園區****,,
11,徐其萬,107年直轄市議員選舉,首次申報,1071018,雜支支出,燦坤實業股份有限公司大園分公司,27256757,0.00,1099.00,雜項購置或修繕費用,金錢,桃園市大園區****,,
12,徐其萬,107年直轄市議員選舉,首次申報,1071018,雜支支出,榛軒花苑,34836958,0.00,300.00,雜項購置或修繕費用,金錢,桃園市大園區****,,
13,徐其萬,107年直轄市議員選舉,首次申報,1071018,雜支支出,志清煤氣行,43126090,0.00,2430.00,水電瓦斯費用,金錢,桃園市大園區****,,
14,徐其萬,107年直轄市議員選舉,首次申報,1071018,雜支支出,升泰食品行,49988405,0.00,8310.00,餐飲費用,金錢,桃園市大園區****,,
15,徐其萬,107年直轄市議員選舉,首次申報,1071018,雜支支出,啟發食品行,67790165,0.00,7600.00,雜項購置或修繕費用,金錢,新北市中和區****,,
16,徐其萬,107年直轄市議員選舉,首次申報,1071018,雜支支出,一力佳包子饅頭專賣店,72622359,0.00,400.00,餐飲費用,金錢,桃園市蘆竹區****,,
17,徐其萬,107年直轄市議員選舉,首次申報,1071018,雜支支出,禾宇大賣場,72712062,0.00,1380.00,雜項購置或修繕費用,金錢,桃園市大園區****,,
18,徐其萬,107年直轄市議員選舉,首次申報,1071018,雜支支出,好食客快餐便當,72723173,0.00,1725.00,餐飲費用,金錢,桃園市大園區****,,
