序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,李傅中武,111年臺北市議員選舉,首次申報,1110614,雜支支出,全聯福利中心,24805581,0.00,367.00,,,,雜項購置,金錢,,,否,,,,,,,
2,李傅中武,111年臺北市議員選舉,首次申報,1110614,雜支支出,一之軒南西店,25612999,0.00,360.00,,,,餐飲費用,金錢,,,否,,,,,,,
3,李傅中武,111年臺北市議員選舉,首次申報,1110614,雜支支出,麥當勞,70803185,0.00,219.00,,,,餐飲費用,金錢,,,否,,,,,,,
4,李傅中武,111年臺北市議員選舉,首次申報,1110615,交通旅運支出,計程車ATJ-820,,0.00,185.00,,,,搭乘交通工具費用,金錢,,2597*****,否,,,,,,,
5,李傅中武,111年臺北市議員選舉,首次申報,1110615,雜支支出,水果承銷人4424,01446297,0.00,2400.00,,,,餐飲費用,金錢,,,否,,,,,,,
6,李傅中武,111年臺北市議員選舉,首次申報,1110615,雜支支出,成信小吃店,10319259,0.00,4200.00,,,,餐飲費用,金錢,,,否,,,,,,,
7,李傅中武,111年臺北市議員選舉,首次申報,1110615,雜支支出,木村屋食品,48897758,0.00,322.00,,,,餐飲費用,金錢,,,否,,,,,,,
8,李傅中武,111年臺北市議員選舉,首次申報,1110615,雜支支出,家樂福,53658335,0.00,596.00,,,,餐飲費用,金錢,,,否,,,,,,,
9,李傅中武,111年臺北市議員選舉,首次申報,1110615,雜支支出,聯億商店,78066479,0.00,71.00,,,,餐飲費用,金錢,,,否,,,,,,,
10,李傅中武,111年臺北市議員選舉,首次申報,1110615,雜支支出,誠隆汽車股份有限公司,83935527,0.00,11486.00,,,,修繕費用,金錢,,,否,,,,,,,
11,李傅中武,111年臺北市議員選舉,首次申報,1110616,交通旅運支出,計程車402-CB,,0.00,485.00,,,,搭乘交通工具費用,金錢,,402-*****,否,,,,,,,
12,李傅中武,111年臺北市議員選舉,首次申報,1110616,雜支支出,新萬芳五金行,20831448,0.00,7150.00,,,,雜項購置,金錢,,,否,,,,,,,
13,李傅中武,111年臺北市議員選舉,首次申報,1110616,雜支支出,麥當勞,70803185,0.00,202.00,,,,餐飲費用,金錢,,,否,,,,,,,
14,李傅中武,111年臺北市議員選舉,首次申報,1110617,交通旅運支出,計程車217-YM,,0.00,250.00,,,,搭乘交通工具費用,金錢,,217-*****,否,,,,,,,
15,李傅中武,111年臺北市議員選舉,首次申報,1110617,雜支支出,越富越南麵包店,75613804,0.00,482.00,,,,餐飲費用,金錢,,,否,,,,,,,
16,李傅中武,111年臺北市議員選舉,首次申報,1110617,雜支支出,升騰食堂,76437361,0.00,5600.00,,,,餐飲費用,金錢,,,否,,,,,,,
