序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,陳政顯,111年臺中市議員選舉,首次申報,1110601,宣傳支出,當代整合行銷股份有限公司,80311527,0.00,105000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺中市西屯區****,,否,,,,,,,
2,陳政顯,111年臺中市議員選舉,首次申報,1110602,宣傳支出,中華郵政股份有限公司台中健行路郵局,52909539,0.00,120.00,,,,郵寄競選物品或宣傳廣告費用,金錢,臺中市北區金****,,否,,,,,,,
3,陳政顯,111年臺中市議員選舉,首次申報,1110621,交通旅運支出,台灣中油股份有限公司油品行銷事業部台中營業處進化路加油站,05576448,0.00,500.00,,,,油資,金錢,臺中市北區錦****,,否,,,,,,,
4,陳政顯,111年臺中市議員選舉,首次申報,1110622,雜支支出,網路家庭國際資訊股份有限公司,16606102,0.00,15725.00,,,,雜項購置或修繕費用,金錢,臺北市大安區****,,否,,,,,,,
5,陳政顯,111年臺中市議員選舉,首次申報,1110622,宣傳支出,中華郵政股份有限公司台中健行路郵局,52909539,0.00,28.00,,,,郵寄競選物品或宣傳廣告費用,金錢,臺中市北區金****,,否,,,,,,,
6,陳政顯,111年臺中市議員選舉,首次申報,1110624,交通旅運支出,福懋興業股份有限公司福懋文心路加油站,13415571,0.00,1000.00,,,,油資,金錢,臺中市北屯區****,,否,,,,,,,
7,陳政顯,111年臺中市議員選舉,首次申報,1110624,交通旅運支出,福懋興業股份有限公司福懋五權路加油站,45618107,0.00,1000.00,,,,油資,金錢,臺中市北區五****,,否,,,,,,,
8,陳政顯,111年臺中市議員選舉,首次申報,1110626,交通旅運支出,賓士團隊加油站股份有限公司,16655314,0.00,1056.00,,,,油資,金錢,臺中市太平區****,,否,,,,,,,
9,陳政顯,111年臺中市議員選舉,首次申報,1110627,雜支支出,艾爾巴通訊有限公司,24836206,0.00,3680.00,,,,雜項購置或修繕費用,金錢,臺中市西屯區****,,否,,,,,,,
10,陳政顯,111年臺中市議員選舉,首次申報,1110630,雜支支出,冠俊生活館有限公司,53812436,0.00,148.00,,,,雜項購置或修繕費用,金錢,臺中市北屯區****,,否,,,,,,,
11,陳政顯,111年臺中市議員選舉,首次申報,1110701,宣傳支出,維星生技有限公司,16400570,0.00,273600.00,,,,製作競選物品或宣傳廣告費用（清潔除臭劑）,金錢,臺中市北區育****,,否,,,,,,,
12,陳政顯,111年臺中市議員選舉,首次申報,1110701,雜支支出,富璟文化事業有限公司,28904372,0.00,177.00,,,,文具用品費用,金錢,臺中市北屯區****,,否,,,,,,,
13,陳政顯,111年臺中市議員選舉,首次申報,1110701,宣傳支出,當代整合行銷股份有限公司,80311527,0.00,105000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺中市西區忠****,,否,,,,,,,
14,陳政顯,111年臺中市議員選舉,首次申報,1110704,交通旅運支出,福懋興業股份有限公司福懋文心路加油站,13415571,0.00,592.00,,,,油資,金錢,臺中市北屯區****,,否,,,,,,,
