序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,周奕齊,107年直轄市議員選舉,首次申報,1070608,宣傳支出,好印象廣告企業社,40885929,0.00,156558.00,選舉廣告看板,金錢,臺南市永康區****,06-2*****,
2,周奕齊,107年直轄市議員選舉,首次申報,1070612,交通旅運支出,台灣中油玉井加油站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,06-5*****,
3,周奕齊,107年直轄市議員選舉,首次申報,1070612,租用競選辦事處支出,李春福,R10*******,0.00,25000.00,租用競選辦事處費用/~/,金錢,臺南市玉井區****,06-5*****,
4,周奕齊,107年直轄市議員選舉,首次申報,1070614,宣傳支出,德機印刷有限公司,16863093,0.00,76000.00,製作競選物品支出（物品名稱-摺頁宣傳DM）,金錢,臺南市仁德區****,06-3*****,
5,周奕齊,107年直轄市議員選舉,首次申報,1070616,交通旅運支出,台灣中油玉井加油站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,06-5*****,
6,周奕齊,107年直轄市議員選舉,首次申報,1070622,公共關係費用支出,皇元企業社,40943759,0.00,21600.00,給付喜幛及輓聯費用,金錢,臺南市安南區****,06-2*****,
7,周奕齊,107年直轄市議員選舉,首次申報,1070624,交通旅運支出,旺位加油站,16940937,0.00,1000.00,油資,金錢,臺南市永康區****,06-2*****,
8,周奕齊,107年直轄市議員選舉,首次申報,1070625,宣傳支出,心一企業股份有限公司,89494723,0.00,130000.00,製作競選物品支出（物品名稱-礦泉水）,金錢,高雄市仁武區****,07-3*****,
9,周奕齊,107年直轄市議員選舉,首次申報,1070702,交通旅運支出,台灣中油玉井加油站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,,
10,周奕齊,107年直轄市議員選舉,首次申報,1070707,租用競選辦事處支出,李春福,R10*******,0.00,25000.00,租用競選辦事處費用,金錢,臺南市玉井區****,06-5*****,
11,周奕齊,107年直轄市議員選舉,首次申報,1070717,交通旅運支出,台灣中油玉井站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,06-5*****,
12,周奕齊,107年直轄市議員選舉,首次申報,1070727,交通旅運支出,台灣中油玉井加油站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,06-5*****,
13,周奕齊,107年直轄市議員選舉,首次申報,1070731,宣傳支出,益友廣告贈品商行,73853976,0.00,50000.00,製作競選物品支出（物品名稱-面紙）,金錢,臺南市南區明****,06-2*****,
14,周奕齊,107年直轄市議員選舉,首次申報,1070805,雜支支出,燦坤實業股份有限公司玉井分公司,28981594,0.00,26000.00,雜項購置或修繕費用,金錢,臺南市玉井區****,06-5*****,
15,周奕齊,107年直轄市議員選舉,首次申報,1070806,租用競選辦事處支出,聯禾家電服務有限公司,27783435,0.00,49000.00,租辦公設備支出(租冷氣),金錢,臺南市東區崇****,06-2*****,
16,周奕齊,107年直轄市議員選舉,首次申報,1070806,交通旅運支出,台灣中油玉井加油站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,06-5*****,
17,周奕齊,107年直轄市議員選舉,首次申報,1070807,交通旅運支出,台灣中油烏山頭交流道,94974342,0.00,1220.00,油資,金錢,臺南市官田區****,06-6*****,
18,周奕齊,107年直轄市議員選舉,首次申報,1070810,租用競選辦事處支出,上群空調工程有限公司,54079003,0.00,31500.00,租買辦公設備支出(租冷氣機),金錢,臺南市梅花里****,06-2*****,
19,周奕齊,107年直轄市議員選舉,首次申報,1070812,交通旅運支出,走馬瀨加油站有限公司,16261557,0.00,1000.00,油資,金錢,臺南市玉井區****,06-5*****,
20,周奕齊,107年直轄市議員選舉,首次申報,1070813,租用競選辦事處支出,怡東通訊企業行,93872206,0.00,39900.00,裝潢競選辦事處支出(通訊器材),金錢,臺南市東安路****,06-2*****,
21,周奕齊,107年直轄市議員選舉,首次申報,1070815,交通旅運支出,台灣中油玉井加油站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,06-5*****,
22,周奕齊,107年直轄市議員選舉,首次申報,1070820,雜支支出,全聯福利中心,54393544,0.00,307.00,雜項購置或修繕費用,金錢,臺南市玉井區****,06-5*****,
23,周奕齊,107年直轄市議員選舉,首次申報,1070821,交通旅運支出,台灣中油玉井加油站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,06-5*****,
24,周奕齊,107年直轄市議員選舉,首次申報,1070822,宣傳支出,寬寬文創有限公司,53315606,0.00,9571.00,製作競選物品支出（物品名稱-工作人員T恤）,金錢,臺北市中正區****,02-3*****,
25,周奕齊,107年直轄市議員選舉,首次申報,1070824,交通旅運支出,台灣中油玉井加油站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,06-5*****,
26,周奕齊,107年直轄市議員選舉,首次申報,1070826,交通旅運支出,台灣中油玉井加油站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,,
27,周奕齊,107年直轄市議員選舉,首次申報,1070830,雜支支出,翔崴消防企業有限公司,28738894,0.00,1575.00,競選總部(消防器材),金錢,臺南市安平區****,06-2*****,
28,周奕齊,107年直轄市議員選舉,首次申報,1070830,交通旅運支出,台灣中油玉井站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,,
29,周奕齊,107年直轄市議員選舉,首次申報,1070830,雜支支出,信宏文具行,99587806,0.00,132.00,工作人員雨衣,金錢,臺南市玉井區****,06-5*****,
30,周奕齊,107年直轄市議員選舉,首次申報,1070830,租用競選辦事處支出,李春福,R10*******,0.00,25000.00,租用競選辦事處費用,金錢,臺南市玉井區****,06-5*****,
31,周奕齊,107年直轄市議員選舉,首次申報,1070902,交通旅運支出,台灣中油玉井站,73020875,0.00,1270.00,油資,金錢,臺南市玉井區****,06-5*****,
32,周奕齊,107年直轄市議員選舉,首次申報,1070903,交通旅運支出,台灣中油玉井站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,06-5*****,
33,周奕齊,107年直轄市議員選舉,首次申報,1070903,雜支支出,南都汽車股份有限公司永大營業所,90995020,0.00,5400.00,車輛修繕費用,金錢,臺南市永康區****,06-2*****,
34,周奕齊,107年直轄市議員選舉,首次申報,1070904,雜支支出,信宏文具行,99587806,0.00,300.00,文具用品費用,金錢,臺南市玉井區****,06-5*****,
35,周奕齊,107年直轄市議員選舉,首次申報,1070905,雜支支出,小南香飲食店,09058565,0.00,3200.00,餐飲費用,金錢,臺南市玉井區****,06-5*****,
36,周奕齊,107年直轄市議員選舉,首次申報,1070905,雜支支出,滿上滿五金行,37620376,0.00,945.00,文具用品費用,金錢,臺南市玉井區****,06-5*****,
37,周奕齊,107年直轄市議員選舉,首次申報,1070905,雜支支出,滿上滿五金行,37620376,0.00,60.00,文具用品費用,金錢,臺南市玉井區****,06-5*****,
38,周奕齊,107年直轄市議員選舉,首次申報,1070905,雜支支出,永昌印刷所,72081641,0.00,800.00,文具用品費用,金錢,臺南市玉井區****,06-5*****,
39,周奕齊,107年直轄市議員選舉,首次申報,1070906,雜支支出,東伸塑膠有限公司,22846235,0.00,8000.00,雨衣,金錢,高雄市仁武區****,07-3*****,
40,周奕齊,107年直轄市議員選舉,首次申報,1070906,雜支支出,滿上滿五金行,37620376,0.00,12.00,文具用品費用(燈泡),金錢,臺南市玉井區****,06-5*****,
41,周奕齊,107年直轄市議員選舉,首次申報,1070906,雜支支出,信宏文具行,99587806,0.00,109.00,文具用品費用,金錢,臺南市玉井區****,06-5*****,
42,周奕齊,107年直轄市議員選舉,首次申報,1070907,雜支支出,滿上滿五金行,37620376,0.00,40.00,文具用品費用,金錢,臺南市玉井區****,06-5*****,
43,周奕齊,107年直轄市議員選舉,首次申報,1070907,宣傳支出,宗立企業社,40731896,0.00,6600.00,傳送宣傳廣告支出,金錢,臺南市東區後****,,
44,周奕齊,107年直轄市議員選舉,首次申報,1070907,雜支支出,八方雲集台南玉井店,47824188,0.00,243.00,餐飲費用,金錢,臺南市玉井區****,06-5*****,
45,周奕齊,107年直轄市議員選舉,首次申報,1070907,交通旅運支出,台灣中油玉井站,73020875,0.00,500.00,油資,金錢,臺南市玉井區****,06-5*****,
46,周奕齊,107年直轄市議員選舉,首次申報,1070907,交通旅運支出,台灣中油玉井站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,06-5*****,
47,周奕齊,107年直轄市議員選舉,首次申報,1070907,交通旅運支出,台灣中油玉井站,73020875,0.00,1000.00,油資,金錢,臺南市玉井區****,06-5*****,
48,周奕齊,107年直轄市議員選舉,首次申報,1070907,雜支支出,信宏文具行,99587806,0.00,111.00,文具用品費用,金錢,臺南市玉井區****,06-5*****,
49,周奕齊,107年直轄市議員選舉,首次申報,1070908,雜支支出,小南香飲食店,09058565,0.00,750.00,餐飲費用,金錢,臺南市玉井區****,06-5*****,
50,周奕齊,107年直轄市議員選舉,首次申報,1070908,雜支支出,德利軒,14366107,0.00,840.00,餐飲費用,金錢,臺南市玉井區****,06-5*****,
51,周奕齊,107年直轄市議員選舉,首次申報,1070908,集會支出,展億活動整合有限公司,24604986,0.00,15750.00,租用設備支出,金錢,臺南市柳營區****,06-6*****,
52,周奕齊,107年直轄市議員選舉,首次申報,1070908,雜支支出,滿上滿五金行,37620376,0.00,750.00,文具用品費用,金錢,臺南市玉井區****,06-5*****,
53,周奕齊,107年直轄市議員選舉,首次申報,1070908,雜支支出,滿上滿五金行,37620376,0.00,680.00,文具用品費用,金錢,臺南市玉井區****,06-5*****,
54,周奕齊,107年直轄市議員選舉,首次申報,1070908,雜支支出,滿上滿五金行,37620376,0.00,165.00,文具用品費用,金錢,臺南市玉井區****,06-5*****,
55,周奕齊,107年直轄市議員選舉,首次申報,1070908,雜支支出,滿上滿五金行,37620376,0.00,280.00,文具用品費用,金錢,臺南市玉井區****,06-5*****,
56,周奕齊,107年直轄市議員選舉,首次申報,1070908,雜支支出,全聯福利中心,54393544,0.00,2646.00,餐飲費用,金錢,臺南市玉井區****,06-5*****,
57,周奕齊,107年直轄市議員選舉,首次申報,1070908,租用宣傳車輛支出,永新汽車電器行,72094239,0.00,3400.00,維修宣傳車輛支出,金錢,臺南市玉井區****,06-5*****,
58,周奕齊,107年直轄市議員選舉,首次申報,1070908,交通旅運支出,台灣中油玉井站,73020875,0.00,1680.00,油資,金錢,臺南市玉井區****,06-5*****,
