序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,王正德,107年直轄市議員選舉,首次申報,1070507,雜支支出,寶全企業社,81746747,0.00,2000.00,雜項購置(名片),金錢,臺北市信義區****,2729*****,
2,王正德,107年直轄市議員選舉,首次申報,1070508,雜支支出,南村麵館,25680433,0.00,1900.00,餐飲費用,金錢,臺北市信義區****,2720*****,
3,王正德,107年直轄市議員選舉,首次申報,1070509,宣傳支出,郵局,,0.00,12960.00,郵寄競選物品或宣傳廣告支出,金錢,,,
4,王正德,107年直轄市議員選舉,首次申報,1070509,宣傳支出,郵局,,0.00,808.00,郵寄競選物品或宣傳廣告支出,金錢,,,
5,王正德,107年直轄市議員選舉,首次申報,1070509,雜支支出,捷儀扁食小吃店,99333368,0.00,1080.00,餐飲費用,金錢,臺北市信義區****,2345*****,
6,王正德,107年直轄市議員選舉,首次申報,1070510,雜支支出,張吳記牛肉麵,,0.00,410.00,餐飲費用,金錢,臺北市信義區****,2758*****,
7,王正德,107年直轄市議員選舉,首次申報,1070510,宣傳支出,鉅盛影印行,21735197,0.00,1500.00,製作宣傳廣告支出,金錢,臺北市文山區****,2236*****,
8,王正德,107年直轄市議員選舉,首次申報,1070510,宣傳支出,金字塔男裝服飾行,78051004,0.00,17500.00,製作競選物品支出（背心）,金錢,臺北市松山區****,2760*****,
9,王正德,107年直轄市議員選舉,首次申報,1070511,宣傳支出,郵局,,0.00,2149.00,郵寄競選物品或宣傳廣告支出,金錢,,,
10,王正德,107年直轄市議員選舉,首次申報,1070511,宣傳支出,郵局,,0.00,1001.00,郵寄競選物品或宣傳廣告支出,金錢,,,
11,王正德,107年直轄市議員選舉,首次申報,1070511,雜支支出,欽財飯包,38567434,0.00,1200.00,餐飲費用,金錢,臺北市延壽街****,2763*****,
12,王正德,107年直轄市議員選舉,首次申報,1070512,雜支支出,花卉營業人,01223845,0.00,2500.00,雜項購置或修繕費用,金錢,臺北市內湖區****,2658*****,
13,王正德,107年直轄市議員選舉,首次申報,1070512,雜支支出,花卉營業人,01223845,0.00,2000.00,雜項購置或修繕費用,金錢,臺北市內湖區****,2658*****,
14,王正德,107年直轄市議員選舉,首次申報,1070514,雜支支出,超值屋商行,14714112,0.00,500.00,雜項購置(雨衣),金錢,臺北市信義區****,,
15,王正德,107年直轄市議員選舉,首次申報,1070514,雜支支出,香港新八珍小吃店,20674616,0.00,1400.00,餐飲費用,金錢,臺北市南京東****,2768*****,
16,王正德,107年直轄市議員選舉,首次申報,1070514,宣傳支出,隆德行,81751234,0.00,860.00,製作宣傳廣告支出,金錢,臺北市立農街****,2737*****,
17,王正德,107年直轄市議員選舉,首次申報,1070515,雜支支出,捷儀扁食小吃店,99333368,0.00,800.00,餐飲費用,金錢,臺北市松仁路****,2345*****,
18,王正德,107年直轄市議員選舉,首次申報,1070516,雜支支出,捷儀扁食小吃店,99333368,0.00,750.00,餐飲費用,金錢,臺北市松仁路****,2345*****,
19,王正德,107年直轄市議員選舉,首次申報,1070517,雜支支出,興一小吃店,42274810,0.00,680.00,餐飲費用,金錢,臺北市松仁路****,2758*****,
20,王正德,107年直轄市議員選舉,首次申報,1070518,雜支支出,興一小吃店,42274810,0.00,680.00,餐飲費用,金錢,臺北市松仁路****,2758*****,
