序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,蘇義峰,107年縣(市)議員選舉,首次申報,1070530,宣傳支出,彩敦網版印刷股份有限公司,81190402,0.00,286381.00,製作宣傳廣告支出,金錢,高雄市大寮區****,07-7*****,
2,蘇義峰,107年縣(市)議員選舉,首次申報,1070821,宣傳支出,迦南房屋仲介有限公司,23564629,0.00,21000.00,租用廣告看板,金錢,屏東縣屏東市****,08-7*****,
3,蘇義峰,107年縣(市)議員選舉,首次申報,1070906,宣傳支出,名昇印刷有限公司,84323573,0.00,5500.00,製作宣傳廣告支出牙線棒貼紙,金錢,高雄市三民區****,07-3*****,
4,蘇義峰,107年縣(市)議員選舉,首次申報,1070928,宣傳支出,統新禮品屋,76791257,0.00,112770.00,製作競選物品支出L夾,金錢,屏東縣屏東市****,08-7*****,
5,蘇義峰,107年縣(市)議員選舉,首次申報,1071001,宣傳支出,開季潔實業有限公司,16572362,0.00,84000.00,製作競選物品支出牙線棒,金錢,屏東縣屏東市****,08-7*****,
6,蘇義峰,107年縣(市)議員選舉,首次申報,1071009,宣傳支出,彩敦網版印刷股份有限公司,81190402,0.00,143008.00,製作宣傳廣告支出,金錢,高雄市大寮區****,0778*****,
7,蘇義峰,107年縣(市)議員選舉,首次申報,1071009,宣傳支出,交通部台灣鐵路管理局貨運服務總所高雄貨運服務所,90462100,0.00,14130.00,租用廣告看板或車體廣告支出,金錢,屏東縣屏東市****,08-7*****,
8,蘇義峰,107年縣(市)議員選舉,首次申報,1071011,雜支支出,長青企業股份有限公司,90172088,0.00,24960.00,雜項購置選舉制服,金錢,屏東縣屏東市****,08-7*****,
9,蘇義峰,107年縣(市)議員選舉,首次申報,1071015,宣傳支出,崴暘國際企業有限公司,24726427,0.00,179550.00,製作競選物品支出扇子,金錢,新北市中和區****,02-2*****,
10,蘇義峰,107年縣(市)議員選舉,首次申報,1071015,宣傳支出,詮恒有限公司,53245742,0.00,31500.00,製作宣傳廣告支出,金錢,高雄市鳥松區****,0737*****,
11,蘇義峰,107年縣(市)議員選舉,首次申報,1071018,宣傳支出,昇伯實業股份有限公司,31306569,0.00,132300.00,製作競選物品支出磁鐵片,金錢,新北市三重區****,0986*****,
12,蘇義峰,107年縣(市)議員選舉,首次申報,1071022,宣傳支出,慶鴻特殊印刷商行,78596033,0.00,6720.00,製作宣傳廣告支出號圓形貼紙,金錢,屏東縣屏東市****,08-7*****,
13,蘇義峰,107年縣(市)議員選舉,首次申報,1071024,宣傳支出,119創意製作,36757459,0.00,42000.00,製作宣傳廣告支出攝影紀錄,金錢,屏東縣屏東市****,08-7*****,
14,蘇義峰,107年縣(市)議員選舉,首次申報,1071027,宣傳支出,蓁紘興業有限公司,13172808,0.00,52920.00,製作宣傳廣告支出空飄氣球,金錢,高雄市前鎮區****,0919*****,
15,蘇義峰,107年縣(市)議員選舉,首次申報,1071105,宣傳支出,荃順興業有限公司,27834878,0.00,84000.00,製作競選物品支出五分式分割帽,金錢,屏東縣屏東市****,08-7*****,
16,蘇義峰,107年縣(市)議員選舉,首次申報,1071111,集會支出,禾燿文創娛樂企業社,25704505,0.00,60900.00,租用設備支出,金錢,屏東縣屏東市****,0935*****,
17,蘇義峰,107年縣(市)議員選舉,首次申報,1071116,宣傳支出,慶鴻特殊印刷商行,78536033,0.00,2415.00,製作競選物品支出數字貼紙,金錢,屏東縣屏東市****,08-7*****,
18,蘇義峰,107年縣(市)議員選舉,首次申報,1071119,宣傳支出,蓁紘興業有限公司,13172808,0.00,34944.00,製作競選物品支出空飄汽球補氦氣,金錢,高雄市前鎮區****,0919*****,
19,蘇義峰,107年縣(市)議員選舉,首次申報,1071120,宣傳支出,彩敦網版印刷股份有限公司,81190402,0.00,109616.00,製作宣傳廣告支出看版帆布輸出,金錢,K高雄縣大寮****,07-7*****,
20,蘇義峰,107年縣(市)議員選舉,首次申報,1071128,宣傳支出,美育彩色印刷廠股份有限公司,75370709,0.00,27600.00,製作宣傳廣告支出選舉文宣,金錢,高雄市三民區****,07-3*****,
