序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111022,雜支支出,玉香珍肉圓店,85991636,0.00,1100.00,,,,餐飲費用,金錢,臺中市西區向****,,否,,,,,,,
2,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111023,公共關係費用支出,佳里花工訪,87005235,0.00,1500.00,,,,盆栽,金錢,南投縣仁愛鄉****,,否,,,,,,,
3,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111024,雜支支出,豐原排骨麵,21463012,0.00,2430.00,,,,餐飲費用,金錢,臺中市西區中****,,否,,,,,,,
4,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111024,雜支支出,向上鴨王店,82602677,0.00,195.00,,,,餐飲費用,金錢,臺中市西區向****,,否,,,,,,,
5,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111025,雜支支出,東興百貨有限公司,83590397,0.00,190.00,,,,文具用品費用,金錢,臺中市西區東****,,否,,,,,,,
6,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111025,雜支支出,順富小吃,87064944,0.00,900.00,,,,餐飲費用,金錢,臺中市西區五****,,否,,,,,,,
7,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111026,雜支支出,王爺小吃店,14598182,0.00,1075.00,,,,餐飲費用,金錢,臺中市西區精****,,否,,,,,,,
8,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111026,雜支支出,王爺小吃店,14598182,0.00,1900.00,,,,餐飲費用,金錢,臺中市西區精****,,否,,,,,,,
9,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111027,雜支支出,吉福隆便當店,72535720,0.00,2000.00,,,,餐飲費用,金錢,臺中市西區精****,,否,,,,,,,
10,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111030,繳庫支出,監察院,03753307,0.00,50000.00,,,,繳庫,金錢,台北市忠孝東****,,否,,,,,,,
11,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111030,宣傳支出,良奇書局,05684116,0.00,180.00,,,,海報兩張,金錢,臺中市西區五****,,否,,,,,,,
12,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111030,雜支支出,彩鳳米糕,26814760,0.00,5500.00,,,,競總成立台灣小吃,金錢,臺中市西區東****,,否,,,,,,,
13,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111030,雜支支出,向上鴨王店,82602677,0.00,4000.00,,,,餐飲費用,金錢,臺中市西區向****,,否,,,,,,,
14,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111030,公共關係費用支出,佳里花工訪,87005235,0.00,10000.00,,,,盆栽五盆,金錢,南投縣仁愛鄉****,,否,,,,,,,
15,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111030,集會支出,上宏企業社,87076202,0.00,40000.00,,,,租用設備費用,金錢,雲林縣四湖鄉****,,否,,,,,,,
16,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111030,雜支支出,親子園食堂,99853607,0.00,1200.00,,,,餐飲費用,金錢,臺中市西區精****,,否,,,,,,,
17,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111101,雜支支出,吉福隆便當店,72535720,0.00,3000.00,,,,餐飲費用,金錢,臺中市西區精****,,否,,,,,,,
18,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111101,雜支支出,玉香珍肉圓店,85991636,0.00,7000.00,,,,餐飲費用(競總成立台灣小吃),金錢,臺中市西區向****,,否,,,,,,,
19,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111102,雜支支出,王爺小吃店,14598182,0.00,800.00,,,,餐飲費用,金錢,臺中市西區精****,,否,,,,,,,
20,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111103,宣傳支出,創仕季科技股份有限公司,42951781,0.00,6615.00,,,,製作競選物品或宣傳廣告費用（口罩）,金錢,苗栗縣頭份鎮****,,否,,,,,,,
21,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111103,雜支支出,三爺牛排,82624237,0.00,750.00,,,,餐飲費用,金錢,臺中市西屯區****,,否,,,,,,,
22,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111105,公共關係費用支出,家館園,17389639,0.00,4000.00,,,,蘭花盆,金錢,臺中市大里區****,,否,,,,,,,
23,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111107,雜支支出,台灣自來水股份有限公司,,0.00,117.00,,,,水電瓦斯費用,金錢,臺中市北區雙****,,否,,,,,,,
24,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111107,雜支支出,中華電信股份有限公司,52003801,0.00,1349.00,,,,電信費用,金錢,臺中市西區市****,,否,,,,,,,
25,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111107,宣傳支出,波爾卡樂廣告店,87617410,0.00,2500.00,,,,製作競選物品或宣傳廣告費用（海報）,金錢,臺中市西區向****,,否,,,,,,,
26,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111110,宣傳支出,全彪企業有限公司,22942146,0.00,1500.00,,,,製作競選物品或宣傳廣告費用（A文宣）,金錢,臺中市南區崇****,,否,,,,,,,
27,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111114,雜支支出,佑昇書局,77939546,0.00,240.00,,,,文具用品費用,金錢,臺中市西區向****,,否,,,,,,,
28,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111115,雜支支出,台灣電力公司,,0.00,2378.00,,,,水電瓦斯費用,金錢,臺中市南屯區****,,否,,,,,,,
29,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111115,雜支支出,向上鴨王店,82602677,0.00,360.00,,,,餐飲費用,金錢,臺中市西區向****,,否,,,,,,,
30,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111115,雜支支出,親子園食堂,99853607,0.00,700.00,,,,餐飲費用,金錢,臺中市西區精****,,否,,,,,,,
31,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111117,宣傳支出,波爾卡樂廣告店,87617410,0.00,1000.00,,,,製作競選物品或宣傳廣告費用（海報）,金錢,臺中市西區向****,,否,,,,,,,
32,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111117,雜支支出,親子園食堂,99853607,0.00,1500.00,,,,餐飲費用,金錢,臺中市西區精****,,否,,,,,,,
33,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111118,宣傳支出,英才郵局,,0.00,615.00,,,,郵寄競選物品或宣傳廣告費用,金錢,臺中市西區民****,,否,,,,,,,
34,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111118,雜支支出,親子園食堂,99853607,0.00,60.00,,,,餐飲費用,金錢,臺中市西區精****,,否,,,,,,,
35,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111118,雜支支出,親子園食堂,99853607,0.00,1500.00,,,,餐飲費用,金錢,臺中市西區精****,,否,,,,,,,
36,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111120,租用宣傳車輛支出,重光加油站,22789311,0.00,77.00,,,,宣傳車輛燃料費用,金錢,臺中市西區向****,,否,,,,,,,
37,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111122,租用宣傳車輛支出,重光加油站,22789311,0.00,72.00,,,,宣傳車輛燃料費用,金錢,臺中市西區向****,,否,,,,,,,
38,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111122,雜支支出,東興百貨有限公司,83590397,0.00,48.00,,,,雜項購置或修繕費用,金錢,臺中市西區東****,,否,,,,,,,
39,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111125,租用宣傳車輛支出,重光加油站,22789311,0.00,74.00,,,,宣傳車輛燃料費用,金錢,臺中市西區向****,,否,,,,,,,
40,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111126,雜支支出,王爺小吃店,14598182,0.00,2500.00,,,,餐飲費用,金錢,臺中市西區精****,,否,,,,,,,
41,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111126,雜支支出,正忠排骨飯,63261100,0.00,90.00,,,,餐飲費用,金錢,臺中市南屯區****,,否,,,,,,,
42,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111126,雜支支出,向上鴨王店,82602677,0.00,2000.00,,,,餐飲費用,金錢,臺中市西區向****,,否,,,,,,,
43,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111127,雜支支出,彩鳳米糕,26814760,0.00,2750.00,,,,餐飲費用,金錢,臺中市西區東****,,否,,,,,,,
44,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111127,宣傳支出,大東文具印刷行,97935097,0.00,4000.00,,,,製作競選物品或宣傳廣告費用（文宣）,金錢,臺中市西屯區****,,否,,,,,,,
45,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111128,雜支支出,豐原排骨麵,21463012,0.00,1210.00,,,,餐飲費用,金錢,臺中市西區中****,,否,,,,,,,
46,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111130,人事費用支出,曾安儂,B22*******,0.00,40000.00,,,,-月工資或薪津,金錢,臺中市南屯區****,,否,,,,,,,
47,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111130,人事費用支出,林佳慧,B22*******,0.00,40000.00,,,,-月工資或薪津,金錢,臺中市西區大****,,否,,,,,,,
48,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111202,人事費用支出,李書辰,F13*******,0.00,10000.00,,,,工資或薪津,金錢,臺中市西區大****,,否,,,,,,,
49,黃鈺琪,111年臺中市西區公正里里長選舉,首次申報,1111205,宣傳支出,暄智實業有限公司,53169195,0.00,1400.00,,,,影印費,金錢,臺中市西區大****,,否,,,,,,,
