序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090102,當選後與其公務有關之費用支出,淡江花坊,41062520,0.00,2500.00,,,,為民服務費用,金錢,,,,,,,,,
2,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090106,當選後與其公務有關之費用支出,利民鮮花店,37509210,0.00,1200.00,,,,為民服務費用,金錢,,,,,,,,,
3,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090110,當選後與其公務有關之費用支出,睿棋生命禮儀社,30314680,0.00,54500.00,,,,為民服務費用,金錢,新北市淡水區****,,,,,,,,
4,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090110,當選後與其公務有關之費用支出,淡江花坊,41062520,0.00,3600.00,,,,為民服務費用,金錢,,,,,,,,,
5,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090113,當選後與其公務有關之費用支出,淡江花坊,41062520,0.00,1200.00,,,,為民服務費用,金錢,,,,,,,,,
6,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090115,當選後與其公務有關之費用支出,明山花店,02233384,0.00,9000.00,,,,為民服務費用,金錢,,,,,,,,,
7,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090115,當選後與其公務有關之費用支出,祥合鮮花店,02261971,0.00,5400.00,,,,為民服務費用,金錢,,,,,,,,,
8,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090115,當選後與其公務有關之費用支出,菲華有限公司,54711816,0.00,8300.00,,,,為民服務費用,金錢,,,,,,,,,
9,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090117,當選後與其公務有關之費用支出,利民鮮花店,37509210,0.00,1500.00,,,,為民服務費用,金錢,,,,,,,,,
10,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090117,當選後與其公務有關之費用支出,淡江花坊,41062520,0.00,1200.00,,,,為民服務費用,金錢,,,,,,,,,
11,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090120,當選後與其公務有關之費用支出,明山花店,02233384,0.00,4300.00,,,,為民服務費用,金錢,,,,,,,,,
12,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090121,當選後與其公務有關之費用支出,明山花店,02233384,0.00,31200.00,,,,為民服務費用,金錢,新北市淡水區****,,,,,,,,
13,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090121,當選後與其公務有關之費用支出,祥合鮮花店,02261971,0.00,4500.00,,,,為民服務費用,金錢,,,,,,,,,
14,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090121,當選後與其公務有關之費用支出,農庄花店,14646826,0.00,11600.00,,,,為民服務費用,金錢,,,,,,,,,
15,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090121,當選後與其公務有關之費用支出,聯合禮品花藝行,19515014,0.00,30500.00,,,,為民服務費用,金錢,新北市板橋區****,,,,,,,,
16,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090121,當選後與其公務有關之費用支出,淡水第一信用合作社,37098407,0.00,30.00,,,,電信費用,金錢,,,,,,,,,
17,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090122,當選後與其公務有關之費用支出,睿棋生命禮儀社,30314680,0.00,69900.00,,,,為民服務費用,金錢,新北市淡水區****,,,,,,,,
18,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090122,當選後與其公務有關之費用支出,睿棋生命禮儀社,30314680,0.00,36000.00,,,,為民服務費用,金錢,新北市淡水區****,,,,,,,,
19,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090125,當選後與其公務有關之費用支出,農庄花店,14646826,0.00,24600.00,,,,為民服務費用,金錢,,,,,,,,,
20,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090125,當選後與其公務有關之費用支出,睿棋生命禮儀社,30314680,0.00,26000.00,,,,為民服務費用,金錢,,,,,,,,,
21,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090131,當選後與其公務有關之費用支出,明山花店,02233384,0.00,11500.00,,,,為民服務費用,金錢,,,,,,,,,
22,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090131,當選後與其公務有關之費用支出,聯合禮品花藝行,19515014,0.00,3000.00,,,,為民服務費用,金錢,,,,,,,,,
23,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090207,當選後與其公務有關之費用支出,淡江花坊,41062520,0.00,1200.00,,,,為民服務費用,金錢,,,,,,,,,
24,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090223,當選後與其公務有關之費用支出,淡江花坊,41062520,0.00,1200.00,,,,為民服務費用,金錢,,,,,,,,,
25,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090225,當選後與其公務有關之費用支出,農庄花店,14646826,0.00,16800.00,,,,為民服務費用,金錢,,,,,,,,,
26,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090226,當選後與其公務有關之費用支出,睿棋生命禮儀社,30314680,0.00,13800.00,,,,為民服務費用,金錢,,,,,,,,,
27,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090228,當選後與其公務有關之費用支出,睿棋生命禮儀社,30314680,0.00,10100.00,,,,為民服務費用,金錢,,,,,,,,,
28,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090229,當選後與其公務有關之費用支出,睿棋生命禮儀社,30314680,0.00,6100.00,,,,為民服務費用,金錢,,,,,,,,,
29,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090229,當選後與其公務有關之費用支出,睿棋生命禮儀社,30314680,0.00,41400.00,,,,為民服務費用,金錢,新北市淡水區****,,,,,,,,
30,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090307,當選後與其公務有關之費用支出,睿棋生命禮儀社,30314680,0.00,11200.00,,,,為民服務費用,金錢,,,,,,,,,
31,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090309,當選後與其公務有關之費用支出,淡水第一信用合作社,37098407,0.00,30.00,,,,電信費用,金錢,,,,,,,,,
32,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090321,當選後與其公務有關之費用支出,睿棋生命禮儀社,30314680,0.00,5000.00,,,,為民服務費用,金錢,,,,,,,,,
33,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090330,當選後與其公務有關之費用支出,睿棋生命禮儀社,30314680,0.00,23700.00,,,,為民服務費用,金錢,,,,,,,,,
34,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090331,當選後與其公務有關之費用支出,農庄花店,14646826,0.00,12000.00,,,,為民服務費用,金錢,,,,,,,,,
35,蔡錦賢,107年直轄市議員選舉,第二次賸餘,1090407,當選後與其公務有關之費用支出,祥合鮮花店,02261971,0.00,1800.00,,,,為民服務費用,金錢,,,,,,,,,
