序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,黃彥霖,107年鄉(鎮、市)民代表選舉,首次申報,1070819,宣傳支出,來來打字行,77049380,0.00,15000.00,製作宣傳廣告支出,金錢,宜蘭縣宜蘭市****,,
2,黃彥霖,107年鄉(鎮、市)民代表選舉,首次申報,1070820,宣傳支出,瑋凱商行,09753846,0.00,12500.00,製作競選物品支出-背心,金錢,宜蘭縣宜蘭市****,,
3,黃彥霖,107年鄉(鎮、市)民代表選舉,首次申報,1070907,交通旅運支出,正容加油站實業有限公司,16644008,0.00,110.00,油資,金錢,宜蘭縣宜蘭市****,,
4,黃彥霖,107年鄉(鎮、市)民代表選舉,首次申報,1070915,雜支支出,可留香西餅麵包,77030381,0.00,5000.00,餐飲費用,金錢,宜蘭縣礁溪鄉****,,
5,黃彥霖,107年鄉(鎮、市)民代表選舉,首次申報,1070917,交通旅運支出,臺灣中油（股）公司油品行銷事業部東區營業處宜蘭加油站,40021918,0.00,113.00,油資,金錢,宜蘭縣宜蘭市****,,
6,黃彥霖,107年鄉(鎮、市)民代表選舉,首次申報,1070920,宣傳支出,來來打字行,77049380,0.00,15000.00,製作宣傳廣告支出,金錢,宜蘭縣宜蘭市****,,
7,黃彥霖,107年鄉(鎮、市)民代表選舉,首次申報,1070930,公共關係費用支出,惠爾多股份有限公司,25048261,0.00,540.00,聯誼交際費用,金錢,宜蘭縣宜蘭市****,,
8,黃彥霖,107年鄉(鎮、市)民代表選舉,首次申報,1071001,宣傳支出,金義合,40132409,0.00,2950.00,外套、競選肩彩帶,金錢,宜蘭縣宜蘭市****,,
9,黃彥霖,107年鄉(鎮、市)民代表選舉,首次申報,1071006,雜支支出,金禾堂文化事業股份有限公司,16665848,0.00,621.00,文具用品費用,金錢,宜蘭縣宜蘭市****,,
10,黃彥霖,107年鄉(鎮、市)民代表選舉,首次申報,1071009,宣傳支出,悅上川有限公司,42988268,0.00,8000.00,廣告服務費,金錢,宜蘭縣宜蘭市****,,
