序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1,許淑華,109年立法委員選舉,第一次賸餘,1090211,當選後與其公務有關之費用支出,台北市府郵局,,0.00,100.00,,,,郵寄競選物品或宣傳廣告支出,金錢,臺北市信義區****,02 2*****,,,,,,,
2,許淑華,109年立法委員選舉,第一次賸餘,1090212,當選後與其公務有關之費用支出,台北市府郵局,,0.00,84.00,,,,郵寄競選物品或宣傳廣告支出,金錢,臺北市信義區****,02 2*****,,,,,,,
3,許淑華,109年立法委員選舉,第一次賸餘,1090212,當選後與其公務有關之費用支出,台北市府郵局,,0.00,113.00,,,,郵寄競選物品或宣傳廣告支出,金錢,臺北市信義區****,02 2*****,,,,,,,
4,許淑華,109年立法委員選舉,第一次賸餘,1090212,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台北營業處忠孝東路,01113283,0.00,1130.00,,,,油資,金錢,臺北市信義區****,02 -*****,,,,,,,
5,許淑華,109年立法委員選舉,第一次賸餘,1090212,當選後與其公務有關之費用支出,嘉穎洋行企業有限公司復北門市部,76305869,0.00,428.00,,,,餐飲支出,金錢,,02-2*****,,,,,,,
6,許淑華,109年立法委員選舉,第一次賸餘,1090213,當選後與其公務有關之費用支出,臺北市府郵局,,0.00,64.00,,,,郵寄競選物品或宣傳廣告支出,金錢,臺北市信義區****,02 2*****,,,,,,,
7,許淑華,109年立法委員選舉,第一次賸餘,1090214,當選後與其公務有關之費用支出,台灣中油（股）油品行銷事業部台北營業處松山路加油站,01113299,0.00,620.00,,,,油資,金錢,,02-2*****,,,,,,,
8,許淑華,109年立法委員選舉,第一次賸餘,1090214,當選後與其公務有關之費用支出,藍海水族館,80982237,0.00,200.00,,,,雜項購置或修繕費用,金錢,,02-2*****,,,,,,,
9,許淑華,109年立法委員選舉,第一次賸餘,1090217,當選後與其公務有關之費用支出,社團法人中華音樂著作權協會,19330608,0.00,32500.00,,,,播送、傳送或刊登宣傳廣告支出,金錢,臺北市中山區****,02-2*****,,,,,,,
10,許淑華,109年立法委員選舉,第一次賸餘,1090218,當選後與其公務有關之費用支出,柔誠商行,31956583,0.00,125.00,,,,餐飲支出,金錢,,02-2*****,,,,,,,
11,許淑華,109年立法委員選舉,第一次賸餘,1090220,當選後與其公務有關之費用支出,台北信義郵局,,0.00,48.00,,,,郵寄競選物品或宣傳廣告支出,金錢,臺北市信義區****,02 2*****,,,,,,,
12,許淑華,109年立法委員選舉,第一次賸餘,1090225,當選後與其公務有關之費用支出,台北永春郵局,,0.00,64.00,,,,郵寄競選物品或宣傳廣告支出,金錢,臺北市信義區****,02-8*****,,,,,,,
13,許淑華,109年立法委員選舉,第一次賸餘,1090227,當選後與其公務有關之費用支出,世貿企業社,18410701,0.00,50.00,,,,刻章,金錢,,02-2*****,,,,,,,
14,許淑華,109年立法委員選舉,第一次賸餘,1090302,當選後與其公務有關之費用支出,勞保局,,0.00,13464.00,,,,勞保+勞退超支部分,金錢,臺北市中正區****,02-2*****,,,,,,,
15,許淑華,109年立法委員選舉,第一次賸餘,1090302,當選後與其公務有關之費用支出,健保局,,0.00,6491.00,,,,健保費超支部分,金錢,臺北市大安區****,02-2*****,,,,,,,
16,許淑華,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,成毅書報社,73907494,0.00,1800.00,,,,書報雜誌費用,金錢,,02-2*****,,,,,,,
17,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,台北富邦銀行永春分行,,0.00,200.00,,,,申請對帳單手續費,金錢,臺北市信義區****,02-2*****,,,,,,,
18,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,台北富邦銀行永春分行,,0.00,200.00,,,,申請對帳單手續費,金錢,臺北市信義區****,02-2*****,,,,,,,
19,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,臺北自來水事業處,03774909,0.00,886.00,,,,水電瓦斯費用,金錢,,02-8*****,,,,,,,
20,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,大台北區瓦斯股份有限公司,11072304,0.00,340.00,,,,水電瓦斯費用,金錢,,2768*****,,,,,,,
21,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,季季欣鮮果專賣店,29244933,0.00,750.00,,,,餐飲支出,金錢,,02-2*****,,,,,,,
22,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,萊爾富國際股份有限公司北市信德分公司,80653755,0.00,50.00,,,,雜項購置或修繕費用,金錢,臺北市信義區****,,,,,,,,
23,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,17.00,,,,電信費用,金錢,,0800*****,,,,,,,
24,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,16.00,,,,電信費用,金錢,,0800*****,,,,,,,
25,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,16.00,,,,電信費用,金錢,,0800*****,,,,,,,
26,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,17.00,,,,電信費用,金錢,,0800*****,,,,,,,
27,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,49.00,,,,電信費用,金錢,,0800*****,,,,,,,
28,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,98.00,,,,電信費用,金錢,,0800*****,,,,,,,
29,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,286.00,,,,電信費用,金錢,,0800*****,,,,,,,
30,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,680.00,,,,電信費用,金錢,,0800*****,,,,,,,
31,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,283.00,,,,電信費用,金錢,,0800*****,,,,,,,
32,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,黃銘祥,F10*******,0.00,24565.00,,,,工資或薪津,金錢,臺北市中正區****,0932*****,,,,,,,
33,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,李育凱,F12*******,0.00,4000.00,,,,工資或薪津,金錢,新北市板橋區****,0973*****,,,,,,,
34,許淑華,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,張國武,K12*******,0.00,8861.00,,,,工資或薪津,金錢,臺北市大安區****,0933*****,,,,,,,
35,許淑華,109年立法委員選舉,第一次賸餘,1090306,當選後與其公務有關之費用支出,永春郵局,,0.00,130.00,,,,郵寄物品費用,金錢,臺北市信義區****,02 8*****,,,,,,,
36,許淑華,109年立法委員選舉,第一次賸餘,1090306,當選後與其公務有關之費用支出,英倫交通有限公司,03303422,0.00,2000.00,,,,搭乘交通工具支出,金錢,,02-2*****,,,,,,,
37,許淑華,109年立法委員選舉,第一次賸餘,1090306,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,822.00,,,,電信費用,金錢,,0800*****,,,,,,,
38,許淑華,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,尉新科技事業有限公司,84906710,0.00,30000.00,,,,租用設備支出,金錢,臺北市萬華區****,02-2*****,,,,,,,
39,許淑華,109年立法委員選舉,第一次賸餘,1090312,當選後與其公務有關之費用支出,台北逸仙郵局,,0.00,51.00,,,,郵寄物品費用,金錢,臺北市信義區****,02 2*****,,,,,,,
40,許淑華,109年立法委員選舉,第一次賸餘,1090313,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,822.00,,,,電話網路費用,金錢,,0800*****,,,,,,,
41,許淑華,109年立法委員選舉,第一次賸餘,1090316,當選後與其公務有關之費用支出,國際名紳大廈管理委員會,,0.00,1065.00,,,,服務處大樓管理費,金錢,臺北市信義區****,02-2*****,,,,,,,
42,許淑華,109年立法委員選舉,第一次賸餘,1090316,當選後與其公務有關之費用支出,臺北自來水事業處,03774909,0.00,412.00,,,,水電瓦斯費用,金錢,,8733*****,,,,,,,
43,許淑華,109年立法委員選舉,第一次賸餘,1090319,當選後與其公務有關之費用支出,臺北永春郵局,,0.00,264.00,,,,郵寄物品費用,金錢,臺北市信義區****,02 8*****,,,,,,,
44,許淑華,109年立法委員選舉,第一次賸餘,1090319,當選後與其公務有關之費用支出,臺北永春郵局,,0.00,60.00,,,,郵寄物品費用,金錢,臺北市信義區****,02 8*****,,,,,,,
45,許淑華,109年立法委員選舉,第一次賸餘,1090320,當選後與其公務有關之費用支出,台北逸仙郵局,,0.00,88.00,,,,郵寄物品費用,金錢,臺北市信義區****,02 2*****,,,,,,,
46,許淑華,109年立法委員選舉,第一次賸餘,1090323,當選後與其公務有關之費用支出,匯聯會計師事務所,14915526,0.00,30000.00,,,,會計師簽證報告費,金錢,臺北市大安區****,02-2*****,,,,,,,
47,許淑華,109年立法委員選舉,第一次賸餘,1090325,當選後與其公務有關之費用支出,福俐有限公司,22167860,0.00,600.00,,,,文具用品費用,金錢,,02-2*****,,,,,,,
48,許淑華,109年立法委員選舉,第一次賸餘,1090325,當選後與其公務有關之費用支出,社團法人亞太音樂集體管理協會,72934711,0.00,1418.00,,,,權利金支出,金錢,,02-2*****,,,,,,,
49,許淑華,109年立法委員選舉,第一次賸餘,1090326,當選後與其公務有關之費用支出,臺北逸仙郵局,,0.00,88.00,,,,郵寄物品費用,金錢,臺北市信義區****,02 2*****,,,,,,,
50,許淑華,109年立法委員選舉,第一次賸餘,1090330,當選後與其公務有關之費用支出,名倫池上便當店,48707032,0.00,720.00,,,,餐飲支出,金錢,,02-2*****,,,,,,,
51,許淑華,109年立法委員選舉,第一次賸餘,1090406,當選後與其公務有關之費用支出,台灣電力公司,03765704,0.00,2158.00,,,,水電瓦斯費用,金錢,,1911*****,,,,,,,
52,許淑華,109年立法委員選舉,第一次賸餘,1090406,當選後與其公務有關之費用支出,中華電信股份有公司,81691784,0.00,1091.00,,,,電話網路費用,金錢,,0800*****,,,,,,,
53,許淑華,109年立法委員選舉,第一次賸餘,1090406,當選後與其公務有關之費用支出,中華電信股份有公司,81691784,0.00,376.00,,,,電話網路費用,金錢,,0800*****,,,,,,,
54,許淑華,109年立法委員選舉,第一次賸餘,1090406,當選後與其公務有關之費用支出,周子瀚,A12*******,0.00,33097.00,,,,工資或薪津,金錢,臺北市信義區****,0911*****,,,,,,,
55,許淑華,109年立法委員選舉,第一次賸餘,1090406,當選後與其公務有關之費用支出,黃銘祥,F10*******,0.00,25330.00,,,,工資或薪津,金錢,臺北市中正區****,0932*****,,,,,,,
56,許淑華,109年立法委員選舉,第一次賸餘,1090406,當選後與其公務有關之費用支出,李育凱,F12*******,0.00,2000.00,,,,工資或薪津,金錢,新北市板橋區****,0973*****,,,,,,,
