序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1,謝明源,107年直轄市議員選舉,第二次賸餘,1090102,當選後與其公務有關之費用支出,信毅加油站股份有限公司,70510982,0.00,1297.00,,,,油資,金錢,,,,,,,,,
2,謝明源,107年直轄市議員選舉,第二次賸餘,1090102,當選後與其公務有關之費用支出,一米立商行,82607096,0.00,724.00,,,,餐飲支出,金錢,,,,,,,,,
3,謝明源,107年直轄市議員選舉,第二次賸餘,1090103,當選後與其公務有關之費用支出,河北停車場,,0.00,45.00,,,,停車費,金錢,,2202*****,,,,,,,
4,謝明源,107年直轄市議員選舉,第二次賸餘,1090103,當選後與其公務有關之費用支出,中美電綉社,51080343,0.00,330.00,,,,製作宣傳廣告支出,金錢,,,,,,,,,
5,謝明源,107年直轄市議員選舉,第二次賸餘,1090105,當選後與其公務有關之費用支出,崇九停車場,72310953,0.00,40.00,,,,停車費,金錢,,,,,,,,,
6,謝明源,107年直轄市議員選舉,第二次賸餘,1090106,當選後與其公務有關之費用支出,佑晟汔車修配廠,02977271,0.00,1100.00,,,,維修宣傳車輛支出,金錢,,,,,,,,,
7,謝明源,107年直轄市議員選舉,第二次賸餘,1090108,當選後與其公務有關之費用支出,中華電信股份有限公司,52003801,0.00,4432.00,,,,電信費用,金錢,,,,,,,,,
8,謝明源,107年直轄市議員選舉,第二次賸餘,1090108,當選後與其公務有關之費用支出,一米立商行,82607096,0.00,540.00,,,,餐飲支出,金錢,,,,,,,,,
9,謝明源,107年直轄市議員選舉,第二次賸餘,1090108,當選後與其公務有關之費用支出,太原加油站股份有限公司,89874603,0.00,1137.00,,,,油資,金錢,,,,,,,,,
10,謝明源,107年直轄市議員選舉,第二次賸餘,1090109,當選後與其公務有關之費用支出,合棋文化股份有限公司,,0.00,58.00,,,,文具用品費用,金錢,,2437*****,,,,,,,
11,謝明源,107年直轄市議員選舉,第二次賸餘,1090109,當選後與其公務有關之費用支出,通豪百貨有限公司,53290823,0.00,156.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
12,謝明源,107年直轄市議員選舉,第二次賸餘,1090110,當選後與其公務有關之費用支出,玉品香小吃店,45686701,0.00,810.00,,,,餐飲支出,金錢,,,,,,,,,
13,謝明源,107年直轄市議員選舉,第二次賸餘,1090114,當選後與其公務有關之費用支出,三貴小吃店,17177282,0.00,530.00,,,,餐飲支出,金錢,,,,,,,,,
14,謝明源,107年直轄市議員選舉,第二次賸餘,1090115,當選後與其公務有關之費用支出,信毅加油站股份有限公司,70510982,0.00,270.00,,,,清潔整理支出,金錢,,,,,,,,,
15,謝明源,107年直轄市議員選舉,第二次賸餘,1090116,當選後與其公務有關之費用支出,豐樂加油站有限公司,27811137,0.00,500.00,,,,油資,金錢,,,,,,,,,
16,謝明源,107年直轄市議員選舉,第二次賸餘,1090116,當選後與其公務有關之費用支出,信毅加油站股份有限公司,70510982,0.00,1000.00,,,,油資,金錢,,,,,,,,,
17,謝明源,107年直轄市議員選舉,第二次賸餘,1090117,當選後與其公務有關之費用支出,台灣高鐵股份有限公司,16446274,0.00,700.00,,,,搭乘交通工具支出,金錢,,,,,,,,,
18,謝明源,107年直轄市議員選舉,第二次賸餘,1090120,當選後與其公務有關之費用支出,信毅加油站股份有限公司,70510982,0.00,500.00,,,,油資,金錢,,,,,,,,,
19,謝明源,107年直轄市議員選舉,第二次賸餘,1090123,當選後與其公務有關之費用支出,台灣中油公園路站,05576411,0.00,1229.00,,,,油資,金錢,,,,,,,,,
20,謝明源,107年直轄市議員選舉,第二次賸餘,1090123,當選後與其公務有關之費用支出,信毅加油站股份有限公司,70510982,0.00,300.00,,,,油資,金錢,,,,,,,,,
