序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1110818,宣傳支出,衣多麥團體服裝設計生活館,,0.00,6020.00,,,,製作競選物品或宣傳廣告費用（物品名稱-宣傳背心）,金錢,臺中市南區國****,,否,,,,,,,
2,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1110830,宣傳支出,佳利行,,0.00,11200.00,,,,製作競選物品或宣傳廣告費用（物品名稱-競選帽子）,金錢,臺中市北屯區****,,否,,,,,,,
3,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1110830,宣傳支出,佳利行,,0.00,16000.00,,,,製作競選物品或宣傳廣告費用（物品名稱-宣傳口罩第一版）,金錢,臺中市北屯區****,,否,,,,,,,
4,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1110901,宣傳支出,佳利行,,0.00,16000.00,,,,製作競選物品或宣傳廣告費用（物品名稱-宣傳口罩第二版）,金錢,臺中市北屯區****,,否,,,,,,,
5,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1110905,宣傳支出,采軒影印屋,88497286,0.00,18000.00,,,,製作競選物品或宣傳廣告費用（物品名稱-宣傳本）,金錢,彰化縣埤頭鄉****,,否,,,,,,,
6,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1110926,宣傳支出,新加坡商蝦皮娛樂電商有限公司,56801904,0.00,18235.00,,,,製作競選物品或宣傳廣告費用（物品名稱-手機架小物）,金錢,臺北市信義區****,,否,,,,,,,
7,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111026,宣傳支出,采軒影印屋,88497286,0.00,9960.00,,,,製作競選物品或宣傳廣告費用（物品名稱-邀請卡）,金錢,彰化縣埤頭鄉****,,否,,,,,,,
8,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111102,宣傳支出,金益興文具影印店,26849466,0.00,6000.00,,,,製作競選物品或宣傳廣告費用（物品名稱-傳單）,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
9,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111102,雜支支出,貴森果菜批發行,66819191,0.00,2780.00,,,,餐飲費用,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
10,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111102,宣傳支出,福安企業社,87225630,0.00,28000.00,,,,製作競選物品或宣傳廣告費用（物品名稱-廣告看板鐵架施作）,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
11,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111104,雜支支出,貴森果菜批發行,66819191,0.00,3000.00,,,,餐飲費用,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
12,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111108,雜支支出,源味香獸肉店,39671651,0.00,3500.00,,,,餐飲費用,金錢,苗栗縣大湖鄉****,,否,,,,,,,
13,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111108,雜支支出,貴森果菜批發行,66819191,0.00,2980.00,,,,餐飲費用,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
14,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111110,雜支支出,貴森果菜批發行,66819191,0.00,3050.00,,,,餐飲費用,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
15,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111114,雜支支出,貴森果菜批發行,66819191,0.00,2950.00,,,,餐飲費用,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
16,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111115,公共關係費用支出,萌方花卉企業社,25253918,0.00,3000.00,,,,聯誼交際費用,金錢,臺中市后里區****,,否,,,,,,,
17,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111115,宣傳支出,金益興文具影印店,26849466,0.00,600.00,,,,郵寄競選物品或宣傳廣告費用,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
18,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111116,雜支支出,貴森果菜批發行,66819191,0.00,2890.00,,,,餐飲費用,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
19,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111116,雜支支出,安益興五金超市,83353583,0.00,1280.00,,,,餐飲費用,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
20,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111116,雜支支出,安益興五金超市,83353583,0.00,145.00,,,,文具用品費用,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
21,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111117,雜支支出,甲友文具行,13421270,0.00,347.00,,,,文具用品費用,金錢,臺中市大里區****,,否,,,,,,,
22,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111118,雜支支出,祥瑞金香舖,25220023,0.00,1300.00,,,,拜拜用金香,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
23,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111118,雜支支出,源味香獸肉店,39671651,0.00,3500.00,,,,餐飲費用,金錢,苗栗縣大湖鄉****,,否,,,,,,,
24,詹偉強,111年苗栗縣卓蘭鎮鎮民代表選舉,首次申報,1111118,雜支支出,貴森果菜批發行,66819191,0.00,2990.00,,,,餐飲費用,金錢,苗栗縣卓蘭鎮****,,否,,,,,,,
