序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,曾聖凱,113年立法委員選舉,首次申報,1120720,宣傳支出,冠瑋攝影工作室,72893850,0.00,8000.00,,,,其他與選舉宣傳有關之費用,金錢,,,否,,,,,,,
2,曾聖凱,113年立法委員選舉,首次申報,1120721,宣傳支出,冠瑋攝影工作室,72893850,0.00,1000.00,,,,其他與選舉宣傳有關之費用,金錢,,,否,,,,,,,
3,曾聖凱,113年立法委員選舉,首次申報,1120729,租用競選辦事處支出,百豐悅家具有限公司,90563579,0.00,12300.00,,,,租買辦公設備費用,金錢,,,否,,,,,,,
4,曾聖凱,113年立法委員選舉,首次申報,1120802,交通旅運支出,玖玖玖停車場竹北營業所,91651797,0.00,45.00,,,,停車費,金錢,,,否,,,,,,,
5,曾聖凱,113年立法委員選舉,首次申報,1120804,宣傳支出,應援科技股份有限公司,83763685,0.00,30.00,,,,其他與選舉宣傳有關之費用,金錢,,,否,,,,,,,
6,曾聖凱,113年立法委員選舉,首次申報,1120810,租用競選辦事處支出,華益水電行,49888200,0.00,1000.00,,,,裝潢競選辦事處費用,金錢,,,否,,,,,,,
7,曾聖凱,113年立法委員選舉,首次申報,1120811,宣傳支出,應援科技股份有限公司,83763685,0.00,7446.00,,,,其他與選舉宣傳有關之費用,金錢,,,否,,,,,,,
8,曾聖凱,113年立法委員選舉,首次申報,1120813,交通旅運支出,台灣路停,37957997,0.00,60.00,,,,停車費,金錢,,,否,,,,,,,
9,曾聖凱,113年立法委員選舉,首次申報,1120814,交通旅運支出,全國加油站,31995832,0.00,127.00,,,,油資,金錢,,,否,,,,,,,
10,曾聖凱,113年立法委員選舉,首次申報,1120814,交通旅運支出,全國加油站,31995832,0.00,60.00,,,,油資,金錢,,,否,,,,,,,
11,曾聖凱,113年立法委員選舉,首次申報,1120815,交通旅運支出,全國加油站,31995832,0.00,781.00,,,,油資,金錢,,,否,,,,,,,
12,曾聖凱,113年立法委員選舉,首次申報,1120817,租用競選辦事處支出,首選搬家貨運公司,42825434,0.00,1800.00,,,,裝潢競選辦事處費用,金錢,,,否,,,,,,,
13,曾聖凱,113年立法委員選舉,首次申報,1120818,宣傳支出,藍格印刷國際企業有限公司,22076600,0.00,105000.00,,,,製作競選物品或宣傳廣告費用,金錢,臺北市內湖區****,,否,,,,,,,
14,曾聖凱,113年立法委員選舉,首次申報,1120818,宣傳支出,新昇企業社,37943973,0.00,2000.00,,,,製作競選物品或宣傳廣告費用,金錢,,,否,,,,,,,
15,曾聖凱,113年立法委員選舉,首次申報,1120818,宣傳支出,巧馨企業社,40981296,0.00,32600.00,,,,製作競選物品或宣傳廣告費用,金錢,新竹縣竹北市****,,否,,,,,,,
16,曾聖凱,113年立法委員選舉,首次申報,1120818,宣傳支出,應援科技股份有限公司,83763685,0.00,514.00,,,,其他與選舉宣傳有關之費用,金錢,,,否,,,,,,,
17,曾聖凱,113年立法委員選舉,首次申報,1120818,宣傳支出,遠東百貨,91052651,0.00,3903.00,,,,製作競選物品或宣傳廣告費用,金錢,,,否,,,,,,,
18,曾聖凱,113年立法委員選舉,首次申報,1120819,宣傳支出,藍格印刷國際企業有限公司,22076600,0.00,58275.00,,,,製作競選物品或宣傳廣告費用,金錢,臺北市內湖區****,,否,,,,,,,
19,曾聖凱,113年立法委員選舉,首次申報,1120819,租用宣傳車輛支出,翠山國際有限公司,50765326,0.00,1150.00,,,,維修宣傳車輛費用,金錢,,,否,,,,,,,
20,曾聖凱,113年立法委員選舉,首次申報,1120819,交通旅運支出,全國加油站,99840456,0.00,1127.00,,,,油資,金錢,,,否,,,,,,,
21,曾聖凱,113年立法委員選舉,首次申報,1120820,宣傳支出,藍格印刷國際企業有限公司,22076600,0.00,84000.00,,,,製作競選物品或宣傳廣告費用,金錢,臺北市內湖區****,,否,,,,,,,
22,曾聖凱,113年立法委員選舉,首次申報,1120820,雜支支出,統一超商股份有限公司,80033691,0.00,78.00,,,,文具用品費用,金錢,,,否,,,,,,,
23,曾聖凱,113年立法委員選舉,首次申報,1120820,雜支支出,統一超商股份有限公司,83111586,0.00,39.00,,,,文具用品費用,金錢,,,否,,,,,,,
24,曾聖凱,113年立法委員選舉,首次申報,1120820,雜支支出,沅誠生活館有限公司,83471511,0.00,420.00,,,,文具用品費用,金錢,,,否,,,,,,,
25,曾聖凱,113年立法委員選舉,首次申報,1120820,雜支支出,全家便利商店,83635253,0.00,825.00,,,,文具用品費用,金錢,,,否,,,,,,,
26,曾聖凱,113年立法委員選舉,首次申報,1120821,宣傳支出,慶餘電腦有限公司,16064535,0.00,1470.00,,,,製作競選物品或宣傳廣告費用,金錢,,,否,,,,,,,
27,曾聖凱,113年立法委員選舉,首次申報,1120821,雜支支出,文具大王企業社,26145467,0.00,351.00,,,,文具用品費用,金錢,,,否,,,,,,,
28,曾聖凱,113年立法委員選舉,首次申報,1120822,宣傳支出,健豪印刷事業股份有限公司,16332027,0.00,3885.00,,,,製作競選物品或宣傳廣告費用,金錢,,,否,,,,,,,
29,曾聖凱,113年立法委員選舉,首次申報,1120822,雜支支出,文具大王企業社,26145467,0.00,192.00,,,,文具用品費用,金錢,,,否,,,,,,,
30,曾聖凱,113年立法委員選舉,首次申報,1120822,租用宣傳車輛支出,金弘笙實業有限公司竹北分公司,53175128,0.00,459.00,,,,維修宣傳車輛費用,金錢,,,否,,,,,,,
31,曾聖凱,113年立法委員選舉,首次申報,1120823,交通旅運支出,全國加油站,14829629,0.00,1438.00,,,,油資,金錢,,,否,,,,,,,
32,曾聖凱,113年立法委員選舉,首次申報,1120823,宣傳支出,一興廣告事業社,47088596,0.00,16000.00,,,,租用廣告看板或車體廣告費用,金錢,,,否,,,,,,,
33,曾聖凱,113年立法委員選舉,首次申報,1120824,雜支支出,碩士研究鎖企業社,09817378,0.00,260.00,,,,文具用品費用,金錢,,,否,,,,,,,
34,曾聖凱,113年立法委員選舉,首次申報,1120824,雜支支出,碩士研究鎖企業社,09817378,0.00,350.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
35,曾聖凱,113年立法委員選舉,首次申報,1120824,宣傳支出,藍格印刷國際企業有限公司,22076600,0.00,2928.00,,,,製作競選物品或宣傳廣告費用,金錢,臺北市內湖區****,,否,,,,,,,
36,曾聖凱,113年立法委員選舉,首次申報,1120824,租用競選辦事處支出,美商蘋果有限公司台灣分公司,23826594,0.00,32600.00,,,,租買辦公設備費用,金錢,台北市信義區****,,否,,,,,,,
37,曾聖凱,113年立法委員選舉,首次申報,1120824,雜支支出,新加坡商蝦皮娛樂電商有限公司台灣分公司,56801904,0.00,199.00,,,,文具用品費用,金錢,,,否,,,,,,,
38,曾聖凱,113年立法委員選舉,首次申報,1120825,宣傳支出,中華郵政竹北成功郵局,03741302,0.00,39.00,,,,郵寄競選物品或宣傳廣告費用,金錢,,,否,,,,,,,
39,曾聖凱,113年立法委員選舉,首次申報,1120825,雜支支出,文具世界企業社,31593485,0.00,104.00,,,,文具用品費用,金錢,,,否,,,,,,,
40,曾聖凱,113年立法委員選舉,首次申報,1120825,宣傳支出,應援科技股份有限公司,83763685,0.00,1550.00,,,,其他與選舉宣傳有關之費用,金錢,,,否,,,,,,,
41,曾聖凱,113年立法委員選舉,首次申報,1120825,宣傳支出,遠東百貨,91052651,0.00,1560.00,,,,製作競選物品或宣傳廣告費用,金錢,,,否,,,,,,,
42,曾聖凱,113年立法委員選舉,首次申報,1120827,交通旅運支出,全國加油站,31995832,0.00,747.00,,,,油資,金錢,,,否,,,,,,,
43,曾聖凱,113年立法委員選舉,首次申報,1120829,交通旅運支出,遠見建設有限公司中山停車場營業所,42202632,0.00,60.00,,,,停車費,金錢,,,否,,,,,,,
44,曾聖凱,113年立法委員選舉,首次申報,1120831,交通旅運支出,台灣中油,42150727,0.00,606.00,,,,油資,金錢,,,否,,,,,,,
45,曾聖凱,113年立法委員選舉,首次申報,1120831,宣傳支出,遠東百貨,91052651,0.00,780.00,,,,製作競選物品或宣傳廣告費用,金錢,,,否,,,,,,,
