序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110513,宣傳支出,桂竹運山產行,,0.00,6863.00,,,,製作競選物品或宣傳廣告費用（茶包包裝）,金錢,臺南市白河區****,,否,,,,,,,
2,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110516,交通旅運支出,台灣中油南靖站,65057758,0.00,1302.00,,,,油資,金錢,嘉義縣水上鄉****,,否,,,,,,,
3,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110525,交通旅運支出,福懋加油站,13631753,0.00,1163.00,,,,油資,金錢,嘉義縣水上鄉****,05-2*****,否,,,,,,,
4,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110528,交通旅運支出,台灣中油南靖站,65057758,0.00,500.00,,,,油資,金錢,嘉義縣水上鄉****,,否,,,,,,,
5,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110531,交通旅運支出,福懋加油站,13631753,0.00,1280.00,,,,油資,金錢,嘉義縣水上鄉****,05-2*****,否,,,,,,,
6,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110612,交通旅運支出,世川加油站,27851799,0.00,1258.00,,,,油資,金錢,嘉義縣水上鄉****,,否,,,,,,,
7,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110614,交通旅運支出,福懋加油站,13631753,0.00,1161.00,,,,油資,金錢,嘉義縣水上鄉****,05-2*****,否,,,,,,,
8,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110614,公共關係費用支出,永玖鮮花店,36795600,0.00,7700.00,,,,為民服務費用,金錢,嘉義市北興街****,,否,,,,,,,
9,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110618,交通旅運支出,中莊加油站,,0.00,1312.00,,,,油資,金錢,嘉義縣水上鄉****,05-2*****,否,,,,,,,
10,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110621,雜支支出,咱台灣人的冰店,10486782,0.00,200.00,,,,餐飲費用,金錢,嘉義市西區文****,,否,,,,,,,
11,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110621,雜支支出,咱台灣人的冰店,10486782,0.00,60.00,,,,餐飲費用,金錢,嘉義市西區文****,,否,,,,,,,
12,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110621,雜支支出,咱台灣人的冰店,10486782,0.00,50.00,,,,餐飲費用,金錢,嘉義市西區文****,,否,,,,,,,
13,林緗亭,111年嘉義縣水上鄉鄉長選舉,首次申報,1110624,交通旅運支出,台灣中油南靖站,65057758,0.00,1297.00,,,,油資,金錢,嘉義縣水上鄉****,,否,,,,,,,
