序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090101,當選後與其公務有關之費用支出,自由時報中壢分社,,0.00,300.00,,,,書報訂閱費用,金錢,桃園市中壢區****,,,,,,,,
2,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090101,當選後與其公務有關之費用支出,統一精工股份有限公司中壢本站加油站,26798924,0.00,901.00,,,,油資,金錢,,,,,,,,,
3,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090102,當選後與其公務有關之費用支出,俊信飲料坊,10658258,0.00,95.00,,,,餐飲費用,金錢,,,,,,,,,
4,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090102,當選後與其公務有關之費用支出,坤業加油站有限公司景福營業所,50635274,0.00,995.00,,,,油資,金錢,,,,,,,,,
5,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090102,當選後與其公務有關之費用支出,宏昇加油站有限公司,89824745,0.00,1430.00,,,,油資,金錢,,,,,,,,,
6,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090103,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,1028.00,,,,油資,金錢,,,,,,,,,
7,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090103,當選後與其公務有關之費用支出,富順流通有限公司,25199443,0.00,80.00,,,,油資,金錢,,,,,,,,,
8,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090103,當選後與其公務有關之費用支出,良興股份有限公司中壢中正店,41116976,0.00,338.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
9,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090104,當選後與其公務有關之費用支出,新屋區農會購物中心,29262657,0.00,1125.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
10,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090104,當選後與其公務有關之費用支出,大潤發流通事業股份有限公司中壢分公司,80030744,0.00,270.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
11,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090105,當選後與其公務有關之費用支出,坤業加油站有限公司景福營業所,50635274,0.00,500.00,,,,油資,金錢,,,,,,,,,
12,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090105,當選後與其公務有關之費用支出,廣益商行實業有限公司,69596526,0.00,210.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
13,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090106,當選後與其公務有關之費用支出,富順流通有限公司,25199443,0.00,80.00,,,,油資,金錢,,,,,,,,,
14,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090106,當選後與其公務有關之費用支出,良興股份有限公司中壢中正店,41116976,0.00,505.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
15,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090106,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處平鎮加油站,44533314,0.00,500.00,,,,油資,金錢,,,,,,,,,
16,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090107,當選後與其公務有關之費用支出,統一精工股份有限公司中壢本站加油站,26798924,0.00,230.00,,,,油資,金錢,,,,,,,,,
17,彭俊豪,107年直轄市議員選舉,第二次賸餘,1090107,當選後與其公務有關之費用支出,宏大加油站股份有限公司新屋交流道站,41132997,0.00,1000.00,,,,油資,金錢,,,,,,,,,
