序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,蔡錦賢,111年新北市議員選舉,首次申報,1110905,宣傳支出,大地通開發廣告行銷有限公司,24428026,0.00,227385.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,新北市淡水區****,,否,,,,,,,
2,蔡錦賢,111年新北市議員選舉,首次申報,1110913,雜支支出,魔力屋商行,50663658,0.00,755.00,,,,文具用品費用,金錢,新北市淡水區****,,否,,,,,,,
3,蔡錦賢,111年新北市議員選舉,首次申報,1110914,宣傳支出,潤嘉實業有限公司,27807773,0.00,194460.00,,,,製作競選物品或宣傳廣告費用（物品名稱-請填寫）,金錢,新北市中和區****,,否,,,,,,,
4,蔡錦賢,111年新北市議員選舉,首次申報,1110914,宣傳支出,千勝紙品有限公司,86866657,0.00,9030.00,,,,其他與選舉宣傳有關之費用,金錢,新北市淡水區****,,否,,,,,,,
5,蔡錦賢,111年新北市議員選舉,首次申報,1110914,雜支支出,高意生活百貨行,99298897,0.00,627.00,,,,雜項購置或修繕費用,金錢,新北市淡水區****,,否,,,,,,,
6,蔡錦賢,111年新北市議員選舉,首次申報,1110915,租用競選辦事處支出,臻福工程有限公司,24213989,0.00,48000.00,,,,裝潢競選辦事處費用,金錢,新北市淡水區****,,否,,,,,,,
7,蔡錦賢,111年新北市議員選舉,首次申報,1110915,租用競選辦事處支出,利鑫實業社,30301030,0.00,50160.00,,,,裝潢競選辦事處費用,金錢,新北市淡水區****,,否,,,,,,,
8,蔡錦賢,111年新北市議員選舉,首次申報,1110915,宣傳支出,千勝紙品有限公司,86866657,0.00,1890.00,,,,製作競選物品或宣傳廣告費用（口罩貼紙）,金錢,新北市淡水區****,,否,,,,,,,
9,蔡錦賢,111年新北市議員選舉,首次申報,1110917,租用競選辦事處支出,潔星還保有限公司,53201809,0.00,18900.00,,,,其他與租用競選辦事處有關之費用(流動廁所),金錢,臺北市中山區****,,否,,,,,,,
10,蔡錦賢,111年新北市議員選舉,首次申報,1110919,宣傳支出,美倫利業有限公司,22377795,0.00,39882.00,,,,其他與選舉宣傳有關之費用(背心),金錢,新北市蘆洲區****,,否,,,,,,,
11,蔡錦賢,111年新北市議員選舉,首次申報,1110920,雜支支出,魔力屋商行,50663658,0.00,532.00,,,,文具用品費用,金錢,新北市淡水區****,,否,,,,,,,
12,蔡錦賢,111年新北市議員選舉,首次申報,1110920,雜支支出,魔力屋商行,50663658,0.00,409.00,,,,文具用品費用,金錢,新北市淡水區****,,否,,,,,,,
13,蔡錦賢,111年新北市議員選舉,首次申報,1110920,雜支支出,魔力屋商行,50663658,0.00,80.00,,,,文具用品費用,金錢,新北市淡水區****,,否,,,,,,,
14,蔡錦賢,111年新北市議員選舉,首次申報,1110920,雜支支出,高意生活百貨行,99298897,0.00,496.00,,,,文具用品費用,金錢,新北市淡水區****,,否,,,,,,,
15,蔡錦賢,111年新北市議員選舉,首次申報,1110920,雜支支出,高意生活百貨行,99298897,0.00,184.00,,,,文具用品費用,金錢,新北市淡水區****,,否,,,,,,,
16,蔡錦賢,111年新北市議員選舉,首次申報,1110921,雜支支出,滿味川菜小吃部,02229369,0.00,460.00,,,,餐飲費用,金錢,新北市淡水區****,,否,,,,,,,
17,蔡錦賢,111年新北市議員選舉,首次申報,1110921,雜支支出,賀眾企業股份有限公司,35880332,0.00,3750.00,,,,餐飲費用,金錢,新北市五股區****,,否,,,,,,,
18,蔡錦賢,111年新北市議員選舉,首次申報,1110921,租用競選辦事處支出,賀眾企業股份有限公司,35880332,0.00,600.00,,,,其他與租用競選辦事處有關之費用,金錢,新北市五股區****,,否,,,,,,,
19,蔡錦賢,111年新北市議員選舉,首次申報,1110921,雜支支出,寶林布莊,37214855,0.00,8500.00,,,,雜項購置或修繕費用,金錢,新北市淡水區****,,否,,,,,,,
20,蔡錦賢,111年新北市議員選舉,首次申報,1110921,宣傳支出,好好計創意行銷有限公司,83798164,0.00,20664.00,,,,製作競選物品或宣傳廣告費用（物品名稱-請填寫）,金錢,臺北市中正區****,,否,,,,,,,
21,蔡錦賢,111年新北市議員選舉,首次申報,1110921,雜支支出,瑞錡影印社,99785741,0.00,800.00,,,,文具用品費用,金錢,新北市淡水區****,,否,,,,,,,
22,蔡錦賢,111年新北市議員選舉,首次申報,1110922,雜支支出,滿味川菜小吃部,02229369,0.00,720.00,,,,餐飲費用,金錢,新北市淡水區****,,否,,,,,,,
23,蔡錦賢,111年新北市議員選舉,首次申報,1110923,雜支支出,滬家自助餐店,31424550,0.00,800.00,,,,餐飲費用,金錢,新北市淡水區****,,否,,,,,,,
24,蔡錦賢,111年新北市議員選舉,首次申報,1110923,宣傳支出,奇琦廣告有限公司,33792691,0.00,840.00,,,,其他與選舉宣傳有關之費用,金錢,新北市淡水區****,,否,,,,,,,
25,蔡錦賢,111年新北市議員選舉,首次申報,1110923,宣傳支出,千勝紙品有限公司,86866657,0.00,6300.00,,,,其他與選舉宣傳有關之費用,金錢,新北市淡水區****,,否,,,,,,,
26,蔡錦賢,111年新北市議員選舉,首次申報,1110924,雜支支出,滿味川菜小吃部,02229369,0.00,1980.00,,,,餐飲費用,金錢,新北市淡水區****,,否,,,,,,,
27,蔡錦賢,111年新北市議員選舉,首次申報,1110924,雜支支出,帛庭五金百貨行,21521266,0.00,6000.00,,,,雜項購置或修繕費用,金錢,新北市淡水區****,,否,,,,,,,
28,蔡錦賢,111年新北市議員選舉,首次申報,1110924,雜支支出,家樂福,54175723,0.00,418.00,,,,文具用品費用,金錢,新北市淡水區****,,否,,,,,,,
29,蔡錦賢,111年新北市議員選舉,首次申報,1110925,雜支支出,梁記港式燒臘店,09959538,0.00,358.00,,,,餐飲費用,金錢,新北市淡水區****,,否,,,,,,,
30,蔡錦賢,111年新北市議員選舉,首次申報,1110925,雜支支出,銓國百貨商品行,19428617,0.00,3000.00,,,,雜項購置或修繕費用,金錢,新北市淡水區****,,否,,,,,,,
31,蔡錦賢,111年新北市議員選舉,首次申報,1110925,集會支出,新台統食品有限公司,28106243,0.00,75600.00,,,,餐飲費用,金錢,新北市三芝區****,,否,,,,,,,
32,蔡錦賢,111年新北市議員選舉,首次申報,1110925,集會支出,鼎壹音響有限公司,28552995,0.00,83000.00,,,,租用設備費用,金錢,新北市淡水區****,,否,,,,,,,
33,蔡錦賢,111年新北市議員選舉,首次申報,1110925,雜支支出,郁明商店,37509529,0.00,1500.00,,,,雜項購置或修繕費用,金錢,新北市淡水區****,,否,,,,,,,
34,蔡錦賢,111年新北市議員選舉,首次申報,1110925,雜支支出,興源五金大賣場,42697108,0.00,3000.00,,,,雜項購置或修繕費用,金錢,新北市淡水區****,,否,,,,,,,
35,蔡錦賢,111年新北市議員選舉,首次申報,1110925,集會支出,潔星環保有限公司,53201809,0.00,16800.00,,,,租用設備費用,金錢,臺北市中山區****,,否,,,,,,,
36,蔡錦賢,111年新北市議員選舉,首次申報,1110925,宣傳支出,邦寧影視傳播有限公司,89202401,0.00,74000.00,,,,委託辦理研究、評估、調查、設計或規劃費用,金錢,新北市淡水區****,,否,,,,,,,
37,蔡錦賢,111年新北市議員選舉,首次申報,1110926,宣傳支出,潤嘉實業有限公司,27807773,0.00,458850.00,,,,其他與選舉宣傳有關之費用,金錢,新北市中和區****,,否,,,,,,,
38,蔡錦賢,111年新北市議員選舉,首次申報,1110926,雜支支出,欣生活商行,41089106,0.00,278.00,,,,文具用品費用,金錢,新北市淡水區****,,否,,,,,,,
39,蔡錦賢,111年新北市議員選舉,首次申報,1110926,租用競選辦事處支出,阿田通信工程有限公司,86794768,0.00,15225.00,,,,租買辦公設備費用,金錢,新北市淡水區****,,否,,,,,,,
40,蔡錦賢,111年新北市議員選舉,首次申報,1110927,宣傳支出,大地通開發廣告行銷有限公司,24428026,0.00,577485.00,,,,製作競選物品或宣傳廣告費用（物品名稱-請填寫）,金錢,新北市淡水區****,,否,,,,,,,
41,蔡錦賢,111年新北市議員選舉,首次申報,1110928,雜支支出,金儀股份有限公司,54911510,0.00,6000.00,,,,文具用品費用,金錢,新北市淡水區****,,否,,,,,,,
42,蔡錦賢,111年新北市議員選舉,首次申報,1110929,雜支支出,瑞雲資訊行,14732511,0.00,3360.00,,,,文具用品費用,金錢,臺北市北投區****,,否,,,,,,,
43,蔡錦賢,111年新北市議員選舉,首次申報,1110929,雜支支出,家樂福,54175723,0.00,625.00,,,,雜項購置或修繕費用,金錢,新北市淡水區****,,否,,,,,,,
44,蔡錦賢,111年新北市議員選舉,首次申報,1110929,雜支支出,高意生活百貨行,99298897,0.00,845.00,,,,文具用品費用,金錢,新北市淡水區****,,否,,,,,,,
45,蔡錦賢,111年新北市議員選舉,首次申報,1110930,雜支支出,欣生活商行,41089106,0.00,349.00,,,,文具用品費用,金錢,新北市淡水區****,,否,,,,,,,
46,蔡錦賢,111年新北市議員選舉,首次申報,1110930,宣傳支出,千勝紙品有限公司,86866657,0.00,1575.00,,,,其他與選舉宣傳有關之費用,金錢,新北市淡水區****,,否,,,,,,,
47,蔡錦賢,111年新北市議員選舉,首次申報,1110930,宣傳支出,千勝紙品有限公司,86866657,0.00,37958.00,,,,製作競選物品或宣傳廣告費用（物品名稱-請填寫）,金錢,新北市淡水區****,,否,,,,,,,
48,蔡錦賢,111年新北市議員選舉,首次申報,1111001,雜支支出,家樂福,54175723,0.00,168.00,,,,餐飲費用,金錢,新北市淡水區****,,否,,,,,,,
49,蔡錦賢,111年新北市議員選舉,首次申報,1111001,集會支出,遠東會場佈置企業社,66981341,0.00,135000.00,,,,租用設備費用,金錢,新北市新莊區****,,否,,,,,,,
50,蔡錦賢,111年新北市議員選舉,首次申報,1111003,宣傳支出,美倫利業有限公司,22377795,0.00,1734.00,,,,其他與選舉宣傳有關之費用,金錢,新北市蘆洲區****,,否,,,,,,,
51,蔡錦賢,111年新北市議員選舉,首次申報,1111003,返還捐贈支出,友圓開發股份有限公司,46120106,0.00,100000.00,,,,返還,金錢,新北市淡水區****,,否,,,,,,,
52,蔡錦賢,111年新北市議員選舉,首次申報,1111003,宣傳支出,好好計創意行銷有限公司,83798164,0.00,63992.00,,,,委託辦理研究、評估、調查、設計或規劃費用,金錢,臺北市中正區****,,否,,,,,,,
53,蔡錦賢,111年新北市議員選舉,首次申報,1111003,雜支支出,正鑫雜糧行,85137816,0.00,3150.00,,,,餐飲費用,金錢,新北市淡水區****,,否,,,,,,,
54,蔡錦賢,111年新北市議員選舉,首次申報,1111004,宣傳支出,大社會股份有限公司,45029214,0.00,157500.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺北市中正區****,,否,,,,,,,
55,蔡錦賢,111年新北市議員選舉,首次申報,1111005,返還捐贈支出,忠全工程有限公司,16161488,0.00,50000.00,,,,返還,金錢,臺北市北投區****,,否,,,,,,,
56,蔡錦賢,111年新北市議員選舉,首次申報,1111005,租用競選辦事處支出,連明餐飲冷凍行,31675768,0.00,10000.00,,,,租買辦公設備費用,金錢,新北市淡水區****,,否,,,,,,,
57,蔡錦賢,111年新北市議員選舉,首次申報,1111005,返還捐贈支出,普諾國際有限公司,80685671,0.00,30000.00,,,,返還,金錢,新北市淡水區****,,否,,,,,,,
58,蔡錦賢,111年新北市議員選舉,首次申報,1111005,人事費用支出,傅秋美,A22*******,0.00,6390.00,,,,工資或薪津,金錢,新北市淡水區****,,否,,,,,,,
59,蔡錦賢,111年新北市議員選舉,首次申報,1111005,人事費用支出,吳金龍,B12*******,0.00,9333.00,,,,工資或薪津,金錢,新北市淡水區****,,否,,,,,,,
60,蔡錦賢,111年新北市議員選舉,首次申報,1111005,人事費用支出,林怡萱,F22*******,0.00,12100.00,,,,工資或薪津,金錢,新北市淡水區****,,否,,,,,,,
61,蔡錦賢,111年新北市議員選舉,首次申報,1111005,人事費用支出,高瑜鎂,F22*******,0.00,7055.00,,,,工資或薪津,金錢,新北市淡水區****,,否,,,,,,,
