序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,黃世芳,111年南投縣議員選舉,首次申報,1110806,雜支支出,台灣中油,,0.00,1281.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
2,黃世芳,111年南投縣議員選舉,首次申報,1110817,雜支支出,台灣中油,,0.00,1369.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
3,黃世芳,111年南投縣議員選舉,首次申報,1110822,宣傳支出,心品企業社,26893336,0.00,28088.00,,,,租用廣告看板,金錢,南投縣埔里鎮****,,否,,,,,,,
4,黃世芳,111年南投縣議員選舉,首次申報,1110823,雜支支出,福懋加油站,,0.00,1357.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
5,黃世芳,111年南投縣議員選舉,首次申報,1110825,雜支支出,台灣中油,,0.00,1338.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
6,黃世芳,111年南投縣議員選舉,首次申報,1110831,雜支支出,驛田加油站,,0.00,1176.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
7,黃世芳,111年南投縣議員選舉,首次申報,1110902,雜支支出,劉力維,,0.00,25000.00,,,,餐飲費用,金錢,南投縣埔里鎮****,,否,,,,,,,
8,黃世芳,111年南投縣議員選舉,首次申報,1110903,雜支支出,台灣中油,,0.00,1354.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
9,黃世芳,111年南投縣議員選舉,首次申報,1110912,雜支支出,台灣中油,,0.00,1223.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
10,黃世芳,111年南投縣議員選舉,首次申報,1110912,宣傳支出,狐狸原生藝術,19264826,0.00,28000.00,,,,其他與選舉宣傳有關之費用,金錢,南投縣埔里鎮****,,否,,,,,,,
11,黃世芳,111年南投縣議員選舉,首次申報,1110912,宣傳支出,台灣植體科技股份有限公司,29184750,0.00,56600.00,,,,製作競選物品,金錢,高雄市路竹區****,,否,,,,,,,
12,黃世芳,111年南投縣議員選舉,首次申報,1110914,雜支支出,埔里加油站,,0.00,1193.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
13,黃世芳,111年南投縣議員選舉,首次申報,1110917,雜支支出,埔榮加油站,,0.00,1321.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
14,黃世芳,111年南投縣議員選舉,首次申報,1110926,雜支支出,埔榮加油站,,0.00,1114.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
15,黃世芳,111年南投縣議員選舉,首次申報,1110928,雜支支出,驛田加油站,,0.00,1316.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
16,黃世芳,111年南投縣議員選舉,首次申報,1111002,雜支支出,台灣中油,,0.00,1332.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
17,黃世芳,111年南投縣議員選舉,首次申報,1111006,宣傳支出,金楓製帽有限公司,80131010,0.00,29400.00,,,,其他與選舉宣傳有關之費用,金錢,雲林縣莿桐鄉****,,否,,,,,,,
18,黃世芳,111年南投縣議員選舉,首次申報,1111008,雜支支出,驛田加油站,,0.00,1272.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
19,黃世芳,111年南投縣議員選舉,首次申報,1111011,雜支支出,家的味餐坊,,0.00,320.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
20,黃世芳,111年南投縣議員選舉,首次申報,1111011,宣傳支出,狐狸原生藝術,19264826,0.00,19250.00,,,,其他與選舉宣傳有關之費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
21,黃世芳,111年南投縣議員選舉,首次申報,1111013,雜支支出,好來快餐店,,0.00,240.00,,,,餐飲費用,金錢,南投縣埔里鎮****,,否,,,,,,,
22,黃世芳,111年南投縣議員選舉,首次申報,1111015,雜支支出,劉力維,,0.00,25000.00,,,,餐飲費用,金錢,南投縣埔里鎮****,,否,,,,,,,
23,黃世芳,111年南投縣議員選舉,首次申報,1111017,雜支支出,中華電信股份有限公司,,0.00,412.00,,,,電信費用,金錢,南投縣埔里鎮****,,否,,,,,,,
24,黃世芳,111年南投縣議員選舉,首次申報,1111017,雜支支出,中華電信股份有限公司,,0.00,1316.00,,,,電信費用,金錢,南投縣埔里鎮****,,否,,,,,,,
25,黃世芳,111年南投縣議員選舉,首次申報,1111019,雜支支出,叮叮風味健康餐盒,,0.00,700.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0910*****,否,,,,,,,
26,黃世芳,111年南投縣議員選舉,首次申報,1111019,雜支支出,中華電信股份有限公司,,0.00,1484.00,,,,電信費用,金錢,南投縣埔里鎮****,,否,,,,,,,
27,黃世芳,111年南投縣議員選舉,首次申報,1111019,返還捐贈支出,水雲天有限公司,24855836,0.00,20000.00,,,,返還,金錢,南投縣埔里鎮****,,否,,,,,,,
28,黃世芳,111年南投縣議員選舉,首次申報,1111019,返還捐贈支出,粨鴻科技有限公司,27452532,0.00,20000.00,,,,返還,金錢,新北市新莊區****,,否,,,,,,,
29,黃世芳,111年南投縣議員選舉,首次申報,1111020,雜支支出,喜洋洋冰果室,,0.00,600.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
30,黃世芳,111年南投縣議員選舉,首次申報,1111020,宣傳支出,狐狸原生藝術,19264826,0.00,10500.00,,,,其他與選舉宣傳有關之費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
31,黃世芳,111年南投縣議員選舉,首次申報,1111022,雜支支出,520餐廚,,0.00,1515.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
32,黃世芳,111年南投縣議員選舉,首次申報,1111022,雜支支出,宏記燒臘便當,,0.00,1100.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
33,黃世芳,111年南投縣議員選舉,首次申報,1111023,雜支支出,布查花園,,0.00,450.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
34,黃世芳,111年南投縣議員選舉,首次申報,1111023,宣傳支出,狐狸原生藝術,19264826,0.00,3850.00,,,,其他與選舉宣傳有關之費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
35,黃世芳,111年南投縣議員選舉,首次申報,1111027,雜支支出,台灣中油,,0.00,1223.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
36,黃世芳,111年南投縣議員選舉,首次申報,1111027,宣傳支出,台灣植體科技股份有限公司,29184750,0.00,10110.00,,,,製作競選物品,金錢,高雄市路竹區****,0769*****,否,,,,,,,
37,黃世芳,111年南投縣議員選舉,首次申報,1111028,雜支支出,布查花園,,0.00,700.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
38,黃世芳,111年南投縣議員選舉,首次申報,1111029,雜支支出,全體素立蔬食餐館,,0.00,4250.00,,,,餐飲費用,金錢,南投縣埔里鎮****,049-*****,否,,,,,,,
39,黃世芳,111年南投縣議員選舉,首次申報,1111029,雜支支出,廟口潘食堂,,0.00,10000.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0927*****,否,,,,,,,
40,黃世芳,111年南投縣議員選舉,首次申報,1111029,雜支支出,家的味餐坊,,0.00,6400.00,,,,餐飲費用,金錢,南投縣埔里鎮****,6400*****,否,,,,,,,
41,黃世芳,111年南投縣議員選舉,首次申報,1111029,雜支支出,茶想曲餐飲,,0.00,5000.00,,,,餐飲費用,金錢,南投縣國姓鄉****,0923*****,否,,,,,,,
42,黃世芳,111年南投縣議員選舉,首次申報,1111029,雜支支出,王哥擴肉飯,,0.00,6800.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
43,黃世芳,111年南投縣議員選舉,首次申報,1111029,雜支支出,香葆自助餐,,0.00,4000.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
44,黃世芳,111年南投縣議員選舉,首次申報,1111029,雜支支出,亞忠爌肉飯,,0.00,13600.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
45,黃世芳,111年南投縣議員選舉,首次申報,1111029,雜支支出,布查花園,,0.00,7000.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
46,黃世芳,111年南投縣議員選舉,首次申報,1111029,雜支支出,宏記燒臘便當,,0.00,8000.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
47,黃世芳,111年南投縣議員選舉,首次申報,1111029,雜支支出,台池池上便當,,0.00,2550.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
48,黃世芳,111年南投縣議員選舉,首次申報,1111029,雜支支出,山雞肉飯,,0.00,2100.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
49,黃世芳,111年南投縣議員選舉,首次申報,1111029,宣傳支出,聽見台灣的美音樂文化出版社,,0.00,15000.00,,,,其他與選舉宣傳有關之費用,金錢,花蓮縣光復鄉****,0387*****,否,,,,,,,
50,黃世芳,111年南投縣議員選舉,首次申報,1111029,宣傳支出,中意音響出租行,,0.00,20000.00,,,,其他與選舉宣傳有關之費用,金錢,南投縣國姓鄉****,0937*****,否,,,,,,,
51,黃世芳,111年南投縣議員選舉,首次申報,1111031,雜支支出,滿食堂,,0.00,790.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
52,黃世芳,111年南投縣議員選舉,首次申報,1111031,雜支支出,滿食堂,,0.00,200.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
53,黃世芳,111年南投縣議員選舉,首次申報,1111102,雜支支出,布查花園,,0.00,170.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
54,黃世芳,111年南投縣議員選舉,首次申報,1111102,雜支支出,美好快餐,,0.00,1170.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
55,黃世芳,111年南投縣議員選舉,首次申報,1111102,雜支支出,宏記燒臘便當,,0.00,180.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
56,黃世芳,111年南投縣議員選舉,首次申報,1111102,雜支支出,驛田加油站,,0.00,1356.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
57,黃世芳,111年南投縣議員選舉,首次申報,1111103,雜支支出,布查花園,,0.00,1275.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
58,黃世芳,111年南投縣議員選舉,首次申報,1111103,雜支支出,520餐廚,,0.00,1210.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
59,黃世芳,111年南投縣議員選舉,首次申報,1111103,宣傳支出,卡芮拉有限公司,90163996,0.00,156000.00,,,,製作競選物品,金錢,高雄市左營區****,,否,,,,,,,
60,黃世芳,111年南投縣議員選舉,首次申報,1111107,雜支支出,家的味餐坊,,0.00,2700.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
61,黃世芳,111年南投縣議員選舉,首次申報,1111108,雜支支出,家的味餐坊,,0.00,2100.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
62,黃世芳,111年南投縣議員選舉,首次申報,1111109,雜支支出,滿食堂,,0.00,1580.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
63,黃世芳,111年南投縣議員選舉,首次申報,1111109,雜支支出,台灣電力公司,,0.00,8141.00,,,,水電瓦斯費用,金錢,臺北市中正區****,,否,,,,,,,
64,黃世芳,111年南投縣議員選舉,首次申報,1111109,雜支支出,中華電信股份有限公司,,0.00,1334.00,,,,電信費用,金錢,南投縣埔里鎮****,,否,,,,,,,
65,黃世芳,111年南投縣議員選舉,首次申報,1111109,雜支支出,中華電信股份有限公司,,0.00,196.00,,,,電信費用,金錢,南投縣埔里鎮****,,否,,,,,,,
66,黃世芳,111年南投縣議員選舉,首次申報,1111111,返還捐贈支出,麗屋實業股份有限公司,28669881,0.00,10000.00,,,,返還,金錢,南投縣埔里鎮****,,否,,,,,,,
67,黃世芳,111年南投縣議員選舉,首次申報,1111112,雜支支出,黑肉麵,,0.00,340.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
68,黃世芳,111年南投縣議員選舉,首次申報,1111112,雜支支出,開源企業有限公司,,0.00,1350.00,,,,汽機車燃料費用,金錢,南投縣國姓鄉****,,否,,,,,,,
69,黃世芳,111年南投縣議員選舉,首次申報,1111113,雜支支出,520餐廚,,0.00,720.00,,,,餐飲費用,金錢,南投縣埔里鎮****,0492*****,否,,,,,,,
70,黃世芳,111年南投縣議員選舉,首次申報,1111114,宣傳支出,奇勝生技有限公司,83129158,0.00,50000.00,,,,製作競選物品,金錢,彰化縣北斗鎮****,0988*****,否,,,,,,,
71,黃世芳,111年南投縣議員選舉,首次申報,1111115,雜支支出,聖本篤加油站,,0.00,1322.00,,,,汽機車燃料費用,金錢,南投縣仁愛鄉****,,否,,,,,,,
72,黃世芳,111年南投縣議員選舉,首次申報,1111117,雜支支出,中華電信股份有限公司,,0.00,350.00,,,,電信費用,金錢,南投縣埔里鎮****,,否,,,,,,,
73,黃世芳,111年南投縣議員選舉,首次申報,1111117,雜支支出,中華電信股份有限公司,,0.00,1482.00,,,,電信費用,金錢,南投縣埔里鎮****,,否,,,,,,,
74,黃世芳,111年南投縣議員選舉,首次申報,1111119,雜支支出,台灣中油,,0.00,1377.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
75,黃世芳,111年南投縣議員選舉,首次申報,1111119,雜支支出,中興水果行,,0.00,270.00,,,,餐飲費用,金錢,南投縣南投市****,,否,,,,,,,
76,黃世芳,111年南投縣議員選舉,首次申報,1111119,雜支支出,阿仁小吃部,,0.00,120.00,,,,餐飲費用,金錢,南投縣埔里鎮****,,否,,,,,,,
77,黃世芳,111年南投縣議員選舉,首次申報,1111119,宣傳支出,金尚香金香行,,0.00,560.00,,,,其他與選舉宣傳有關之費用,金錢,南投縣埔里鎮****,,否,,,,,,,
78,黃世芳,111年南投縣議員選舉,首次申報,1111124,雜支支出,全體素立蔬食餐館,,0.00,850.00,,,,餐飲費用,金錢,南投縣埔里鎮****,,否,,,,,,,
79,黃世芳,111年南投縣議員選舉,首次申報,1111124,雜支支出,埔里加油站,,0.00,1314.00,,,,汽機車燃料費用,金錢,南投縣埔里鎮****,,否,,,,,,,
80,黃世芳,111年南投縣議員選舉,首次申報,1111126,雜支支出,滿食堂,,0.00,1200.00,,,,餐飲費用,金錢,南投縣埔里鎮****,,否,,,,,,,
81,黃世芳,111年南投縣議員選舉,首次申報,1111126,雜支支出,哈拉里咖啡專賣店,,0.00,1000.00,,,,餐飲費用,金錢,南投縣埔里鎮****,,否,,,,,,,
82,黃世芳,111年南投縣議員選舉,首次申報,1111126,集會支出,水噹噹實業有限公司,,0.00,5250.00,,,,租用設備費用,金錢,桃園市中壢區****,,否,,,,,,,
83,黃世芳,111年南投縣議員選舉,首次申報,1111127,雜支支出,飛龍麵店仔,,0.00,750.00,,,,餐飲費用,金錢,南投縣埔里鎮****,,否,,,,,,,
84,黃世芳,111年南投縣議員選舉,首次申報,1111127,雜支支出,四季豐水果行,,0.00,500.00,,,,餐飲費用,金錢,南投縣埔里鎮****,,否,,,,,,,
85,黃世芳,111年南投縣議員選舉,首次申報,1111127,雜支支出,布查花園,,0.00,1750.00,,,,餐飲費用,金錢,南投縣埔里鎮****,,否,,,,,,,
86,黃世芳,111年南投縣議員選舉,首次申報,1111128,雜支支出,呵呵商行,,0.00,5700.00,,,,餐飲費用,金錢,南投縣埔里鎮****,,否,,,,,,,
87,黃世芳,111年南投縣議員選舉,首次申報,1111129,宣傳支出,品集帆布廣告,14611039,0.00,478141.00,,,,製作競選物品或宣傳廣告費用,金錢,南投縣埔里鎮****,,否,,,,,,,
88,黃世芳,111年南投縣議員選舉,首次申報,1111201,宣傳支出,心品企業社,26893336,0.00,369000.00,,,,製作競選物品或宣傳廣告費用,金錢,南投縣埔里鎮****,,否,,,,,,,
89,黃世芳,111年南投縣議員選舉,首次申報,1111205,雜支支出,錫昌工程行,,0.00,27090.00,,,,修繕費用,金錢,南投縣埔里鎮****,,否,,,,,,,
