序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,湛秀英,113年立法委員選舉,首次申報,1120912,雜支支出,大港超市小港店,24511805,0.00,89.00,,,,雜項購置或修繕費用,金錢,高雄市小港區****,,否,,,,,,,
2,湛秀英,113年立法委員選舉,首次申報,1120912,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,890.00,,,,雜項購置或修繕費用,金錢,臺北市內湖區****,,否,,,,,,,
3,湛秀英,113年立法委員選舉,首次申報,1120912,雜支支出,佑宜五金鎖印行,78695239,0.00,200.00,,,,雜項購置或修繕費用,金錢,高雄市前鎮區****,,否,,,,,,,
4,湛秀英,113年立法委員選舉,首次申報,1120913,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,759.00,,,,雜項購置或修繕費用,金錢,臺北市內湖區****,,否,,,,,,,
5,湛秀英,113年立法委員選舉,首次申報,1120914,宣傳支出,大棠實業有限公司,16867247,0.00,23964.00,,,,製作競選物品或宣傳廣告費用,金錢,高雄市仁武區****,,否,,,,,,,
6,湛秀英,113年立法委員選舉,首次申報,1120915,雜支支出,九乘九文具,90523057,0.00,774.00,,,,文具用品費用,金錢,高雄市鳳山區****,,否,,,,,,,
7,湛秀英,113年立法委員選舉,首次申報,1120918,雜支支出,金玉堂,29022051,0.00,252.00,,,,文具用品費用,金錢,高雄市前鎮區****,,否,,,,,,,
8,湛秀英,113年立法委員選舉,首次申報,1120918,雜支支出,新加坡商蝦皮娛樂電商有限公司台灣分公司,56801904,0.00,160.00,,,,文具用品費用,金錢,臺北市信義區****,,否,,,,,,,
9,湛秀英,113年立法委員選舉,首次申報,1120918,雜支支出,新加坡商蝦皮娛樂電商有限公司台灣分公司,56801904,0.00,278.00,,,,雜項購置或修繕費用,金錢,臺北市信義區****,,否,,,,,,,
10,湛秀英,113年立法委員選舉,首次申報,1120919,租用宣傳車輛支出,台灣中油,47716982,0.00,809.00,,,,宣傳車輛燃料費用,金錢,高雄市苓雅區****,,否,,,,,,,
11,湛秀英,113年立法委員選舉,首次申報,1120919,雜支支出,新加坡商蝦皮娛樂電商有限公司台灣分公司,56801904,0.00,229.00,,,,雜項購置或修繕費用,金錢,臺北市信義區****,,否,,,,,,,
12,湛秀英,113年立法委員選舉,首次申報,1120919,雜支支出,新加坡商蝦皮娛樂電商有限公司台灣分公司,56801904,0.00,3919.00,,,,雜項購置或修繕費用,金錢,臺北市信義區****,,否,,,,,,,
13,湛秀英,113年立法委員選舉,首次申報,1120920,宣傳支出,五方企業行,19779731,0.00,1650.00,,,,製作競選物品或宣傳廣告費用,金錢,高雄市三民區****,,否,,,,,,,
14,湛秀英,113年立法委員選舉,首次申報,1120921,宣傳支出,藍格印刷國際企業有限公司,22076600,0.00,13020.00,,,,製作競選物品或宣傳廣告費用,金錢,臺北市內湖區****,,否,,,,,,,
15,湛秀英,113年立法委員選舉,首次申報,1120922,租用宣傳車輛支出,台糖加油站,17097252,0.00,500.00,,,,宣傳車輛燃料費用,金錢,高雄市前鎮區****,,否,,,,,,,
16,湛秀英,113年立法委員選舉,首次申報,1120922,雜支支出,清泰鎖印行,19925853,0.00,470.00,,,,雜項購置或修繕費用,金錢,高雄市前鎮區****,,否,,,,,,,
17,湛秀英,113年立法委員選舉,首次申報,1120922,雜支支出,正忠排骨飯,53899756,0.00,1235.00,,,,餐飲費用,金錢,高雄市前鎮區****,,否,,,,,,,
18,湛秀英,113年立法委員選舉,首次申報,1120925,雜支支出,弘吉行,06839686,0.00,455.00,,,,雜項購置或修繕費用,金錢,高雄市前鎮區****,,否,,,,,,,
19,湛秀英,113年立法委員選舉,首次申報,1120925,雜支支出,新加坡商蝦皮娛樂電商有限公司台灣分公司,56801904,0.00,624.00,,,,雜項購置或修繕費用,金錢,臺北市信義區****,,否,,,,,,,
20,湛秀英,113年立法委員選舉,首次申報,1120925,雜支支出,東急屋五金百貨,80211203,0.00,316.00,,,,雜項購置或修繕費用,金錢,高雄市鳳山區****,,否,,,,,,,
21,湛秀英,113年立法委員選舉,首次申報,1120926,雜支支出,日本橋3C,16465779,0.00,636.00,,,,文具用品費用,金錢,高雄市三民區****,,否,,,,,,,
22,湛秀英,113年立法委員選舉,首次申報,1120927,雜支支出,大支雞腿飯,82685521,0.00,650.00,,,,餐飲費用,金錢,高雄市前鎮區****,,否,,,,,,,
23,湛秀英,113年立法委員選舉,首次申報,1120928,租用競選辦事處支出,張秀君,,0.00,28000.00,,,,租用競選辦事處費用,金錢,高雄市前鎮區****,,否,,,,,,,
24,湛秀英,113年立法委員選舉,首次申報,1120928,交通旅運支出,台灣高速鐵路股份有限公司,16446274,0.00,4590.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,否,,,,,,,
25,湛秀英,113年立法委員選舉,首次申報,1120928,宣傳支出,宏冠數位影印行,69795969,0.00,13000.00,,,,製作競選物品或宣傳廣告費用,金錢,高雄市鼓山區****,,否,,,,,,,
26,湛秀英,113年立法委員選舉,首次申報,1120928,雜支支出,日星文具有線公司,86905624,0.00,171.00,,,,文具用品費用,金錢,高雄市小港區****,,否,,,,,,,
27,湛秀英,113年立法委員選舉,首次申報,1121002,雜支支出,馬艾創意,42715582,0.00,392.00,,,,文具用品費用,金錢,新北市三重區****,,否,,,,,,,
