序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,江堅壽,111年臺東縣議員選舉,首次申報,1110903,雜支支出,豐盛加油站,16208809,0.00,500.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
2,江堅壽,111年臺東縣議員選舉,首次申報,1110904,雜支支出,台糖加油站,19808102,0.00,1246.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
3,江堅壽,111年臺東縣議員選舉,首次申報,1110908,雜支支出,台糖加油站,19808102,0.00,958.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
4,江堅壽,111年臺東縣議員選舉,首次申報,1110913,雜支支出,台糖加油站,19808102,0.00,1551.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
5,江堅壽,111年臺東縣議員選舉,首次申報,1110919,雜支支出,匯豐汽車股份有限公司,28987247,0.00,13146.00,,,,雜項購置或修繕費用,金錢,臺東縣****,,否,,,,,,,
6,江堅壽,111年臺東縣議員選舉,首次申報,1110920,雜支支出,豐盛加油站,16208809,0.00,1000.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
7,江堅壽,111年臺東縣議員選舉,首次申報,1110927,雜支支出,塔加企業有限公司,53804581,0.00,2440.00,,,,餐飲費用,金錢,臺東縣****,,否,,,,,,,
8,江堅壽,111年臺東縣議員選舉,首次申報,1111001,雜支支出,台糖加油站,19808102,0.00,1455.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
9,江堅壽,111年臺東縣議員選舉,首次申報,1111007,雜支支出,台糖加油站,19808102,0.00,1173.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
10,江堅壽,111年臺東縣議員選舉,首次申報,1111007,雜支支出,台糖加油站,19808102,0.00,300.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
11,江堅壽,111年臺東縣議員選舉,首次申報,1111012,雜支支出,立國商行,10718404,0.00,4620.00,,,,水電瓦斯費用,金錢,臺東縣****,,否,,,,,,,
12,江堅壽,111年臺東縣議員選舉,首次申報,1111013,雜支支出,源廣益行,47892832,0.00,6140.00,,,,餐飲費用,金錢,臺東縣****,,否,,,,,,,
13,江堅壽,111年臺東縣議員選舉,首次申報,1111015,雜支支出,家新五金商行,17909370,0.00,1510.00,,,,雜項購置或修繕費用,金錢,臺東縣****,,否,,,,,,,
14,江堅壽,111年臺東縣議員選舉,首次申報,1111015,雜支支出,台糖加油站,19808102,0.00,1488.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
15,江堅壽,111年臺東縣議員選舉,首次申報,1111015,雜支支出,雲林茂徽有限公司,97376256,0.00,79275.00,,,,雜項購置或修繕費用,金錢,臺中市南屯區****,,否,,,,,,,
16,江堅壽,111年臺東縣議員選舉,首次申報,1111019,雜支支出,伯國服裝有限公司,16919998,0.00,64500.00,,,,雜項購置或修繕費用,金錢,臺中市沙鹿區****,,否,,,,,,,
17,江堅壽,111年臺東縣議員選舉,首次申報,1111023,雜支支出,台糖加油站,19808102,0.00,1322.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
18,江堅壽,111年臺東縣議員選舉,首次申報,1111023,雜支支出,全家便利商店,27238610,0.00,195.00,,,,餐飲費用,金錢,臺東縣****,,否,,,,,,,
19,江堅壽,111年臺東縣議員選舉,首次申報,1111025,雜支支出,塔加企業有限公司,53804581,0.00,3700.00,,,,餐飲費用,金錢,臺東縣****,,否,,,,,,,
20,江堅壽,111年臺東縣議員選舉,首次申報,1111030,雜支支出,台糖加油站,19808102,0.00,1304.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
21,江堅壽,111年臺東縣議員選舉,首次申報,1111102,雜支支出,立國商行,10718404,0.00,1980.00,,,,水電瓦斯費用,金錢,臺東縣****,,否,,,,,,,
22,江堅壽,111年臺東縣議員選舉,首次申報,1111106,雜支支出,台糖加油站,19808102,0.00,1514.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
23,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,家新五金商行,17909370,0.00,1797.00,,,,雜項購置或修繕費用,金錢,臺東縣****,,否,,,,,,,
24,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,翰昇青菓行,36748847,0.00,2870.00,,,,餐飲費用,金錢,臺東縣****,,否,,,,,,,
25,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,源廣益行,47892832,0.00,2560.00,,,,餐飲費用,金錢,臺東縣****,,否,,,,,,,
26,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,特新加油站,80091853,0.00,500.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
27,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,臺東縣原地產業發展協會,85769164,0.00,5000.00,,,,餐飲費用,金錢,臺東縣****,,否,,,,,,,
28,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,競選總部,V12*******,0.00,700.00,,,,餐飲費用,非金錢,臺東縣卑南鄉****,,否,,,,,,,
29,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,競選總部,V12*******,0.00,250.00,,,,雜項購置或修繕費用,非金錢,臺東縣卑南鄉****,,否,,,,,,,
30,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,競選總部,V12*******,0.00,250.00,,,,雜項購置或修繕費用,非金錢,臺東縣卑南鄉****,,否,,,,,,,
31,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,競選總部,V12*******,0.00,250.00,,,,雜項購置或修繕費用,非金錢,臺東縣卑南鄉****,,否,,,,,,,
32,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,競選總部,V12*******,0.00,7000.00,,,,餐飲費用,非金錢,臺東縣卑南鄉****,,否,,,,,,,
33,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,競選總部,V12*******,0.00,1400.00,,,,餐飲費用,非金錢,臺東縣卑南鄉****,,否,,,,,,,
34,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,競選總部,V12*******,0.00,240.00,,,,餐飲費用,非金錢,臺東縣卑南鄉****,,否,,,,,,,
35,江堅壽,111年臺東縣議員選舉,首次申報,1111112,雜支支出,競選總部,V12*******,0.00,1050.00,,,,餐飲費用,非金錢,臺東縣卑南鄉****,,否,,,,,,,
36,江堅壽,111年臺東縣議員選舉,首次申報,1111114,雜支支出,豐盛加油站,16208809,0.00,100.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
37,江堅壽,111年臺東縣議員選舉,首次申報,1111114,雜支支出,台糖加油站,19808102,0.00,1515.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
38,江堅壽,111年臺東縣議員選舉,首次申報,1111115,雜支支出,台灣中油,08119902,0.00,770.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
39,江堅壽,111年臺東縣議員選舉,首次申報,1111117,雜支支出,萬年加油站,16715137,0.00,880.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
40,江堅壽,111年臺東縣議員選舉,首次申報,1111119,雜支支出,豐盛加油站,16208809,0.00,1000.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
41,江堅壽,111年臺東縣議員選舉,首次申報,1111120,雜支支出,豐盛加油站,16208809,0.00,830.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
42,江堅壽,111年臺東縣議員選舉,首次申報,1111121,雜支支出,增盛號,93423601,0.00,480.00,,,,餐飲費用,金錢,臺東縣****,,否,,,,,,,
43,江堅壽,111年臺東縣議員選舉,首次申報,1111122,雜支支出,台灣中油,08119902,0.00,1000.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
44,江堅壽,111年臺東縣議員選舉,首次申報,1111122,雜支支出,豐盛加油站,16208809,0.00,700.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
45,江堅壽,111年臺東縣議員選舉,首次申報,1111122,雜支支出,台糖加油站,19808102,0.00,1463.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
46,江堅壽,111年臺東縣議員選舉,首次申報,1111125,雜支支出,豐盛加油站,16208809,0.00,500.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
47,江堅壽,111年臺東縣議員選舉,首次申報,1111125,雜支支出,豐盛加油站,16208809,0.00,1200.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
48,江堅壽,111年臺東縣議員選舉,首次申報,1111127,雜支支出,特新加油站,80091853,0.00,446.00,,,,汽機車燃料費用,金錢,臺東縣****,,否,,,,,,,
49,江堅壽,111年臺東縣議員選舉,首次申報,1111212,雜支支出,競選總部,V12*******,0.00,500.00,,,,餐飲費用,非金錢,臺東縣卑南鄉****,,否,,,,,,,
50,江堅壽,111年臺東縣議員選舉,首次申報,1111222,返還捐贈支出,勝威保全股份有限公司,28349472,0.00,10000.00,,,,返還,金錢,高雄市鳳山區****,,否,,,,,,,
