序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1,鍾佳濱,109年立法委員選舉,第一次賸餘,1090121,當選後與其公務有關之費用支出,道格廣告企業社,99246738,0.00,18000.00,,,,製作宣傳廣告費用-形象廣告,金錢,屏東縣屏東市****,,,,,,,,
2,鍾佳濱,109年立法委員選舉,第一次賸餘,1090130,當選後與其公務有關之費用支出,道格廣告企業社,99246738,0.00,15000.00,,,,製作宣傳廣告費用-形象廣告,金錢,屏東縣屏東市****,,,,,,,,
3,鍾佳濱,109年立法委員選舉,第一次賸餘,1090205,當選後與其公務有關之費用支出,道格廣告企業社,99246738,0.00,23680.00,,,,製作宣傳廣告費用-形象廣告,金錢,屏東縣屏東市****,,,,,,,,
4,鍾佳濱,109年立法委員選舉,第一次賸餘,1090218,當選後與其公務有關之費用支出,道格廣告企業社,99246738,0.00,16000.00,,,,製作宣傳廣告費用-形象廣告,金錢,屏東縣屏東市****,,,,,,,,
5,鍾佳濱,109年立法委員選舉,第一次賸餘,1090228,當選後與其公務有關之費用支出,道格廣告企業社,99246738,0.00,25000.00,,,,製作宣傳廣告費用-形象廣告,金錢,屏東縣屏東市****,,,,,,,,
6,鍾佳濱,109年立法委員選舉,第一次賸餘,1090229,當選後與其公務有關之費用支出,金門酒廠實業股份有限公司,16436466,0.00,51150.00,,,,聯繫費用,金錢,金門縣金寧鄉****,,,,,,,,
7,鍾佳濱,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,中華電信股份有限公司,91007903,0.00,2654.00,,,,電話網路費用,金錢,屏東縣屏東市****,,,,,,,,
8,鍾佳濱,109年立法委員選舉,第一次賸餘,1090308,當選後與其公務有關之費用支出,道格廣告企業社,99246738,0.00,9000.00,,,,製作宣傳廣告費用-形象廣告,金錢,屏東縣屏東市****,,,,,,,,
9,鍾佳濱,109年立法委員選舉,第一次賸餘,1090315,當選後與其公務有關之費用支出,郁卉蘭園,08971083,0.00,4500.00,,,,為民服務費用-蘭花盆景,金錢,屏東縣萬丹鄉****,,,,,,,,
10,鍾佳濱,109年立法委員選舉,第一次賸餘,1090315,當選後與其公務有關之費用支出,道格廣告企業社,99246738,0.00,33000.00,,,,製作宣傳廣告費用-形象廣告,金錢,屏東縣屏東市****,,,,,,,,
