序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,林金結,111年新北市議員選舉,首次申報,1110914,宣傳支出,中華郵政股份有限公司新店郵局,38202701,0.00,218516.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市新店區****,02-2*****,否,,,,,,,
2,林金結,111年新北市議員選舉,首次申報,1110923,宣傳支出,中華郵封股份有限公司,16260712,0.00,45524.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市中和區****,02-2*****,否,,,,,,,
3,林金結,111年新北市議員選舉,首次申報,1111010,雜支支出,競選總部,G12*******,0.00,3000.00,,,,餐飲費用,非金錢,新北市土城區****,,否,,,,,,,
4,林金結,111年新北市議員選舉,首次申報,1111019,宣傳支出,中華郵封股份有限公司,16260712,0.00,19322.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市中和區****,02-2*****,否,,,,,,,
5,林金結,111年新北市議員選舉,首次申報,1111019,宣傳支出,潤嘉實業有限公司,27807773,0.00,20475.00,,,,製作競選物品或宣傳廣告費用（如意筆）,金錢,新北市中和區****,2222*****,否,,,,,,,
6,林金結,111年新北市議員選舉,首次申報,1111019,返還捐贈支出,冠寶開發建設有限公司,28908200,0.00,100000.00,,,,返還,金錢,新北市土城區****,,否,,,,,,,
7,林金結,111年新北市議員選舉,首次申報,1111019,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
8,林金結,111年新北市議員選舉,首次申報,1111019,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
9,林金結,111年新北市議員選舉,首次申報,1111019,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
10,林金結,111年新北市議員選舉,首次申報,1111019,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
11,林金結,111年新北市議員選舉,首次申報,1111019,宣傳支出,大土城派報社,49923369,0.00,3600.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,新北市土城區****,2262*****,否,,,,,,,
12,林金結,111年新北市議員選舉,首次申報,1111019,返還捐贈支出,焌燁投資管理顧問股份有限公司,50987404,0.00,50000.00,,,,返還,金錢,新北市林口區****,,否,,,,,,,
13,林金結,111年新北市議員選舉,首次申報,1111019,集會支出,永揚環保有限公司,83114676,0.00,12000.00,,,,清潔整理費用,金錢,新北市樹林區****,8676*****,否,,,,,,,
14,林金結,111年新北市議員選舉,首次申報,1111024,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
15,林金結,111年新北市議員選舉,首次申報,1111024,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
16,林金結,111年新北市議員選舉,首次申報,1111024,宣傳支出,可安科技有限公司,83488457,0.00,285768.00,,,,製作競選物品或宣傳廣告費用（客制化口罩）,金錢,新北市樹林區****,02-8*****,否,,,,,,★,1120313
17,林金結,111年新北市議員選舉,首次申報,1111024,宣傳支出,可安科技有限公司,83488457,0.00,21000.00,,,,製作競選物品或宣傳廣告費用（DM口罩）,金錢,新北市樹林區****,02-8*****,否,,,,,,,
18,林金結,111年新北市議員選舉,首次申報,1111024,宣傳支出,盛銓科技印刷有限公司,90040051,0.00,14400.00,,,,製作競選物品或宣傳廣告費用（K海報）,金錢,新北市中和區****,02-2*****,否,,,,,,,
19,林金結,111年新北市議員選舉,首次申報,1111024,宣傳支出,盛銓科技印刷有限公司,90040051,0.00,9900.00,,,,製作競選物品或宣傳廣告費用（萬聖節貼紙）,金錢,新北市中和區****,02-2*****,否,,,,,,,
20,林金結,111年新北市議員選舉,首次申報,1111028,宣傳支出,中華郵封股份有限公司,16260712,0.00,4019.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市中和區****,02-2*****,否,,,,,,★,1120313
21,林金結,111年新北市議員選舉,首次申報,1111028,宣傳支出,潤嘉實業有限公司,27807773,0.00,484890.00,,,,製作競選物品或宣傳廣告費用（四方面紙盒、抽面紙包）,金錢,新北市中和區****,2222*****,否,,,,,,★,1120313
22,林金結,111年新北市議員選舉,首次申報,1111028,宣傳支出,人人廣播股份有限公司,84966081,0.00,175000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺北市松山區****,02-2*****,否,,,,,,★,1120313
23,林金結,111年新北市議員選舉,首次申報,1111031,宣傳支出,潤嘉實業有限公司,27807773,0.00,517860.00,,,,製作競選物品或宣傳廣告費用（四方面紙盒）,金錢,新北市中和區****,2222*****,否,,,,,,★,1120313
24,林金結,111年新北市議員選舉,首次申報,1111031,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
25,林金結,111年新北市議員選舉,首次申報,1111103,宣傳支出,華人電訊股份有限公司,16322772,0.00,140000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺中市北區崇****,04-2*****,否,,,,,,★,1120313
26,林金結,111年新北市議員選舉,首次申報,1111103,返還捐贈支出,桐順企業有限公司,23583695,0.00,60000.00,,,,返還,金錢,新北市新莊區****,,否,,,,,,,
27,林金結,111年新北市議員選舉,首次申報,1111103,宣傳支出,九龍國際廣告有限公司,25055712,0.00,184338.00,,,,製作競選物品或宣傳廣告費用（帆布）,金錢,新北市土城區****,2274*****,否,,,,,,★,1120313
28,林金結,111年新北市議員選舉,首次申報,1111103,宣傳支出,潤嘉實業有限公司,27807773,0.00,403830.00,,,,製作競選物品或宣傳廣告費用（四方面紙盒）,金錢,新北市中和區****,2222*****,否,,,,,,★,1120313
29,林金結,111年新北市議員選舉,首次申報,1111103,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
30,林金結,111年新北市議員選舉,首次申報,1111103,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
31,林金結,111年新北市議員選舉,首次申報,1111103,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
32,林金結,111年新北市議員選舉,首次申報,1111103,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
33,林金結,111年新北市議員選舉,首次申報,1111103,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
34,林金結,111年新北市議員選舉,首次申報,1111103,雜支支出,聯邦商業銀行土城分行,28988956,0.00,30.00,,,,匯費,金錢,新北市土城區****,2268*****,否,,,,,,,
35,林金結,111年新北市議員選舉,首次申報,1111103,返還捐贈支出,久松營造股份有限公司,34215016,0.00,12000.00,,,,返還,金錢,臺北市松山區****,,否,,,,,,,
36,林金結,111年新北市議員選舉,首次申報,1111103,集會支出,主題設計工程有限公司,54271325,0.00,300417.00,,,,租用設備費用,金錢,新北市樹林區****,0956*****,否,,,,,,★,1120313
37,林金結,111年新北市議員選舉,首次申報,1111103,返還捐贈支出,璞真建設股份有限公司,80293577,0.00,300000.00,,,,返還,金錢,臺北市大安區****,,否,,,,,,,
38,林金結,111年新北市議員選舉,首次申報,1111104,宣傳支出,潤嘉實業有限公司,27807773,0.00,173250.00,,,,製作競選物品或宣傳廣告費用（廣告面紙抽）,金錢,新北市中和區****,2222*****,否,,,,,,★,1120313
