序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,鄭至斌,107年村(里)長選舉,首次申報,1070903,宣傳支出,冠鑫企業社,10173711,0.00,3000.00,製作宣傳廣告支出,金錢,臺南市北區大****,06-2*****,
2,鄭至斌,107年村(里)長選舉,首次申報,1070915,公共關係費用支出,花城鮮花店,73732376,0.00,2000.00,聯誼交際費用,金錢,臺南市永康區****,06-2*****,
3,鄭至斌,107年村(里)長選舉,首次申報,1070918,公共關係費用支出,花城鮮花店,73732376,0.00,2700.00,聯誼交際費用,金錢,臺南市永康區****,0627*****,
4,鄭至斌,107年村(里)長選舉,首次申報,1071005,宣傳支出,冠華數位影印店,36674943,0.00,704.00,製作宣傳廣告支出,金錢,臺南市永康區****,06-2*****,
5,鄭至斌,107年村(里)長選舉,首次申報,1071009,宣傳支出,冠華數位影印店,36674943,0.00,547.00,製作宣傳廣告支出,金錢,臺南市永康區****,06-2*****,
6,鄭至斌,107年村(里)長選舉,首次申報,1071011,宣傳支出,冠華數位影印店,36674943,0.00,548.00,製作宣傳廣告支出,金錢,臺南市永康區****,06-2*****,
7,鄭至斌,107年村(里)長選舉,首次申報,1071013,宣傳支出,冠鑫企業社,10173711,0.00,4200.00,製作宣傳廣告支出,金錢,臺南市北區大****,06-2*****,
8,鄭至斌,107年村(里)長選舉,首次申報,1071013,公共關係費用支出,花城鮮花店,73732376,0.00,2200.00,聯誼交際費用,金錢,臺南市永康區****,06-2*****,
9,鄭至斌,107年村(里)長選舉,首次申報,1071025,宣傳支出,冠華數位影印店,36674943,0.00,910.00,製作宣傳廣告支出,金錢,臺南市永康區****,06-2*****,
10,鄭至斌,107年村(里)長選舉,首次申報,1071031,公共關係費用支出,花城鮮花店,73732376,0.00,900.00,聯誼交際費用,金錢,臺南市永康區****,06-2*****,
11,鄭至斌,107年村(里)長選舉,首次申報,1071102,宣傳支出,冠鑫企業社,10173711,0.00,5600.00,製作宣傳廣告支出,金錢,臺南市北區大****,06-2*****,
12,鄭至斌,107年村(里)長選舉,首次申報,1071114,宣傳支出,冠鑫企業社,10173711,0.00,1800.00,製作宣傳廣告支出,金錢,臺南市北區大****,06-2*****,
13,鄭至斌,107年村(里)長選舉,首次申報,1071114,宣傳支出,冠華數位影印店,36674943,0.00,758.00,製作宣傳廣告支出,金錢,臺南市永康區****,06-2*****,
14,鄭至斌,107年村(里)長選舉,首次申報,1071121,宣傳支出,冠華數位影印店,36674943,0.00,316.00,製作宣傳廣告支出,金錢,臺南市永康區****,06-2*****,
