序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090128,當選後與其公務有關之費用支出,台亞石油,37653376,0.00,547.00,,,,汽機車燃料費用,金錢,,,,,,,,,
2,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090129,當選後與其公務有關之費用支出,福懋加油站,13736216,0.00,558.00,,,,汽機車燃料費用,金錢,,,,,,,,,
3,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090222,當選後與其公務有關之費用支出,pchome線上購物,16606102,0.00,1998.00,,,,購置物品費用-隨身碟,金錢,,,,,,,,,
4,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090224,當選後與其公務有關之費用支出,悠富列印科技有限公司,42810137,0.00,2790.00,,,,購置物品費用-印表機,金錢,,,,,,,,,
5,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090229,當選後與其公務有關之費用支出,台灣中油,58075302,0.00,657.00,,,,汽機車燃料費用,金錢,,,,,,,,,
6,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090307,當選後與其公務有關之費用支出,台灣中油,58075302,0.00,1019.00,,,,汽機車燃料費用,金錢,,,,,,,,,
7,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090318,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,1050.00,,,,汽機車燃料費用,金錢,,,,,,,,,
8,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090326,當選後與其公務有關之費用支出,永慶加油站,97271540,0.00,802.00,,,,汽機車燃料費用,金錢,,,,,,,,,
9,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090401,當選後與其公務有關之費用支出,a# shop,57002324,0.00,1890.00,,,,購置物品費用-線材,金錢,,,,,,,,,
10,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090407,當選後與其公務有關之費用支出,燦坤3C,80341629,0.00,1196.00,,,,購置物品費用-燈泡,金錢,,,,,,,,,
11,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090408,當選後與其公務有關之費用支出,大山電子材料行,59165371,0.00,262.00,,,,購置物品費用-溫度計,金錢,,,,,,,,,
12,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090411,當選後與其公務有關之費用支出,Apple,,0.00,9990.00,,,,雜項購置費用-電腦軟體,金錢,臺北市信義區****,,,,,,,,
13,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090412,當選後與其公務有關之費用支出,昌暉加油站,27423452,0.00,631.00,,,,汽機車燃料費用,金錢,,,,,,,,,
14,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090413,當選後與其公務有關之費用支出,a# shop,57002324,0.00,3180.00,,,,購置物品費用-線材,金錢,,,,,,,,,
15,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090423,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,715.00,,,,汽機車燃料費用,金錢,,,,,,,,,
16,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090429,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,757.00,,,,汽機車燃料費用,金錢,,,,,,,,,
17,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090501,當選後與其公務有關之費用支出,台灣鐵路局,07524729,0.00,113.00,,,,搭乘交通工具費用,金錢,,,,,,,,,
18,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090501,當選後與其公務有關之費用支出,台灣鐵路局,07524729,0.00,237.00,,,,搭乘交通工具費用,金錢,,,,,,,,,
19,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090510,當選後與其公務有關之費用支出,昌暉加油站,27423452,0.00,764.00,,,,汽機車燃料費用,金錢,,,,,,,,,
20,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090513,當選後與其公務有關之費用支出,a# shop,57002324,0.00,290.00,,,,購置物品費用-線材,金錢,,,,,,,,,
21,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090523,當選後與其公務有關之費用支出,台灣大哥大,97176270,0.00,300.00,,,,電信費用,金錢,,,,,,,,,
22,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090525,當選後與其公務有關之費用支出,台灣鐵路局,07524729,0.00,237.00,,,,搭乘交通工具費用,金錢,,,,,,,,,
23,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090526,當選後與其公務有關之費用支出,台灣鐵路局,07524729,0.00,237.00,,,,搭乘交通工具費用,金錢,,,,,,,,,
24,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090526,當選後與其公務有關之費用支出,新竹福泰商務飯店,27973688,0.00,1440.00,,,,差旅膳宿費用,金錢,,,,,,,,,
25,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090528,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,917.00,,,,汽機車燃料費用,金錢,,,,,,,,,
26,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090529,當選後與其公務有關之費用支出,順發,28980357,0.00,888.00,,,,購置物品費用,金錢,,,,,,,,,
27,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090529,當選後與其公務有關之費用支出,皇爵,76842185,0.00,1154.00,,,,差旅膳宿費用,金錢,,,,,,,,,
28,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090609,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,895.00,,,,汽機車燃料費用,金錢,,,,,,,,,
29,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090615,當選後與其公務有關之費用支出,台灣高鐵,16446274,0.00,700.00,,,,搭乘交通工具費用,金錢,,,,,,,,,
30,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090617,當選後與其公務有關之費用支出,台灣鐵路局,07524729,0.00,237.00,,,,搭乘交通工具費用,金錢,,,,,,,,,
31,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090618,當選後與其公務有關之費用支出,台灣鐵路局,07524729,0.00,237.00,,,,搭乘交通工具費用,金錢,,,,,,,,,
32,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090618,當選後與其公務有關之費用支出,新竹福泰商務飯店,27973688,0.00,1440.00,,,,差旅膳宿費用,金錢,,,,,,,,,
33,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090619,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,998.00,,,,汽機車燃料費用,金錢,,,,,,,,,
34,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090626,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,95.00,,,,汽機車燃料費用,金錢,,,,,,,,,
35,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090701,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,1027.00,,,,汽機車燃料費用,金錢,,,,,,,,,
36,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090712,當選後與其公務有關之費用支出,悅豪投資顧問股份有限公司,56078009,0.00,1367.00,,,,差旅膳宿費用,金錢,,,,,,,,,
37,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090714,當選後與其公務有關之費用支出,台灣鐵路局,07524729,0.00,184.00,,,,搭乘交通工具費用,金錢,,,,,,,,,
38,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090717,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,1039.00,,,,汽機車燃料費用,金錢,,,,,,,,,
39,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090719,當選後與其公務有關之費用支出,台灣高鐵,16446274,0.00,675.00,,,,搭乘交通工具費用,金錢,,,,,,,,,
40,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090719,當選後與其公務有關之費用支出,台灣高鐵,16446274,0.00,700.00,,,,搭乘交通工具費用,金錢,,,,,,,,,
41,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090722,當選後與其公務有關之費用支出,a# shop,57002324,0.00,1580.00,,,,購置物品費用-線材,金錢,,,,,,,,,
42,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090724,當選後與其公務有關之費用支出,台灣鐵路局,07524729,0.00,184.00,,,,搭乘交通工具費用,金錢,,,,,,,,,
43,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090724,當選後與其公務有關之費用支出,台灣鐵路局,07524729,0.00,184.00,,,,搭乘交通工具費用,金錢,,,,,,,,,
44,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090726,當選後與其公務有關之費用支出,順發,28980357,0.00,3990.00,,,,購置物品費用-車用導航,金錢,,,,,,,,,
45,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090731,當選後與其公務有關之費用支出,中油-豐工站,10142062,0.00,1038.00,,,,汽機車燃料費用,金錢,,,,,,,,,
46,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090808,當選後與其公務有關之費用支出,國道加油站,84867060,0.00,1060.00,,,,汽機車燃料費用,金錢,,,,,,,,,
47,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090816,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,1357.00,,,,汽機車燃料費用,金錢,,,,,,,,,
48,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090818,當選後與其公務有關之費用支出,台糖加油站,15521886,0.00,769.00,,,,汽機車燃料費用,金錢,,,,,,,,,
49,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090823,當選後與其公務有關之費用支出,台灣中油,66542842,0.00,1023.00,,,,汽機車燃料費用,金錢,,,,,,,,,
50,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090910,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,1366.00,,,,汽機車燃料費用,金錢,,,,,,,,,
51,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090911,當選後與其公務有關之費用支出,costco,27948648,0.00,8959.00,,,,購置物品費用-鍵盤,金錢,,,,,,,,,
52,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090918,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,1201.00,,,,汽機車燃料費用,金錢,,,,,,,,,
53,吳韋達,107年縣(市)議員選舉,第二次賸餘,1090929,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,1235.00,,,,汽機車燃料費用,金錢,,,,,,,,,
54,吳韋達,107年縣(市)議員選舉,第二次賸餘,1091012,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,1263.00,,,,汽機車燃料費用,金錢,,,,,,,,,
55,吳韋達,107年縣(市)議員選舉,第二次賸餘,1091021,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,1216.00,,,,汽機車燃料費用,金錢,,,,,,,,,
56,吳韋達,107年縣(市)議員選舉,第二次賸餘,1091029,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,850.00,,,,汽機車燃料費用,金錢,,,,,,,,,
57,吳韋達,107年縣(市)議員選舉,第二次賸餘,1091103,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,971.00,,,,汽機車燃料費用,金錢,,,,,,,,,
58,吳韋達,107年縣(市)議員選舉,第二次賸餘,1091103,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,46.00,,,,汽機車燃料費用,金錢,,,,,,,,,
59,吳韋達,107年縣(市)議員選舉,第二次賸餘,1091110,當選後與其公務有關之費用支出,新驛旅店,24474409,0.00,1127.00,,,,差旅膳宿費用,金錢,,,,,,,,,
60,吳韋達,107年縣(市)議員選舉,第二次賸餘,1091112,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,850.00,,,,汽機車燃料費用,金錢,,,,,,,,,
61,吳韋達,107年縣(市)議員選舉,第二次賸餘,1091120,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,1192.00,,,,汽機車燃料費用,金錢,,,,,,,,,
62,吳韋達,107年縣(市)議員選舉,第二次賸餘,1091123,當選後與其公務有關之費用支出,羽翔數位,42756605,0.00,1860.00,,,,購置物品費用-線材,金錢,,,,,,,,,
63,吳韋達,107年縣(市)議員選舉,第二次賸餘,1091127,當選後與其公務有關之費用支出,台灣中油,58075302,0.00,150.00,,,,汽機車燃料費用,金錢,,,,,,,,,
64,吳韋達,107年縣(市)議員選舉,第二次賸餘,1091127,當選後與其公務有關之費用支出,台灣中油,59206507,0.00,1051.00,,,,汽機車燃料費用,金錢,,,,,,,,,
65,吳韋達,107年縣(市)議員選舉,第二次賸餘,1091204,當選後與其公務有關之費用支出,福懋加油站,13736216,0.00,104.00,,,,汽機車燃料費用,金錢,,,,,,,,,
