序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,鄭伯其,111年臺中市議員選舉,首次申報,1110715,宣傳支出,吉彩緁有限公司,45149029,0.00,29580.00,,,,製作競選物品或宣傳廣告費用（印刷）,金錢,臺中市新社區****,,否,,,,,,,
2,鄭伯其,111年臺中市議員選舉,首次申報,1110808,宣傳支出,啟旭彩色印刷股份有限公司,16132479,0.00,157500.00,,,,製作競選物品或宣傳廣告費用（口罩）,金錢,新北市五股區****,,否,,,,,,,
3,鄭伯其,111年臺中市議員選舉,首次申報,1110905,宣傳支出,偟格科技有限公司,60206104,0.00,77658.00,,,,帆布,金錢,臺中市烏日區****,,否,,,,,,,
4,鄭伯其,111年臺中市議員選舉,首次申報,1110915,宣傳支出,偟格科技有限公司,60206104,0.00,174941.00,,,,帆布,金錢,臺中市烏日區****,,否,,,,,,,
5,鄭伯其,111年臺中市議員選舉,首次申報,1110927,宣傳支出,台灣摩菲爾國際股份有限公司,24312453,0.00,131000.00,,,,製作競選物品或宣傳廣告費用（廣告文宣）,金錢,臺北市中正區****,,否,,,,,,,
6,鄭伯其,111年臺中市議員選舉,首次申報,1110930,宣傳支出,財團法人中國國民黨,,0.00,2340.00,,,,製作競選物品或宣傳廣告費用（團隊服）,金錢,臺北市中山區****,,否,,,,,,,
7,鄭伯其,111年臺中市議員選舉,首次申報,1111021,宣傳支出,家豪書局,,0.00,2400.00,,,,製作競選物品或宣傳廣告費用（貼紙）,金錢,臺中市大里區****,,否,,,,,,,
8,鄭伯其,111年臺中市議員選舉,首次申報,1111021,宣傳支出,台灣優紙企業有限公司,80077677,0.00,50400.00,,,,製作競選物品或宣傳廣告費用（面紙）,金錢,彰化縣鹿港鎮****,,否,,,,,,,
9,鄭伯其,111年臺中市議員選舉,首次申報,1111103,宣傳支出,財團法人中國國民黨,,0.00,8970.00,,,,製作競選物品或宣傳廣告費用（團體服）,金錢,臺北市中山區****,,否,,,,,,,
10,鄭伯其,111年臺中市議員選舉,首次申報,1111106,雜支支出,傑品音響行,,0.00,8200.00,,,,網際網路費用,金錢,臺中市大里區****,,否,,,,,,,
11,鄭伯其,111年臺中市議員選舉,首次申報,1111107,宣傳支出,惠宇廣告社,,0.00,9198.00,,,,製作競選物品或宣傳廣告費用（派報）,金錢,臺中市西區公****,,否,,,,,,,
12,鄭伯其,111年臺中市議員選舉,首次申報,1111107,宣傳支出,德潤廣告企業社,87264979,0.00,30000.00,,,,製作競選物品或宣傳廣告費用（派報）,金錢,臺中市西屯區****,,否,,,,,,,
13,鄭伯其,111年臺中市議員選舉,首次申報,1111113,宣傳支出,中華電信股份有限公司,,0.00,9417.00,,,,電話拜票,金錢,臺中市西區市****,,否,,,,,,,
14,鄭伯其,111年臺中市議員選舉,首次申報,1111115,雜支支出,省錢電腦有限公司,70589690,0.00,100000.00,,,,網際網路費用,金錢,臺中市大里區****,,否,,,,,,,
15,鄭伯其,111年臺中市議員選舉,首次申報,1111118,宣傳支出,偟格科技有限公司,60206104,0.00,200000.00,,,,製作競選物品或宣傳廣告費用（旗幟）,金錢,臺中市烏日區****,,否,,,,,,,
16,鄭伯其,111年臺中市議員選舉,首次申報,1111118,宣傳支出,偟格科技有限公司,60206104,0.00,367135.00,,,,租用廣告看板或車體廣告費用,金錢,臺中市烏日區****,,否,,,,,,,
17,鄭伯其,111年臺中市議員選舉,首次申報,1111118,宣傳支出,偟格科技有限公司,60206104,0.00,36700.00,,,,租用廣告看板或車體廣告費用,金錢,臺中市烏日區****,,否,,,,,,,
18,鄭伯其,111年臺中市議員選舉,首次申報,1111122,宣傳支出,中華郵政,,0.00,7110.00,,,,傳單郵資,金錢,臺北市大安區****,,否,,,,,,,
19,鄭伯其,111年臺中市議員選舉,首次申報,1111122,宣傳支出,廣羅資訊有限公司,13017004,0.00,36414.00,,,,大圖輸出,金錢,臺中市大里區****,,否,,,,,,,
20,鄭伯其,111年臺中市議員選舉,首次申報,1111125,宣傳支出,啟旭彩色印刷股份有限公司,16132479,0.00,47250.00,,,,口罩,金錢,新北市五股區****,,否,,,,,,,
21,鄭伯其,111年臺中市議員選舉,首次申報,1111125,宣傳支出,啟旭彩色印刷股份有限公司,16132479,0.00,47250.00,,,,製作競選物品或宣傳廣告費用（口罩）,金錢,新北市五股區****,,否,,,,,,,
22,鄭伯其,111年臺中市議員選舉,首次申報,1111202,宣傳支出,首席帆布實業有限公司,23541703,0.00,80490.00,,,,租用廣告看板或車體廣告費用,金錢,臺中市南屯區****,,否,,,,,,,
23,鄭伯其,111年臺中市議員選舉,首次申報,1111202,宣傳支出,首席帆布實業有限公司,23541703,0.00,200000.00,,,,租用廣告看板或車體廣告費用,金錢,臺中市南屯區****,,否,,,,,,,
24,鄭伯其,111年臺中市議員選舉,首次申報,1120213,返還捐贈支出,興華城不動產投資顧問,53376954,0.00,30000.00,,,,返還,金錢,霧峰區林森路****,,否,,,,,,,
