序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,劉世賢,107年直轄市議員選舉,首次申報,1070521,宣傳支出,創兆整合行銷有限公司,29010219,0.00,115224.00,製作宣傳廣告支出,金錢,高雄市三民區****,,
2,劉世賢,107年直轄市議員選舉,首次申報,1070522,宣傳支出,台灣優紙企業有限公司,80077677,0.00,9450.00,製作競選物品支出（物品名稱-口罩）,金錢,彰化縣鹿港鎮****,,
3,劉世賢,107年直轄市議員選舉,首次申報,1070601,宣傳支出,尚峰廣告社,10248017,0.00,225500.00,委託辦理研究、評估、調查、設計或規劃支出,金錢,高雄市鳥松區****,,
4,劉世賢,107年直轄市議員選舉,首次申報,1070619,宣傳支出,文群企業行,88875148,0.00,69000.00,製作宣傳廣告支出,金錢,高雄市苓雅區****,,
5,劉世賢,107年直轄市議員選舉,首次申報,1070626,宣傳支出,健豪印刷事業股份有限公司,57936795,0.00,105000.00,製作競選物品支出（物品名稱-宣傳品扇子，面紙...）,金錢,高雄市左營區****,,
6,劉世賢,107年直轄市議員選舉,首次申報,1070630,宣傳支出,高杰設計企畫社,38657596,0.00,50000.00,製作宣傳廣告支出-帆布,金錢,高雄市苓雅區****,,
7,劉世賢,107年直轄市議員選舉,首次申報,1070712,宣傳支出,奇鴻創意數位多媒體整合行銷有限公司,42811966,0.00,300000.00,委託辦理研究、評估、調查、設計或規劃支出,金錢,高雄市鳥松區****,,
8,劉世賢,107年直轄市議員選舉,首次申報,1070719,宣傳支出,高贊創意行銷有限公司,,0.00,6134.00,播送、傳送或刊登宣傳廣告支出,金錢,,,
9,劉世賢,107年直轄市議員選舉,首次申報,1070809,宣傳支出,台灣優紙企業有限公司,,0.00,9450.00,製作競選物品支出（物品名稱-口罩）,金錢,,,
10,劉世賢,107年直轄市議員選舉,首次申報,1070911,宣傳支出,快樂廣播事業股份有限公司,89281812,0.00,130000.00,播送、傳送或刊登宣傳廣告支出,金錢,高雄市苓雅區****,,
11,劉世賢,107年直轄市議員選舉,首次申報,1070912,返還支出,葳特旅館有限公司,28960970,0.00,10000.00,返還,金錢,高雄市鳳山區****,,
12,劉世賢,107年直轄市議員選舉,首次申報,1070921,宣傳支出,尚峰廣告社,,0.00,5250.00,製作宣傳廣告支出,金錢,,,
13,劉世賢,107年直轄市議員選舉,首次申報,1070921,宣傳支出,尚峰廣告社,,0.00,15654.00,製作宣傳廣告支出,金錢,,,
14,劉世賢,107年直轄市議員選舉,首次申報,1070921,宣傳支出,奇鴻創意數位多媒體整合行銷有限公司,42811966,0.00,300000.00,委託辦理研究、評估、調查、設計或規劃支出,金錢,高雄市鳥松區****,,
15,劉世賢,107年直轄市議員選舉,首次申報,1071012,宣傳支出,台灣優紙企業有限公司,,0.00,9450.00,製作競選物品支出（物品名稱-口罩）,金錢,,,
