序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,中華統一促進黨,,110,1100105,業務費用支出,翰樺電信有限公司,28193371,0.00,877.00,,,,資訊處理費,金錢,臺北市中山區****,02-2*****,否,,,,,,,
2,中華統一促進黨,,110,1100107,業務費用支出,立明事務機器有限公司,29087906,0.00,4561.00,,,,影印機月租費/,金錢,新北市中和區****,02-2*****,否,,,,,,,
3,中華統一促進黨,,110,1100111,業務費用支出,景實開發股份有限公司,89848319,0.00,21198.00,,,,租用辦公處所費用,金錢,新北市中和區****,,否,,,,,,,
4,中華統一促進黨,,110,1100112,業務費用支出,立明事務機器有限公司,29087906,0.00,185.00,,,,影印紙,金錢,新北市中和區****,02-2*****,否,,,,,,,
5,中華統一促進黨,,110,1100120,業務費用支出,宏廷企業有限公司,80272448,0.00,6825.00,,,,桶裝純淨水,金錢,新北市八里區****,02-8*****,否,,,,,,,
6,中華統一促進黨,,110,1100124,業務費用支出,家樂福,85423331,0.00,256.00,,,,悅氏天然水,金錢,,0800*****,否,,,,,,,
7,中華統一促進黨,,110,1100125,業務費用支出,台北自來水事業處,,0.00,335.00,,,,/月水費,金錢,臺北市中正區****,02-8*****,否,,,,,,,
8,中華統一促進黨,,110,1100125,業務費用支出,台灣電力公司,04860092,0.00,5972.00,,,,/月電費,金錢,新北市中和區****,1911*****,否,,,,,,,
9,中華統一促進黨,,110,1100125,業務費用支出,中華電信股份有限公司,92887342,0.00,395.00,,,,/月電話費,金錢,新北市永和區****,0800*****,否,,,,,,,
10,中華統一促進黨,,110,1100126,雜支支出,中華郵政股份有限公司,03741302,0.00,20.00,,,,劃撥手續費,金錢,臺北市大安區****,,否,,,,,,,
11,中華統一促進黨,,110,1100128,業務費用支出,景實開發股份有限公司,,0.00,21198.00,,,,租用辦公處所費用,金錢,新北市中和區****,,否,,,,,,,
