序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,利八魁,111年屏東縣議員選舉,首次申報,1110913,雜支支出,誠創科技股份有限公司,70734477,0.00,34000.00,,,,口罩,金錢,臺北市松山區****,02-2*****,否,,,,,,,
2,利八魁,111年屏東縣議員選舉,首次申報,1110922,宣傳支出,八八八企業社,62913982,0.00,190000.00,,,,旗幟布條,金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
3,利八魁,111年屏東縣議員選舉,首次申報,1110925,宣傳支出,全成印刷社,91851330,0.00,12000.00,,,,名片,金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
4,利八魁,111年屏東縣議員選舉,首次申報,1110927,宣傳支出,八八八企業社,62913982,0.00,25000.00,,,,布條,金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
5,利八魁,111年屏東縣議員選舉,首次申報,1110930,宣傳支出,興泰帆布行,76803824,0.00,90000.00,,,,布旗+木桿,金錢,屏東縣新園鄉****,08-8*****,否,,,,,,,
6,利八魁,111年屏東縣議員選舉,首次申報,1111015,宣傳支出,全成印刷社,91851330,0.00,12000.00,,,,請柬,金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
7,利八魁,111年屏東縣議員選舉,首次申報,1111021,租用宣傳車輛支出,全弘電池行,21653961,0.00,2000.00,,,,汽車電瓶,金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
8,利八魁,111年屏東縣議員選舉,首次申報,1111025,集會支出,內埔四郎企業社,36634289,0.00,14500.00,,,,肩掛式擴音器及充電組,金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
9,利八魁,111年屏東縣議員選舉,首次申報,1111028,雜支支出,六堆風雲雜誌社,08027827,0.00,10500.00,,,,雜誌,金錢,屏東縣長治鄉****,08-7*****,否,,,,,,,
10,利八魁,111年屏東縣議員選舉,首次申報,1111029,雜支支出,邱明英自助餐,40815678,0.00,16000.00,,,,便當,金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
11,利八魁,111年屏東縣議員選舉,首次申報,1111029,雜支支出,鼎峰便當,47903161,0.00,4000.00,,,,便當,金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
12,利八魁,111年屏東縣議員選舉,首次申報,1111029,集會支出,源記企業社,85817052,0.00,3400.00,,,,帳棚舞台等,金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
13,利八魁,111年屏東縣議員選舉,首次申報,1111101,集會支出,李記喜慶帆布出租,37683603,0.00,6000.00,,,,桌椅,金錢,屏東縣萬丹鄉****,0936*****,否,,,,,,,
14,利八魁,111年屏東縣議員選舉,首次申報,1111106,雜支支出,東池池上飯包,89047231,0.00,2000.00,,,,便當,金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
15,利八魁,111年屏東縣議員選舉,首次申報,1111113,雜支支出,鎮國包子店,47918397,0.00,1500.00,,,,肉包,金錢,屏東縣內埔鄉****,08-7*****,否,,,,,,,
