序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,王家慶,111年桃園市蘆竹區濱海里里長選舉,首次申報,1111013,宣傳支出,昇鋐企業社,17677907,0.00,2100.00,,,,背心,金錢,桃園市蘆竹區****,,否,,,,,,,
2,王家慶,111年桃園市蘆竹區濱海里里長選舉,首次申報,1111026,宣傳支出,宏祤企業社,01611330,0.00,3000.00,,,,DM,金錢,桃園市蘆竹區****,,否,,,,,,,
3,王家慶,111年桃園市蘆竹區濱海里里長選舉,首次申報,1111028,宣傳支出,昇鋐企業社,17677907,0.00,27000.00,,,,PP版、帆布,金錢,桃園市蘆竹區****,,否,,,,,,,
4,王家慶,111年桃園市蘆竹區濱海里里長選舉,首次申報,1111103,雜支支出,弘民有限公司,50770854,0.00,11550.00,,,,流動廁所清潔租賃,金錢,臺北市中正區****,,否,,,,,,,
5,王家慶,111年桃園市蘆竹區濱海里里長選舉,首次申報,1111108,雜支支出,尚興企業社,13768552,0.00,7200.00,,,,廚具租賃,金錢,桃園市蘆竹區****,,否,,,,,,,
6,王家慶,111年桃園市蘆竹區濱海里里長選舉,首次申報,1111119,雜支支出,尚昇綜藝行,19427835,0.00,6000.00,,,,音響租用,金錢,新北市鶯歌區****,,否,,,,,,,
7,王家慶,111年桃園市蘆竹區濱海里里長選舉,首次申報,1111121,雜支支出,尚昇綜藝行,19427835,0.00,6000.00,,,,音響租用,金錢,新北市鶯歌區****,,否,,,,,,,
8,王家慶,111年桃園市蘆竹區濱海里里長選舉,首次申報,1111124,雜支支出,一帆企業社,98232412,0.00,8000.00,,,,帆布出租,金錢,桃園市蘆竹區****,,否,,,,,,,
9,王家慶,111年桃園市蘆竹區濱海里里長選舉,首次申報,1111125,公共關係費用支出,家緣鮮花店,34823010,0.00,19000.00,,,,聯誼交際費用,金錢,桃園市桃園區****,,否,,,,,,,
10,王家慶,111年桃園市蘆竹區濱海里里長選舉,首次申報,1111130,宣傳支出,宏祤企業社,01611330,0.00,1900.00,,,,DM、名片,金錢,桃園市蘆竹區****,,否,,,,,,,
