序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,謝彥慧,107年縣(市)議員選舉,首次申報,1070812,宣傳支出,慶明廣告企業社,72502657,0.00,60000.00,帆布,金錢,彰化縣二林鎮****,,
2,謝彥慧,107年縣(市)議員選舉,首次申報,1070905,宣傳支出,阿瘦文坊,59103657,0.00,3000.00,拜票名片,金錢,彰化縣二林鎮****,,
3,謝彥慧,107年縣(市)議員選舉,首次申報,1070914,宣傳支出,阿瘦文坊,59103657,0.00,5500.00,拜票名片,金錢,彰化縣二林鎮****,,
4,謝彥慧,107年縣(市)議員選舉,首次申報,1070920,宣傳支出,慶明廣告企業社,72502657,0.00,41250.00,立牌,金錢,彰化縣二林鎮****,,
5,謝彥慧,107年縣(市)議員選舉,首次申報,1070926,宣傳支出,阿瘦文坊,59103657,0.00,2000.00,拜票貼紙(小),金錢,彰化縣二林鎮****,,
6,謝彥慧,107年縣(市)議員選舉,首次申報,1070926,宣傳支出,阿瘦文坊,59103657,0.00,3000.00,拜票貼紙(大),金錢,彰化縣二林鎮****,,
7,謝彥慧,107年縣(市)議員選舉,首次申報,1070929,宣傳支出,阿瘦文坊,59103657,0.00,5000.00,拜票名片,金錢,彰化縣二林鎮****,,
8,謝彥慧,107年縣(市)議員選舉,首次申報,1070929,宣傳支出,阿瘦文坊,59103657,0.00,2500.00,拜票小貼紙,金錢,彰化縣二林鎮****,,
9,謝彥慧,107年縣(市)議員選舉,首次申報,1071002,宣傳支出,號角美工設計工作室,13952092,0.00,20000.00,文宣海報印刷,金錢,彰化縣芳苑鄉****,,
10,謝彥慧,107年縣(市)議員選舉,首次申報,1071005,宣傳支出,號角美工設計工作室,13952092,0.00,2500.00,拜票貼紙,金錢,彰化縣二林鎮****,,
11,謝彥慧,107年縣(市)議員選舉,首次申報,1071005,雜支支出,永富池上飯包,38755490,0.00,1415.00,便當,金錢,彰化縣二林鎮****,,
12,謝彥慧,107年縣(市)議員選舉,首次申報,1071017,宣傳支出,慶明廣告企業社,72502657,0.00,60000.00,布旗,金錢,彰化縣二林鎮****,,
13,謝彥慧,107年縣(市)議員選舉,首次申報,1071018,雜支支出,永富池上飯包,38755490,0.00,1500.00,便當,金錢,彰化縣二林鎮****,,
14,謝彥慧,107年縣(市)議員選舉,首次申報,1071024,宣傳支出,阿瘦文坊,59103657,0.00,13900.00,製作宣傳廣告支出,金錢,彰化縣二林鎮****,,
15,謝彥慧,107年縣(市)議員選舉,首次申報,1071025,宣傳支出,阿瘦文坊,59103657,0.00,300.00,製作宣傳廣告支出,金錢,彰化縣二林鎮****,,
16,謝彥慧,107年縣(市)議員選舉,首次申報,1071101,宣傳支出,阿瘦文坊,59103657,0.00,18000.00,製作宣傳廣告支出,金錢,彰化縣二林鎮****,,
17,謝彥慧,107年縣(市)議員選舉,首次申報,1071105,宣傳支出,慶明廣告企業社,72502657,0.00,47500.00,帆布,金錢,彰化縣二林鎮****,,
18,謝彥慧,107年縣(市)議員選舉,首次申報,1071106,雜支支出,永富池上飯包,38755490,0.00,2050.00,餐飲費用,金錢,彰化縣二林鎮****,,
19,謝彥慧,107年縣(市)議員選舉,首次申報,1071107,雜支支出,永富池上飯包,38755490,0.00,680.00,餐飲費用,金錢,彰化縣二林鎮****,,
20,謝彥慧,107年縣(市)議員選舉,首次申報,1071107,返還支出,昶陽綠能科技有限公司,45104682,0.00,30000.00,返還,金錢,彰化縣竹塘鄉****,,
21,謝彥慧,107年縣(市)議員選舉,首次申報,1071119,宣傳支出,阿瘦文坊,59103657,0.00,1800.00,製作宣傳廣告支出,金錢,彰化縣二林鎮****,,
22,謝彥慧,107年縣(市)議員選舉,首次申報,1071126,宣傳支出,阿瘦文坊,8951106,0.00,3000.00,宣傳車擴音器出租,金錢,彰化縣二林鎮****,,
