序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,孫博萮,107年縣(市)議員選舉,首次申報,1070430,雜支支出,家福股份有限公司宜蘭分公司,28970647,0.00,129.00,衛生紙,金錢,宜蘭縣宜蘭市****,,
2,孫博萮,107年縣(市)議員選舉,首次申報,1070501,雜支支出,台灣連線股份有限公司,24556886,0.00,398.00,網際網路費用,金錢,,,
3,孫博萮,107年縣(市)議員選舉,首次申報,1070504,雜支支出,大亞食品行,18086269,0.00,120.00,餐飲費用,金錢,臺北市大安區****,02-2*****,
4,孫博萮,107年縣(市)議員選舉,首次申報,1070505,交通旅運支出,台灣中油股份有限公司礁溪加油站,40020489,0.00,203.00,油資,金錢,宜蘭縣礁溪鄉****,,
5,孫博萮,107年縣(市)議員選舉,首次申報,1070507,雜支支出,順發電腦股份有限公司羅東分公司,28979295,0.00,199.00,雜項購置或修繕費用,金錢,宜蘭縣羅東鎮****,,
6,孫博萮,107年縣(市)議員選舉,首次申報,1070508,雜支支出,PChome,16606102,0.00,1380.00,雜項購置或修繕費用,金錢,,,
7,孫博萮,107年縣(市)議員選舉,首次申報,1070509,交通旅運支出,台灣中油股份有限公司宜蘭加油站,40021918,0.00,403.00,油資,金錢,宜蘭縣宜蘭市****,,
8,孫博萮,107年縣(市)議員選舉,首次申報,1070512,雜支支出,家福股份有限公司宜蘭分公司,28970647,0.00,320.00,雜項購置或修繕費用,金錢,宜蘭縣宜蘭市****,,
9,孫博萮,107年縣(市)議員選舉,首次申報,1070513,交通旅運支出,台灣中油股份有限公司宜蘭加油站,40021918,0.00,1268.00,油資,金錢,宜蘭縣宜蘭市****,,
10,孫博萮,107年縣(市)議員選舉,首次申報,1070514,宣傳支出,中華郵政股份有限公司宜蘭縣政府郵局,83806495,0.00,44.00,郵寄競選物品或宣傳廣告支出,金錢,,,
11,孫博萮,107年縣(市)議員選舉,首次申報,1070518,雜支支出,台灣彩油有限公司,80545601,0.00,8055.00,書報雜誌費用,金錢,臺北市中正區****,2395*****,
12,孫博萮,107年縣(市)議員選舉,首次申報,1070519,交通旅運支出,葛瑪蘭汽車客運,28070701,0.00,576.00,搭乘交通工具支出,金錢,宜蘭縣羅東鎮****,,
13,孫博萮,107年縣(市)議員選舉,首次申報,1070525,宣傳支出,中華郵政股份有限公司宜蘭縣政府郵局,83806495,0.00,24.00,郵寄競選物品或宣傳廣告支出,金錢,,,
14,孫博萮,107年縣(市)議員選舉,首次申報,1070528,交通旅運支出,台灣中油股份有限公司礁溪加油站,40020489,0.00,509.00,油資,金錢,宜蘭縣礁溪鄉****,,
15,孫博萮,107年縣(市)議員選舉,首次申報,1070601,雜支支出,智通數位科技股份有限公司,42646755,0.00,100.00,交易手續費,金錢,臺北市南港區****,,
16,孫博萮,107年縣(市)議員選舉,首次申報,1070604,交通旅運支出,台灣中油股份有限公司礁溪加油站,40020489,0.00,738.00,油資,金錢,宜蘭縣礁溪鄉****,,
17,孫博萮,107年縣(市)議員選舉,首次申報,1070605,宣傳支出,中山打字行,02386846,0.00,430.00,郵寄競選物品或宣傳廣告支出,金錢,宜蘭縣宜蘭市****,03-9*****,
18,孫博萮,107年縣(市)議員選舉,首次申報,1070606,交通旅運支出,台灣中油股份有限公司宜蘭加油站,40021918,0.00,502.00,油資,金錢,宜蘭縣宜蘭市****,,
19,孫博萮,107年縣(市)議員選舉,首次申報,1070615,交通旅運支出,台灣中油股份有限公司壯圍站,40565221,0.00,500.00,油資,金錢,宜蘭縣壯圍鄉****,,
20,孫博萮,107年縣(市)議員選舉,首次申報,1070620,交通旅運支出,台灣中油股份有限公司羅東站,41559107,0.00,100.00,油資,金錢,宜蘭縣五結鄉****,,
21,孫博萮,107年縣(市)議員選舉,首次申報,1070622,雜支支出,統一超商股份有限公司宜蘭縣第二十六分公司,16849136,0.00,95.00,文具用品費用,金錢,宜蘭縣宜蘭市****,,
22,孫博萮,107年縣(市)議員選舉,首次申報,1070622,交通旅運支出,台灣中油股份有限公司礁溪加油站,40020489,0.00,441.00,油資,金錢,宜蘭縣礁溪鄉****,,
23,孫博萮,107年縣(市)議員選舉,首次申報,1070625,交通旅運支出,葛瑪蘭汽車客運,28070701,0.00,768.00,搭乘交通工具支出,金錢,宜蘭縣羅東鎮****,,
24,孫博萮,107年縣(市)議員選舉,首次申報,1070626,宣傳支出,中山打字行,02386846,0.00,1048.00,郵寄競選物品或宣傳廣告支出,金錢,宜蘭縣宜蘭市****,03-9*****,
25,孫博萮,107年縣(市)議員選舉,首次申報,1070626,雜支支出,家福股份有限公司宜蘭分公司,28970647,0.00,1289.00,餐飲費用,金錢,宜蘭縣宜蘭市****,,
26,孫博萮,107年縣(市)議員選舉,首次申報,1070626,宣傳支出,中華郵政股份有限公司宜蘭縣政府郵局,83806495,0.00,44.00,郵寄競選物品或宣傳廣告支出,金錢,,,
27,孫博萮,107年縣(市)議員選舉,首次申報,1070629,交通旅運支出,普客二四停車場股份有限公司羅東轉運站停車場,37947295,0.00,20.00,停車費,金錢,宜蘭縣羅東鎮****,,
28,孫博萮,107年縣(市)議員選舉,首次申報,1070629,交通旅運支出,台灣中油股份有限公司礁溪加油站,40020489,0.00,1168.00,油資,金錢,宜蘭縣礁溪鄉****,,
29,孫博萮,107年縣(市)議員選舉,首次申報,1070708,交通旅運支出,台灣中油股份有限公司礁溪加油站,40020489,0.00,1332.00,油資,金錢,宜蘭縣礁溪鄉****,,
30,孫博萮,107年縣(市)議員選舉,首次申報,1070712,交通旅運支出,台灣中油股份有限公司宜蘭加油站,40021918,0.00,1192.00,油資,金錢,宜蘭縣宜蘭市****,,
31,孫博萮,107年縣(市)議員選舉,首次申報,1070716,宣傳支出,中華郵政股份有限公司宜蘭縣政府郵局,83806495,0.00,36.00,郵寄競選物品或宣傳廣告支出,金錢,,,
32,孫博萮,107年縣(市)議員選舉,首次申報,1070717,交通旅運支出,台灣中油股份有限公司羅東站,41559107,0.00,100.00,油資,金錢,宜蘭縣五結鄉****,,
33,孫博萮,107年縣(市)議員選舉,首次申報,1070720,宣傳支出,中山打字行,02386846,0.00,62.00,郵寄競選物品或宣傳廣告支出,金錢,宜蘭縣宜蘭市****,03-9*****,
