序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,魯明哲,113年立法委員選舉,首次申報,1120413,租用競選辦事處支出,優亞禮品,,0.00,2500.00,,,,其他與租用競選辦事處有關之費用,金錢,,03-4*****,否,,,,,,,
2,魯明哲,113年立法委員選舉,首次申報,1120511,交通旅運支出,台灣中油,98249357,0.00,1054.00,,,,油資,金錢,,,否,,,,,,,
3,魯明哲,113年立法委員選舉,首次申報,1120512,交通旅運支出,全國加油站,26117309,0.00,1000.00,,,,油資,金錢,,,否,,,,,,,
4,魯明哲,113年立法委員選舉,首次申報,1120517,租用競選辦事處支出,溢得昇有限公司,53397326,0.00,578.00,,,,租買辦公設備費用,金錢,,,否,,,,,,,
5,魯明哲,113年立法委員選舉,首次申報,1120522,交通旅運支出,台灣中油,08418232,0.00,806.00,,,,油資,金錢,,,否,,,,,,,
6,魯明哲,113年立法委員選舉,首次申報,1120523,宣傳支出,新順發米粉廠有限公司,84198174,0.00,6750.00,,,,製作競選物品或宣傳廣告費用,金錢,彰化縣鹿港鎮****,04-7*****,否,,,,,,,
7,魯明哲,113年立法委員選舉,首次申報,1120524,交通旅運支出,台灣中油,43696541,0.00,903.00,,,,油資,金錢,,,否,,,,,,,
8,魯明哲,113年立法委員選舉,首次申報,1120526,集會支出,莊記牛肉麵館,77987574,0.00,970.00,,,,餐飲費用,金錢,,,否,,,,,,,
9,魯明哲,113年立法委員選舉,首次申報,1120530,宣傳支出,振瑞筆業有限公司,89574388,0.00,252000.00,,,,製作競選物品或宣傳廣告費用,金錢,桃園市中壢區****,03-4*****,否,,,,,,,
10,魯明哲,113年立法委員選舉,首次申報,1120531,宣傳支出,永順行,83887356,0.00,26400.00,,,,製作競選物品或宣傳廣告費用,金錢,桃園市中壢區****,,否,,,,,,,
11,魯明哲,113年立法委員選舉,首次申報,1120602,交通旅運支出,全國加油站,26117309,0.00,1000.00,,,,油資,金錢,,,否,,,,,,,
12,魯明哲,113年立法委員選舉,首次申報,1120605,交通旅運支出,台灣中油,45190407,0.00,900.00,,,,油資,金錢,,,否,,,,,,,
13,魯明哲,113年立法委員選舉,首次申報,1120611,交通旅運支出,台灣中油,45190407,0.00,900.00,,,,油資,金錢,,,否,,,,,,,
14,魯明哲,113年立法委員選舉,首次申報,1120618,交通旅運支出,台灣中油,45190407,0.00,909.00,,,,油資,金錢,,,否,,,,,,,
15,魯明哲,113年立法委員選舉,首次申報,1120621,交通旅運支出,益豐加油站,89572614,0.00,1603.00,,,,油資,金錢,,,否,,,,,,,
