序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,陳成添,107年直轄市議員選舉,首次申報,1070510,交通旅運支出,全國加油站中清站,17180580,0.00,1440.00,油資,金錢,,,
2,陳成添,107年直轄市議員選舉,首次申報,1070510,宣傳支出,宏祥帆布行,52821231,0.00,5000.00,製作宣傳廣告支出,金錢,臺中市北屯區****,04-2*****,
3,陳成添,107年直轄市議員選舉,首次申報,1070511,雜支支出,大展文具行,02972233,0.00,244.00,購置文具用品,金錢,臺中市北屯區****,04-2*****,
4,陳成添,107年直轄市議員選舉,首次申報,1070511,租用宣傳車輛支出,NISSAN,45438631,0.00,4290.00,維修宣傳車輛支出,金錢,,,
5,陳成添,107年直轄市議員選舉,首次申報,1070511,宣傳支出,宏祥帆布行,52821231,0.00,5000.00,製作宣傳廣告支出,金錢,臺中市北屯區****,,
6,陳成添,107年直轄市議員選舉,首次申報,1070511,租用競選辦事處支出,廖大明,B10*******,0.00,130516.00,租用競選辦事處費用,金錢,臺中市北屯區****,04-2*****,
7,陳成添,107年直轄市議員選舉,首次申報,1070512,交通旅運支出,台灣中油竹路站,02980732,0.00,701.00,油費,金錢,,,
8,陳成添,107年直轄市議員選舉,首次申報,1070512,交通旅運支出,水底寮加油站,23398973,0.00,558.00,油費,金錢,,,
9,陳成添,107年直轄市議員選舉,首次申報,1070512,雜支支出,七分漢堡店東海店,39840376,0.00,1845.00,餐飲費用,金錢,臺中市西屯區****,04-2*****,
10,陳成添,107年直轄市議員選舉,首次申報,1070512,宣傳支出,宏祥帆布行,52821231,0.00,5000.00,製作宣傳廣告支出,金錢,臺中市北屯區****,,
11,陳成添,107年直轄市議員選舉,首次申報,1070513,宣傳支出,宏祥帆布行,52821231,0.00,5000.00,製作宣傳廣告支出,金錢,臺中市北屯區****,,
12,陳成添,107年直轄市議員選舉,首次申報,1070514,宣傳支出,展榮食品行,,0.00,14360.00,瓶標膜,金錢,彰化縣彰化市****,04-7*****,
13,陳成添,107年直轄市議員選舉,首次申報,1070514,雜支支出,大展文具行,02972233,0.00,63.00,購買文具,金錢,臺中市北屯區****,04-2*****,
14,陳成添,107年直轄市議員選舉,首次申報,1070514,集會支出,瑪莎美食食堂,40647238,0.00,33000.00,朝聖宮大甲媽分靈活動餐費支出,金錢,臺中市北屯區****,04-2*****,
15,陳成添,107年直轄市議員選舉,首次申報,1070514,宣傳支出,宏祥帆布行,52821231,0.00,5000.00,製作宣傳廣告支出,金錢,臺中市北屯區****,,
16,陳成添,107年直轄市議員選舉,首次申報,1070514,雜支支出,盛豐企業社,74893053,0.00,2000.00,購買帳篷,金錢,臺中市西屯區****,04-2*****,
17,陳成添,107年直轄市議員選舉,首次申報,1070515,交通旅運支出,台灣中油松竹路站,02980732,0.00,146.00,油費,金錢,,,
18,陳成添,107年直轄市議員選舉,首次申報,1070515,宣傳支出,宏祥帆布行,52821231,0.00,5000.00,製作宣傳廣告支出,金錢,臺中市北屯區****,,
19,陳成添,107年直轄市議員選舉,首次申報,1070515,宣傳支出,澄乙皮件贈品商行,97881563,0.00,24000.00,製作競選物品支出（物品名稱-觸控原子筆）,金錢,臺中市大里區****,04-2*****,
20,陳成添,107年直轄市議員選舉,首次申報,1070516,宣傳支出,宏祥帆布行,52821231,0.00,5000.00,製作宣傳廣告支出,金錢,臺中市北屯區****,,
21,陳成添,107年直轄市議員選舉,首次申報,1070517,雜支支出,大展文具行,02972233,0.00,140.00,購置紅包袋,金錢,臺中市北屯區****,04-2*****,
22,陳成添,107年直轄市議員選舉,首次申報,1070517,宣傳支出,宏祥帆布行,52821231,0.00,5000.00,製作宣傳廣告支出,金錢,臺中市北屯區****,,
