序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,張榮法,111年臺北市議員選舉,首次申報,1110501,雜支支出,東一排骨有限公司,05136667,0.00,400.00,,,,餐飲費用,金錢,臺北市中正區****,,否,,,,,,,
2,張榮法,111年臺北市議員選舉,首次申報,1110501,交通旅運支出,台灣中油,91349015,0.00,484.00,,,,油資,金錢,新北市新店區****,,否,,,,,,,
3,張榮法,111年臺北市議員選舉,首次申報,1110503,交通旅運支出,台灣中油,01802099,0.00,1000.00,,,,油資,金錢,臺北市大安區****,,否,,,,,,,
4,張榮法,111年臺北市議員選舉,首次申報,1110504,交通旅運支出,國立台灣大學臨時停車場,18384226,0.00,10.00,,,,停車費,金錢,臺北市大安區****,,否,,,,,,,
5,張榮法,111年臺北市議員選舉,首次申報,1110504,交通旅運支出,台灣中油,38443075,0.00,111.00,,,,油資,金錢,新北市新店區****,,否,,,,,,,
6,張榮法,111年臺北市議員選舉,首次申報,1110504,交通旅運支出,泰翔-黎元停車場,88258530,0.00,60.00,,,,停車費,金錢,臺北市大安區****,,否,,,,,,,
7,張榮法,111年臺北市議員選舉,首次申報,1110508,交通旅運支出,國立台灣大學臨時停車場,18384226,0.00,100.00,,,,停車費,金錢,臺北市大安區****,,否,,,,,,,
8,張榮法,111年臺北市議員選舉,首次申報,1110509,交通旅運支出,台灣中油,01802099,0.00,1001.00,,,,油資,金錢,臺北市大安區****,,否,,,,,,,
9,張榮法,111年臺北市議員選舉,首次申報,1110514,雜支支出,台大農學院農試場,03753708,0.00,485.00,,,,餐飲費用,金錢,臺北市大安區****,,否,,,,,,,
10,張榮法,111年臺北市議員選舉,首次申報,1110514,交通旅運支出,台灣中油,77402191,0.00,501.00,,,,油資,金錢,臺北市士林區****,,否,,,,,,,
11,張榮法,111年臺北市議員選舉,首次申報,1110517,交通旅運支出,台灣中油,01802099,0.00,1000.00,,,,油資,金錢,臺北市大安區****,,否,,,,,,,
12,張榮法,111年臺北市議員選舉,首次申報,1110517,雜支支出,新光華數位科技社,25565481,0.00,2770.00,,,,雜項購置或修繕費用,金錢,臺北市中正區****,,否,,,,,,,
13,張榮法,111年臺北市議員選舉,首次申報,1110520,雜支支出,新光華數位科技社,25565481,0.00,450.00,,,,文具用品費用,金錢,臺北市中正區****,,否,,,,,,,
14,張榮法,111年臺北市議員選舉,首次申報,1110523,雜支支出,台大農學院農試場,03753708,0.00,380.00,,,,餐飲費用,金錢,臺北市大安區****,,否,,,,,,,
