序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,鍾明輝,111年屏東縣議員選舉,首次申報,1110527,雜支支出,99五金日用品,17513378,0.00,285.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,08-7*****,否,,,,,,,
2,鍾明輝,111年屏東縣議員選舉,首次申報,1110527,雜支支出,99五金日用品,17513378,0.00,310.00,,,,文具用品費用,金錢,屏東縣屏東市****,0873*****,否,,,,,,,
3,鍾明輝,111年屏東縣議員選舉,首次申報,1110527,雜支支出,99五金日用品,17513378,0.00,15.00,,,,文具用品費用,金錢,屏東縣屏東市****,0873*****,否,,,,,,,
4,鍾明輝,111年屏東縣議員選舉,首次申報,1110530,雜支支出,涵馥堂美術用品社,78790472,0.00,1425.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,0875*****,否,,,,,,,
5,鍾明輝,111年屏東縣議員選舉,首次申報,1110530,雜支支出,啟利鎖店,90738986,0.00,150.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,0873*****,否,,,,,,,
6,鍾明輝,111年屏東縣議員選舉,首次申報,1110531,雜支支出,99五金日用品,17513378,0.00,45.00,,,,文具用品費用,金錢,屏東縣屏東市****,0873*****,否,,,,,,,
7,鍾明輝,111年屏東縣議員選舉,首次申報,1110531,雜支支出,99五金日用品,17513378,0.00,40.00,,,,文具用品費用,金錢,屏東縣屏東市****,0873*****,否,,,,,,,
8,鍾明輝,111年屏東縣議員選舉,首次申報,1110608,雜支支出,勝利九九五金大賣場,47844656,0.00,38.00,,,,文具用品費用,金錢,屏東縣屏東市****,0873*****,否,,,,,,,
9,鍾明輝,111年屏東縣議員選舉,首次申報,1110610,雜支支出,明輝電器行,90246808,0.00,100.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,0873*****,否,,,,,,,
10,鍾明輝,111年屏東縣議員選舉,首次申報,1110615,雜支支出,裕軒食品,10119626,0.00,116.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,0873*****,否,,,,,,,
11,鍾明輝,111年屏東縣議員選舉,首次申報,1110615,雜支支出,全部10元店,99247309,0.00,150.00,,,,文具用品費用,金錢,屏東縣屏東市****,0872*****,否,,,,,,,
12,鍾明輝,111年屏東縣議員選舉,首次申報,1110620,雜支支出,涵馥堂美術用品社,78790472,0.00,2320.00,,,,文具用品費用,金錢,屏東縣屏東市****,0875*****,否,,,,,,,
13,鍾明輝,111年屏東縣議員選舉,首次申報,1110620,宣傳支出,峯薇企業社,88773183,0.00,15600.00,,,,製作競選物品或宣傳廣告費用（廣告口罩）,金錢,屏東縣屏東市****,0873*****,否,,,,,,,
14,鍾明輝,111年屏東縣議員選舉,首次申報,1110627,雜支支出,99五金日用品,17513378,0.00,40.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,,否,,,,,,,
15,鍾明輝,111年屏東縣議員選舉,首次申報,1110715,雜支支出,勝利九九五金大賣場,47844656,0.00,104.00,,,,文具用品費用,金錢,屏東縣屏東市****,,否,,,,,,,
16,鍾明輝,111年屏東縣議員選舉,首次申報,1110716,雜支支出,新百元坐墊行,90770628,0.00,800.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
17,鍾明輝,111年屏東縣議員選舉,首次申報,1110719,雜支支出,勝利九九五金大賣場,47844656,0.00,76.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,,否,,,,,,,
18,鍾明輝,111年屏東縣議員選舉,首次申報,1110720,雜支支出,勝利九九五金大賣場,47844656,0.00,35.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,,否,,,,,,,
19,鍾明輝,111年屏東縣議員選舉,首次申報,1110722,雜支支出,全部10元店,99247309,0.00,170.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,,否,,,,,,,
20,鍾明輝,111年屏東縣議員選舉,首次申報,1110725,雜支支出,億達開鎖行,95992830,0.00,60.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,,否,,,,,,,
21,鍾明輝,111年屏東縣議員選舉,首次申報,1110729,雜支支出,台灣中油,91754251,0.00,600.00,,,,汽機車燃料費用,金錢,,,否,,,,,,,
22,鍾明輝,111年屏東縣議員選舉,首次申報,1110731,雜支支出,台灣中油,91754251,0.00,510.00,,,,汽機車燃料費用,金錢,,,否,,,,,,,
23,鍾明輝,111年屏東縣議員選舉,首次申報,1110802,雜支支出,北基建民加油站,40910589,0.00,540.00,,,,汽機車燃料費用,金錢,,,否,,,,,,,
24,鍾明輝,111年屏東縣議員選舉,首次申報,1110804,雜支支出,屏東中山加油站,47931700,0.00,460.00,,,,汽機車燃料費用,金錢,,,否,,,,,,,
25,鍾明輝,111年屏東縣議員選舉,首次申報,1110805,宣傳支出,阿足服裝行,19988511,0.00,4500.00,,,,製作競選物品或宣傳廣告費用（背心）,金錢,屏東縣屏東市****,,否,,,,,,,
26,鍾明輝,111年屏東縣議員選舉,首次申報,1110805,雜支支出,北基健民加油站,40910589,0.00,500.00,,,,汽機車燃料費用,金錢,,,否,,,,,,,
27,鍾明輝,111年屏東縣議員選舉,首次申報,1110807,雜支支出,台灣中油加油站,88906698,0.00,500.00,,,,汽機車燃料費用,金錢,,,否,,,,,,,
28,鍾明輝,111年屏東縣議員選舉,首次申報,1110810,人事費用支出,劉志恕,T12*******,0.00,15000.00,,,,工資或薪津,金錢,屏東縣鹽埔鄉****,,否,,,,,,,
29,鍾明輝,111年屏東縣議員選舉,首次申報,1110810,人事費用支出,劉憲民,T12*******,0.00,15000.00,,,,工資或薪津,金錢,屏東縣鹽埔鄉****,,否,,,,,,,
30,鍾明輝,111年屏東縣議員選舉,首次申報,1110815,雜支支出,中華電信,,0.00,2500.00,,,,電信費用,金錢,屏東縣屏東市****,,否,,,,,,,
31,鍾明輝,111年屏東縣議員選舉,首次申報,1110815,租用競選辦事處支出,中華電信,,0.00,15000.00,,,,租買辦公設備費用,金錢,屏東縣屏東市****,,否,,,,,,,
32,鍾明輝,111年屏東縣議員選舉,首次申報,1110815,租用宣傳車輛支出,屏東縣政府,,0.00,180.00,,,,停車費,金錢,屏東縣屏東市****,,否,,,,,,,
33,鍾明輝,111年屏東縣議員選舉,首次申報,1110815,雜支支出,上正鎖匙店,78799353,0.00,50.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,,否,,,,,,,
34,鍾明輝,111年屏東縣議員選舉,首次申報,1110815,租用宣傳車輛支出,台灣中油,90504642,0.00,200.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
35,鍾明輝,111年屏東縣議員選舉,首次申報,1110816,雜支支出,八大昌文具行,98933435,0.00,24.00,,,,文具用品費用,金錢,屏東縣屏東市****,,否,,,,,,,
36,鍾明輝,111年屏東縣議員選舉,首次申報,1110819,租用宣傳車輛支出,北基健民加油站,40910589,0.00,200.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
37,鍾明輝,111年屏東縣議員選舉,首次申報,1110819,雜支支出,家樂福,54917845,0.00,540.00,,,,餐飲費用,金錢,,,否,,,,,,,
38,鍾明輝,111年屏東縣議員選舉,首次申報,1110820,租用宣傳車輛支出,屏東縣政府,,0.00,120.00,,,,停車費,金錢,屏東縣屏東市****,,否,,,,,,,
39,鍾明輝,111年屏東縣議員選舉,首次申報,1110820,雜支支出,大吉液化氣行,81355918,0.00,200.00,,,,水電瓦斯費用,金錢,屏東縣屏東市****,,否,,,,,,,
40,鍾明輝,111年屏東縣議員選舉,首次申報,1110823,租用宣傳車輛支出,北基健民加油站,40910589,0.00,200.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
41,鍾明輝,111年屏東縣議員選舉,首次申報,1110826,租用宣傳車輛支出,屏東縣政府,,0.00,240.00,,,,停車費,金錢,屏東縣屏東市****,,否,,,,,,,
42,鍾明輝,111年屏東縣議員選舉,首次申報,1110828,租用宣傳車輛支出,北基健民加油站,40910589,0.00,631.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
43,鍾明輝,111年屏東縣議員選舉,首次申報,1110828,租用宣傳車輛支出,台灣中油,91720892,0.00,600.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
44,鍾明輝,111年屏東縣議員選舉,首次申報,1110829,雜支支出,宏峰鎖印店,37654760,0.00,280.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,,否,,,,,,,
45,鍾明輝,111年屏東縣議員選舉,首次申報,1110830,租用宣傳車輛支出,屏東縣政府,,0.00,90.00,,,,停車費,金錢,屏東縣屏東市****,,否,,,,,,,
46,鍾明輝,111年屏東縣議員選舉,首次申報,1110831,租用宣傳車輛支出,台灣中油,90504642,0.00,500.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
47,鍾明輝,111年屏東縣議員選舉,首次申報,1110901,租用宣傳車輛支出,台灣中油,91720892,0.00,500.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
48,鍾明輝,111年屏東縣議員選舉,首次申報,1110902,雜支支出,統一超商,80356214,0.00,3.00,,,,文具用品費用,金錢,,,否,,,,,,,
49,鍾明輝,111年屏東縣議員選舉,首次申報,1110902,人事費用支出,劉志恕,T12*******,0.00,9000.00,,,,工資或薪津,金錢,屏東縣鹽埔鄉****,,否,,,,,,,
50,鍾明輝,111年屏東縣議員選舉,首次申報,1110902,人事費用支出,劉憲民,T12*******,0.00,9000.00,,,,工資或薪津,金錢,屏東縣鹽埔鄉****,,否,,,,,,,
51,鍾明輝,111年屏東縣議員選舉,首次申報,1110903,租用宣傳車輛支出,北基健民加油站,40910589,0.00,500.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
52,鍾明輝,111年屏東縣議員選舉,首次申報,1110904,租用宣傳車輛支出,台灣中油,88906698,0.00,500.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
53,鍾明輝,111年屏東縣議員選舉,首次申報,1110906,租用宣傳車輛支出,台灣中油,08020205,0.00,500.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
54,鍾明輝,111年屏東縣議員選舉,首次申報,1110906,租用宣傳車輛支出,北基健民加油站,40910589,0.00,500.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
55,鍾明輝,111年屏東縣議員選舉,首次申報,1110909,租用宣傳車輛支出,北基健民加油站,40910589,0.00,500.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
56,鍾明輝,111年屏東縣議員選舉,首次申報,1110909,租用宣傳車輛支出,台灣中油,91720892,0.00,500.00,,,,宣傳車輛燃料費用,金錢,,,否,,,,,,,
57,鍾明輝,111年屏東縣議員選舉,首次申報,1110909,人事費用支出,劉志恕,T12*******,0.00,10500.00,,,,工資或薪津,金錢,屏東縣鹽埔鄉****,,否,,,,,,,
58,鍾明輝,111年屏東縣議員選舉,首次申報,1110909,人事費用支出,劉憲民,T12*******,0.00,10500.00,,,,工資或薪津,金錢,屏東縣鹽埔鄉****,,否,,,,,,,
59,鍾明輝,111年屏東縣議員選舉,首次申報,1110910,租用競選辦事處支出,台灣電力公司,90461209,0.00,754.00,,,,其他與租用競選辦事處有關之費用,金錢,,,否,,,,,,,
60,鍾明輝,111年屏東縣議員選舉,首次申報,1110913,雜支支出,全部10元店,99247309,0.00,60.00,,,,文具用品費用,金錢,屏東縣屏東市****,0872*****,否,,,,,,,
61,鍾明輝,111年屏東縣議員選舉,首次申報,1110915,雜支支出,佳津素食,10155798,0.00,520.00,,,,餐飲費用,金錢,屏東縣屏東市****,,否,,,,,,,
62,鍾明輝,111年屏東縣議員選舉,首次申報,1110916,雜支支出,勝利九九五金大賣場,47844656,0.00,90.00,,,,雜項購置或修繕費用,金錢,屏東縣屏東市****,0873*****,否,,,,,,,
63,鍾明輝,111年屏東縣議員選舉,首次申報,1110916,租用宣傳車輛支出,巨泰汽車保修廠,81749391,0.00,400.00,,,,維修宣傳車輛費用,金錢,屏東縣屏東市****,,否,,,,,,,
64,鍾明輝,111年屏東縣議員選舉,首次申報,1110920,雜支支出,金浩快餐店,36683062,0.00,260.00,,,,餐飲費用,金錢,屏東縣屏東市****,,否,,,,,,,
