序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,蕭美琴,109年立法委員選舉,首次申報,1080902,雜支支出,聯翔廣告,31401917,0.00,2000.00,文具用品費用,金錢,花蓮縣吉安鄉****,038-*****,
2,蕭美琴,109年立法委員選舉,首次申報,1080902,宣傳支出,楊妙娥,U20*******,0.00,80000.00,租用廣告看板租用牆面,金錢,花蓮縣花蓮市****,038-*****,
3,蕭美琴,109年立法委員選舉,首次申報,1080909,宣傳支出,林靜怡,G22*******,0.00,8500.00,製作宣傳廣告人事支出,金錢,宜蘭縣頭城鎮****,0921*****,
4,蕭美琴,109年立法委員選舉,首次申報,1080911,交通旅運支出,陳玉蘭,U22*******,0.00,866.00,搭乘交通工具支出,金錢,花蓮縣吉安鄉****,0932*****,
5,蕭美琴,109年立法委員選舉,首次申報,1080916,雜支支出,天山鎖具刻印設,94793335,0.00,650.00,文具用品費用,金錢,花蓮縣花蓮市****,038-*****,
6,蕭美琴,109年立法委員選舉,首次申報,1080917,雜支支出,旭莊百貨批發有限公司,37772788,0.00,14.00,文具用品費用,金錢,花蓮縣花蓮市****,038-*****,
7,蕭美琴,109年立法委員選舉,首次申報,1080925,租用競選辦事處支出,閻韶華,U12*******,0.00,450000.00,租用競選辦事處費用,金錢,花蓮縣花蓮市****,,
8,蕭美琴,109年立法委員選舉,首次申報,1081003,集會支出,花蓮真情食品股份有限公司,12913184,0.00,12000.00,餐飲支出,金錢,花蓮市民享里****,038-*****,
9,蕭美琴,109年立法委員選舉,首次申報,1081004,雜支支出,花蓮二信,,0.00,30.00,雜項-匯費,金錢,,038-*****,
10,蕭美琴,109年立法委員選舉,首次申報,1081016,雜支支出,花蓮二信,,0.00,30.00,雜項-匯費,金錢,,038-*****,
11,蕭美琴,109年立法委員選舉,首次申報,1081016,雜支支出,花蓮二信,,0.00,30.00,雜項-匯費,金錢,,038-*****,
12,蕭美琴,109年立法委員選舉,首次申報,1081016,宣傳支出,心雅服裝行,15995103,0.00,29000.00,製作競選物品支出-帽子,金錢,臺北市萬華區****,02-2*****,
13,蕭美琴,109年立法委員選舉,首次申報,1081016,宣傳支出,潤嘉實業有限公司,27807773,0.00,68250.00,製作競選物品支出-面紙,金錢,新北市中和區****,02-2*****,
14,蕭美琴,109年立法委員選舉,首次申報,1081016,宣傳支出,億華企業社,45590874,0.00,7750.00,製作競選物品支出-帽子印工,金錢,彰化縣和美鎮****,04-7*****,
15,蕭美琴,109年立法委員選舉,首次申報,1081017,宣傳支出,PChome,16606102,0.00,1439.00,製作競選物品支出-木製軌道組,金錢,,02-2*****,
16,蕭美琴,109年立法委員選舉,首次申報,1081019,宣傳支出,PChome,16606102,0.00,1343.00,製作競選物品支出-木製軌道組,金錢,,02-2*****,
17,蕭美琴,109年立法委員選舉,首次申報,1081019,宣傳支出,九乘九文具,53594298,0.00,198.00,製作競選物品支出-塑膠花樹,金錢,花蓮縣花蓮市****,038-*****,
18,蕭美琴,109年立法委員選舉,首次申報,1081021,宣傳支出,PChome,16606102,0.00,4143.00,製作競選物品支出-木製軌道組,金錢,,02-2*****,
19,蕭美琴,109年立法委員選舉,首次申報,1081021,雜支支出,良友文具行,70959882,0.00,308.00,文具用品費用,金錢,花蓮縣花蓮市****,038-*****,
20,蕭美琴,109年立法委員選舉,首次申報,1081023,宣傳支出,PChome,16606102,0.00,1263.00,製作競選物品支出-各種車輛組合,金錢,,02-2*****,
21,蕭美琴,109年立法委員選舉,首次申報,1081024,宣傳支出,簡珮羽,U22*******,0.00,2500.00,委託設計支出,金錢,花蓮縣花蓮市****,0937*****,
22,蕭美琴,109年立法委員選舉,首次申報,1081025,雜支支出,花蓮二信,,0.00,30.00,雜項-匯費,金錢,,038-*****,
23,蕭美琴,109年立法委員選舉,首次申報,1081025,宣傳支出,大易廣告社,15793916,0.00,6000.00,製作競選物品支出-海報,金錢,花蓮縣吉安鄉****,038-*****,
24,蕭美琴,109年立法委員選舉,首次申報,1081025,宣傳支出,大易廣告社,15793916,0.00,800.00,製作競選物品支出-珍珠板,金錢,花蓮縣吉安鄉****,038-*****,
25,蕭美琴,109年立法委員選舉,首次申報,1081025,宣傳支出,潤嘉實業有限公司,27807773,0.00,37800.00,製作競選物品支出-菜瓜布,金錢,新北市中和區****,02-2*****,
26,蕭美琴,109年立法委員選舉,首次申報,1081028,雜支支出,花蓮二信,,0.00,30.00,雜項-匯費,金錢,,038-*****,
27,蕭美琴,109年立法委員選舉,首次申報,1081028,宣傳支出,統盈影印社,18057721,0.00,1200.00,製作競選物品支出-請柬,金錢,花蓮縣花蓮市****,038-*****,
28,蕭美琴,109年立法委員選舉,首次申報,1081031,宣傳支出,PChome,16606102,0.00,6212.00,製作競選物品支出-木製軌道組,金錢,,02-2*****,
29,蕭美琴,109年立法委員選舉,首次申報,1081031,宣傳支出,統盈影印社,18057721,0.00,300.00,製作競選物品支出-海報,金錢,花蓮縣花蓮市****,038-*****,
30,蕭美琴,109年立法委員選舉,首次申報,1081031,雜支支出,欣正和文具行,41464714,0.00,1433.00,文具用品費用,金錢,花蓮縣吉安鄉****,038-*****,
31,蕭美琴,109年立法委員選舉,首次申報,1081031,雜支支出,欣正和文具行,41464714,0.00,35.00,文具用品費用,金錢,花蓮縣吉安鄉****,038-*****,
32,蕭美琴,109年立法委員選舉,首次申報,1081101,宣傳支出,奧莉維亞花園婚禮,,0.00,8000.00,製作宣傳廣告支出,金錢,花蓮縣花蓮市****,038-*****,
33,蕭美琴,109年立法委員選舉,首次申報,1081101,雜支支出,馬記池上便當,09906287,0.00,600.00,餐飲費用,金錢,花蓮縣花蓮市****,038-*****,
34,蕭美琴,109年立法委員選舉,首次申報,1081101,集會支出,源勝魚行,13965408,0.00,1590.00,餐飲支出,金錢,,038-*****,
