序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,洪志明,111年臺中市議員選舉,首次申報,1110531,雜支支出,大展文具行,02972233,0.00,60.00,,,,文具用品費用,金錢,臺中市北屯區****,,否,,,,,,,
2,洪志明,111年臺中市議員選舉,首次申報,1110531,租用競選辦事處支出,銘晉興業有限公司,54537471,0.00,10000.00,,,,租買辦公設備費用,金錢,南投縣草屯鎮****,049-*****,否,,,,,,,
3,洪志明,111年臺中市議員選舉,首次申報,1110601,交通旅運支出,微風場站開發股份有限公司,28441577,0.00,1440.00,,,,差旅膳宿費用,金錢,臺北市中正區****,,否,,,,,,,
4,洪志明,111年臺中市議員選舉,首次申報,1110601,交通旅運支出,台灣高速鐵路股份有限公司台中站,45326018,0.00,201.00,,,,差旅膳宿費用,金錢,臺中市烏日區****,,否,,,,,,,
5,洪志明,111年臺中市議員選舉,首次申報,1110602,交通旅運支出,統一超商股份有限公司花蓮縣第七十七分公司,27951185,0.00,238.00,,,,差旅膳宿費用,金錢,花蓮縣瑞穗鄉****,,否,,,,,,,
6,洪志明,111年臺中市議員選舉,首次申報,1110603,交通旅運支出,北基國際股份有限公司北基中央路加油站,02977981,0.00,1291.00,,,,油資,金錢,花蓮縣花蓮市****,,否,,,,,,,
7,洪志明,111年臺中市議員選舉,首次申報,1110603,雜支支出,冠沺生活館有限公司,24581864,0.00,308.00,,,,雜項購置或修繕費用,金錢,臺中市大雅區****,,否,,,,,,,
8,洪志明,111年臺中市議員選舉,首次申報,1110604,公共關係費用支出,千味淳股份有限公司,42649438,0.00,1419.00,,,,聯誼交際費用,金錢,臺中市南屯區****,,否,,,,,,,
9,洪志明,111年臺中市議員選舉,首次申報,1110604,交通旅運支出,福旺停車場,82529753,0.00,100.00,,,,停車費,金錢,臺中市北屯區****,,否,,,,,,,
10,洪志明,111年臺中市議員選舉,首次申報,1110605,雜支支出,穎冠茶飲企業股份有限公司市政分公司,91113361,0.00,85.00,,,,餐飲費用,金錢,臺中市西屯區****,,否,,,,,,,
