序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1070827,宣傳支出,正德堂印舖,93729531,0.00,30800.00,文宣、名片、貼紙、關東旗、布條,金錢,臺東縣臺東市****,,
2,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1070902,交通旅運支出,台灣中油,08119966,0.00,1850.00,油資,金錢,,,
3,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1070902,交通旅運支出,台灣中油,47149030,0.00,1071.00,油資,金錢,,,
4,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1070904,交通旅運支出,台灣中油,08119972,0.00,441.00,油資,金錢,,,
5,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1070908,交通旅運支出,富岡加油站,16957704,0.00,845.00,油資,金錢,,,
6,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1070912,交通旅運支出,中油豐工站,10142062,0.00,4692.00,油資,金錢,,,
7,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1070912,宣傳支出,榮裕百貨行,12064653,0.00,7400.00,製作競選物品支出,金錢,,,
8,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1070915,交通旅運支出,台灣中油,08119945,0.00,600.00,油資,金錢,,,
9,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1070915,交通旅運支出,萬年加油站,16715137,0.00,200.00,油資,金錢,,,
10,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071009,雜支支出,良好行,14196103,0.00,2200.00,食材(蔬菜果類),金錢,臺東縣臺東市****,,
11,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071102,交通旅運支出,豐盛加油站,16208809,0.00,4505.00,油資,金錢,,,
12,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071108,宣傳支出,集賢實業社,10827472,0.00,32475.00,貼紙與帽子,金錢,臺東縣臺東市****,,
13,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071108,交通旅運支出,大富岡加油站,70646474,0.00,800.00,油資,金錢,,,
14,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071109,宣傳支出,欣原電子材料行,78761357,0.00,11050.00,擴大機、音頭、線材/電源、LED燈,金錢,臺東縣臺東市****,,
15,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071110,雜支支出,樂卡新店,14203195,0.00,2386.00,清潔用品與飲料類,金錢,臺東縣臺東市****,,
16,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071110,雜支支出,員洪蔬菜號,93742464,0.00,1940.00,食材(蔬菜果類),金錢,臺東縣臺東市****,,
17,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071113,雜支支出,峻成行,08115574,0.00,1450.00,食材(魚類),金錢,,,
18,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071113,集會支出,大地音響企業社,14202127,0.00,20600.00,音響器材、宮廷帳、LED燈、主持講桌、圓椅,金錢,臺東縣臺東市****,,
19,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071113,雜支支出,台東免洗用具,93843907,0.00,1330.00,免洗用具,金錢,臺東縣臺東市****,,
20,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071114,交通旅運支出,台灣中油,08120008,0.00,79.00,油資,金錢,,,
21,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071119,交通旅運支出,台灣中油,08120014,0.00,1822.00,油資,金錢,,,
22,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071119,雜支支出,勝雄果菜行,37734384,0.00,794.00,食材(蔬菜果類),金錢,臺東縣臺東市****,,
23,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071123,雜支支出,昭成號,93697566,0.00,780.00,魚類食材,金錢,臺東縣臺東市****,,
24,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071203,交通旅運支出,台灣中油股份有限公司,08119918,0.00,890.00,油資,金錢,,,
25,巫化．巴阿立佑司,107年鄉(鎮、市)民代表選舉,首次申報,1071223,交通旅運支出,台東加油站,86264064,0.00,500.00,油資,金錢,,,
