序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
1,林穎孟,107年直轄市議員選舉,首次申報,1070425,雜支支出,宜家家居股份有限公司,54284187,0.00,686.00,雜項購置或修繕費用,金錢,,,
2,林穎孟,107年直轄市議員選舉,首次申報,1070427,交通旅運支出,台灣中油股份有限公司,01709333,0.00,150.00,油資,金錢,,,
3,林穎孟,107年直轄市議員選舉,首次申報,1070428,雜支支出,小凱悅南村麵館,25680449,0.00,2280.00,餐飲費用,金錢,,,
4,林穎孟,107年直轄市議員選舉,首次申報,1070428,交通旅運支出,中興電工機械股份有限公司,80029824,0.00,270.00,停車費,金錢,,,
5,林穎孟,107年直轄市議員選舉,首次申報,1070429,交通旅運支出,台灣中油股份有限公司,01802112,0.00,800.00,油資,金錢,,,
6,林穎孟,107年直轄市議員選舉,首次申報,1070429,交通旅運支出,岳洋股份有限公司,42525794,0.00,80.00,停車費,金錢,,,
7,林穎孟,107年直轄市議員選舉,首次申報,1070502,交通旅運支出,台灣中油股份有限公司,01709333,0.00,116.00,油資,金錢,,,
8,林穎孟,107年直轄市議員選舉,首次申報,1070503,雜支支出,大信水電行,,0.00,100.00,雜項購置或修繕費用,金錢,,7370*****,
9,林穎孟,107年直轄市議員選舉,首次申報,1070505,交通旅運支出,計程車,,0.00,160.00,搭乘交通工具支出,金錢,,,
10,林穎孟,107年直轄市議員選舉,首次申報,1070505,交通旅運支出,計程車,,0.00,200.00,搭乘交通工具支出,金錢,,,
11,林穎孟,107年直轄市議員選舉,首次申報,1070505,交通旅運支出,計程車,,0.00,240.00,搭乘交通工具支出,金錢,,,
12,林穎孟,107年直轄市議員選舉,首次申報,1070505,交通旅運支出,計程車,,0.00,145.00,搭乘交通工具支出,金錢,,,
13,林穎孟,107年直轄市議員選舉,首次申報,1070505,交通旅運支出,台北市停車管理工程處,,0.00,20.00,停車費,金錢,,02-2*****,
14,林穎孟,107年直轄市議員選舉,首次申報,1070505,交通旅運支出,國立臺灣大學臨時停車場,18384226,0.00,40.00,停車費,金錢,,,
15,林穎孟,107年直轄市議員選舉,首次申報,1070505,交通旅運支出,國立臺灣大學臨時停車場,18384226,0.00,60.00,停車費,金錢,,,
