序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,張桂綿,111年桃園市議員選舉,首次申報,1110727,雜支支出,順發刻印鎖行,17903811,0.00,468.00,,,,文具用品費用,金錢,,,否,,,,,,,
2,張桂綿,111年桃園市議員選舉,首次申報,1110907,宣傳支出,大器廣告有限公司,53170974,0.00,231000.00,,,,租用廣告看板或車體廣告費用,金錢,桃園市桃園區****,,否,,,,,,,
3,張桂綿,111年桃園市議員選舉,首次申報,1111001,宣傳支出,藍新科技,70565326,0.00,46.00,,,,其他與選舉宣傳有關之費用,金錢,,,否,,,,,,,
4,張桂綿,111年桃園市議員選舉,首次申報,1111012,宣傳支出,華曜股份有限公司,16905832,0.00,90000.00,,,,其他與選舉宣傳有關之費用,金錢,桃園市桃園區****,,否,,,,,,,
5,張桂綿,111年桃園市議員選舉,首次申報,1111012,雜支支出,佳業鎖印店,18170580,0.00,400.00,,,,文具用品費用,金錢,,,否,,,,,,,
6,張桂綿,111年桃園市議員選舉,首次申報,1111014,集會支出,桃園市蘆竹區公所,,0.00,360.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
7,張桂綿,111年桃園市議員選舉,首次申報,1111014,集會支出,桃園市蘆竹區公所,,0.00,360.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
8,張桂綿,111年桃園市議員選舉,首次申報,1111014,集會支出,桃園市蘆竹區公所,,0.00,240.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
9,張桂綿,111年桃園市議員選舉,首次申報,1111014,集會支出,桃園市蘆竹區公所,,0.00,360.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
10,張桂綿,111年桃園市議員選舉,首次申報,1111014,集會支出,桃園市蘆竹區公所,,0.00,680.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
11,張桂綿,111年桃園市議員選舉,首次申報,1111014,集會支出,桃園市蘆竹區公所,,0.00,680.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
12,張桂綿,111年桃園市議員選舉,首次申報,1111014,集會支出,桃園市蘆竹區公所,,0.00,360.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
13,張桂綿,111年桃園市議員選舉,首次申報,1111014,集會支出,桃園市蘆竹區公所,,0.00,680.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
14,張桂綿,111年桃園市議員選舉,首次申報,1111014,集會支出,桃園市蘆竹區公所,,0.00,360.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
15,張桂綿,111年桃園市議員選舉,首次申報,1111014,宣傳支出,大器廣告有限公司,53170974,0.00,69750.00,,,,租用廣告看板或車體廣告費用,金錢,桃園市桃園區****,,否,,,,,,,
16,張桂綿,111年桃園市議員選舉,首次申報,1111017,雜支支出,東明廣告有限公司,28721401,0.00,21735.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
17,張桂綿,111年桃園市議員選舉,首次申報,1111017,雜支支出,佳大精緻餐盒,82055410,0.00,650.00,,,,餐飲費用,金錢,,,否,,,,,,,
18,張桂綿,111年桃園市議員選舉,首次申報,1111019,集會支出,桃園市蘆竹區公所,,0.00,680.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
19,張桂綿,111年桃園市議員選舉,首次申報,1111019,集會支出,桃園市蘆竹區公所,,0.00,400.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
20,張桂綿,111年桃園市議員選舉,首次申報,1111019,集會支出,桃園市蘆竹區公所,,0.00,680.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
21,張桂綿,111年桃園市議員選舉,首次申報,1111019,集會支出,桃園市蘆竹區公所,,0.00,680.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
22,張桂綿,111年桃園市議員選舉,首次申報,1111019,集會支出,桃園市蘆竹區公所,,0.00,400.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
23,張桂綿,111年桃園市議員選舉,首次申報,1111019,集會支出,桃園市蘆竹區公所,,0.00,480.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
24,張桂綿,111年桃園市議員選舉,首次申報,1111019,集會支出,桃園市蘆竹區公所,,0.00,480.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
25,張桂綿,111年桃園市議員選舉,首次申報,1111019,集會支出,桃園市蘆竹區公所,,0.00,680.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
26,張桂綿,111年桃園市議員選舉,首次申報,1111019,雜支支出,自由時報企業股份有限公司,52570683,0.00,2000.00,,,,書報雜誌費用,金錢,,,否,,,,,,,
27,張桂綿,111年桃園市議員選舉,首次申報,1111021,雜支支出,百辰豆漿店,09932399,0.00,675.00,,,,餐飲費用,金錢,,,否,,,,,,,
28,張桂綿,111年桃園市議員選舉,首次申報,1111022,宣傳支出,松輝企業社,09860212,0.00,6000.00,,,,其他與選舉宣傳有關之費用,金錢,,,否,,,,,,,
29,張桂綿,111年桃園市議員選舉,首次申報,1111022,雜支支出,笠展外燴企業社,26632190,0.00,30000.00,,,,餐飲費用,金錢,,,否,,,,,,,
30,張桂綿,111年桃園市議員選舉,首次申報,1111022,雜支支出,金鼎小吃,30136356,0.00,8800.00,,,,餐飲費用,金錢,,,否,,,,,,,
31,張桂綿,111年桃園市議員選舉,首次申報,1111023,宣傳支出,松輝企業社,09860212,0.00,6000.00,,,,其他與選舉宣傳有關之費用,金錢,,,否,,,,,,,
32,張桂綿,111年桃園市議員選舉,首次申報,1111023,宣傳支出,明真帆布行,14958593,0.00,12500.00,,,,其他與選舉宣傳有關之費用,金錢,,,否,,,,,,,
33,張桂綿,111年桃園市議員選舉,首次申報,1111023,宣傳支出,活動馬戲團企業社,34821110,0.00,44000.00,,,,演講或表演費用,金錢,桃園市桃園區****,,否,,,,,,,
34,張桂綿,111年桃園市議員選舉,首次申報,1111026,雜支支出,百辰豆漿店,09932399,0.00,300.00,,,,餐飲費用,金錢,,,否,,,,,,,
35,張桂綿,111年桃園市議員選舉,首次申報,1111026,返還捐贈支出,鵝牌氣密窗股份有限公司,27794550,0.00,20000.00,,,,返還,金錢,,,否,,,,,,,
36,張桂綿,111年桃園市議員選舉,首次申報,1111026,返還捐贈支出,新技化學工業股份有限公司,30997328,0.00,80000.00,,,,返還,金錢,桃園市蘆竹區****,,否,,,,,,,
37,張桂綿,111年桃園市議員選舉,首次申報,1111027,集會支出,桃園市蘆竹區公所,,0.00,400.00,,,,租用場地費用,金錢,,3520*****,否,,,,,,,
38,張桂綿,111年桃園市議員選舉,首次申報,1111028,雜支支出,東明廣告有限公司,28721401,0.00,40950.00,,,,雜項購置或修繕費用,金錢,新北市永和市****,,否,,,,,,,
39,張桂綿,111年桃園市議員選舉,首次申報,1111028,雜支支出,自由時報企業股份有限公司,52570683,0.00,800.00,,,,書報雜誌費用,金錢,,,否,,,,,,,
40,張桂綿,111年桃園市議員選舉,首次申報,1111028,返還捐贈支出,龍福國際開發有限公司,69491157,0.00,20000.00,,,,返還,金錢,,,否,,,,,,,
41,張桂綿,111年桃園市議員選舉,首次申報,1111030,宣傳支出,翌裕印刷有限公司,12615636,0.00,60900.00,,,,其他與選舉宣傳有關之費用,金錢,新北市五股區****,,否,,,,,,,
42,張桂綿,111年桃園市議員選舉,首次申報,1111101,宣傳支出,藍新科技,70565326,0.00,83.00,,,,其他與選舉宣傳有關之費用,金錢,,,否,,,,,,,
43,張桂綿,111年桃園市議員選舉,首次申報,1111102,雜支支出,大飪小吃店,10540863,0.00,525.00,,,,餐飲費用,金錢,,,否,,,,,,,
