序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1,陳廷秀,107年直轄市議員選舉,首次申報,1070810,宣傳支出,佳品企業社,17074820,0.00,4000.00,,,,製作競選物品支出（廣告筆）,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
2,陳廷秀,107年直轄市議員選舉,首次申報,1070813,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,1500.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
3,陳廷秀,107年直轄市議員選舉,首次申報,1070814,雜支支出,丸崑鮮魚行,52762731,0.00,9500.00,,,,餐飲費用,金錢,臺中市南屯區****,,,,,,,,2022/2/18 下午 03:14:02
4,陳廷秀,107年直轄市議員選舉,首次申報,1070814,宣傳支出,僑文快速印刷廠,76616929,0.00,10000.00,,,,製作宣傳廣告支出,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
5,陳廷秀,107年直轄市議員選舉,首次申報,1070815,公共關係費用支出,港區鮮花部,17780114,0.00,4800.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
6,陳廷秀,107年直轄市議員選舉,首次申報,1070815,公共關係費用支出,上賀禮儀鮮花店,67967796,0.00,5000.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
7,陳廷秀,107年直轄市議員選舉,首次申報,1070820,宣傳支出,國琳印刷文具行,19832124,0.00,25000.00,,,,製作競選物品支出（面紙包）,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
8,陳廷秀,107年直轄市議員選舉,首次申報,1070820,公共關係費用支出,喬植園藝行,25270402,0.00,2000.00,,,,聯誼交際費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
9,陳廷秀,107年直轄市議員選舉,首次申報,1070823,公共關係費用支出,喬植園藝行,25270402,0.00,2000.00,,,,聯誼交際費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
10,陳廷秀,107年直轄市議員選舉,首次申報,1070823,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,10000.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
11,陳廷秀,107年直轄市議員選舉,首次申報,1070824,宣傳支出,佳品企業社,17074820,0.00,3600.00,,,,製作競選物品支出（廣告筆）,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
12,陳廷秀,107年直轄市議員選舉,首次申報,1070825,公共關係費用支出,喬植園藝行,25070402,0.00,3000.00,,,,聯誼交際費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
13,陳廷秀,107年直轄市議員選舉,首次申報,1070829,公共關係費用支出,港區鮮花部,17780114,0.00,5000.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
14,陳廷秀,107年直轄市議員選舉,首次申報,1070829,宣傳支出,僑文快速印刷廠,76616929,0.00,10000.00,,,,製作宣傳廣告支出,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
15,陳廷秀,107年直轄市議員選舉,首次申報,1070831,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,6300.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
16,陳廷秀,107年直轄市議員選舉,首次申報,1070831,公共關係費用支出,上賀禮儀鮮花店,67967796,0.00,4500.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
17,陳廷秀,107年直轄市議員選舉,首次申報,1070901,公共關係費用支出,喬植園藝行,25070402,0.00,3000.00,,,,聯誼交際費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
18,陳廷秀,107年直轄市議員選舉,首次申報,1070902,公共關係費用支出,喬植園藝行,25270402,0.00,1500.00,,,,聯誼交際費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
19,陳廷秀,107年直轄市議員選舉,首次申報,1070905,公共關係費用支出,喬植園藝行,25270402,0.00,1500.00,,,,聯誼交際費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
20,陳廷秀,107年直轄市議員選舉,首次申報,1070908,公共關係費用支出,喬植園藝行,25270402,0.00,1500.00,,,,聯誼交際費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
21,陳廷秀,107年直轄市議員選舉,首次申報,1070910,公共關係費用支出,喬植園藝行,25270402,0.00,1500.00,,,,聯誼交際費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
22,陳廷秀,107年直轄市議員選舉,首次申報,1070910,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,10000.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
23,陳廷秀,107年直轄市議員選舉,首次申報,1070910,公共關係費用支出,上賀禮儀鮮花店,67967796,0.00,4000.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
24,陳廷秀,107年直轄市議員選舉,首次申報,1070911,宣傳支出,佳品企業社,17074820,0.00,3200.00,,,,製作競選物品支出（廣告筆.面紙）,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
25,陳廷秀,107年直轄市議員選舉,首次申報,1070911,公共關係費用支出,港區鮮花部,17780114,0.00,4600.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
26,陳廷秀,107年直轄市議員選舉,首次申報,1070911,宣傳支出,國琳印刷文具行,19832124,0.00,25000.00,,,,製作競選物品支出（面紙包）,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
27,陳廷秀,107年直轄市議員選舉,首次申報,1070913,公共關係費用支出,興隆禮儀鮮花店,67976872,0.00,9600.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
28,陳廷秀,107年直轄市議員選舉,首次申報,1070915,公共關係費用支出,喬植園藝行,25270402,0.00,2500.00,,,,聯誼交際費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
29,陳廷秀,107年直轄市議員選舉,首次申報,1070917,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,2400.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
30,陳廷秀,107年直轄市議員選舉,首次申報,1070917,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,1800.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
31,陳廷秀,107年直轄市議員選舉,首次申報,1070918,公共關係費用支出,喬植園藝行,25270402,0.00,2000.00,,,,聯誼交際費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
32,陳廷秀,107年直轄市議員選舉,首次申報,1070918,雜支支出,百香食坊,39843964,0.00,4800.00,,,,餐飲費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
33,陳廷秀,107年直轄市議員選舉,首次申報,1070919,宣傳支出,僑文快速印刷廠,76616929,0.00,10000.00,,,,製作宣傳廣告支出,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
34,陳廷秀,107年直轄市議員選舉,首次申報,1070920,宣傳支出,佳品企業社,17074820,0.00,3800.00,,,,製作競選物品支出（廣告筆）,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
35,陳廷秀,107年直轄市議員選舉,首次申報,1070920,雜支支出,丸崑鮮魚行,52762731,0.00,9400.00,,,,餐飲費用,金錢,臺中市南屯區****,,,,,,,,2022/2/18 下午 03:14:02
36,陳廷秀,107年直轄市議員選舉,首次申報,1070920,公共關係費用支出,興隆禮儀鮮花店,67976872,0.00,6600.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
37,陳廷秀,107年直轄市議員選舉,首次申報,1070921,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,9200.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
38,陳廷秀,107年直轄市議員選舉,首次申報,1070922,公共關係費用支出,港區鮮花部,17780114,0.00,5000.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
39,陳廷秀,107年直轄市議員選舉,首次申報,1070923,雜支支出,百香食坊,39843964,0.00,5000.00,,,,餐飲費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
40,陳廷秀,107年直轄市議員選舉,首次申報,1070928,公共關係費用支出,喬植園藝行,25270402,0.00,2000.00,,,,聯誼交際費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
41,陳廷秀,107年直轄市議員選舉,首次申報,1070929,公共關係費用支出,喬植園藝行,25270402,0.00,1500.00,,,,聯誼交際費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
42,陳廷秀,107年直轄市議員選舉,首次申報,1071001,宣傳支出,國琳印刷文具行,19832124,0.00,25000.00,,,,製作競選物品支出（面紙包）,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
43,陳廷秀,107年直轄市議員選舉,首次申報,1071001,雜支支出,百香食坊,39843964,0.00,4600.00,,,,餐飲費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
44,陳廷秀,107年直轄市議員選舉,首次申報,1071001,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,1500.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
45,陳廷秀,107年直轄市議員選舉,首次申報,1071002,公共關係費用支出,港區鮮花部,17780114,0.00,4600.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
46,陳廷秀,107年直轄市議員選舉,首次申報,1071005,雜支支出,丸崑鮮魚行,52762731,0.00,9800.00,,,,餐飲費用,金錢,臺中市南屯區****,,,,,,,,2022/2/18 下午 03:14:02
47,陳廷秀,107年直轄市議員選舉,首次申報,1071006,宣傳支出,佳品企業社,17074820,0.00,4000.00,,,,製作競選物品支出（廣告筆）,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
48,陳廷秀,107年直轄市議員選舉,首次申報,1071008,雜支支出,百香食坊,39843964,0.00,4900.00,,,,餐飲費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
49,陳廷秀,107年直轄市議員選舉,首次申報,1071009,雜支支出,東北甕缸雞,39714309,0.00,5000.00,,,,餐飲費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
50,陳廷秀,107年直轄市議員選舉,首次申報,1071012,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,9500.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
51,陳廷秀,107年直轄市議員選舉,首次申報,1071012,公共關係費用支出,上賀禮儀鮮花店,67967796,0.00,5000.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
52,陳廷秀,107年直轄市議員選舉,首次申報,1071015,公共關係費用支出,港區鮮花部,17780114,0.00,5000.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
53,陳廷秀,107年直轄市議員選舉,首次申報,1071015,雜支支出,百香食坊,39843964,0.00,5000.00,,,,餐飲費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
54,陳廷秀,107年直轄市議員選舉,首次申報,1071015,公共關係費用支出,興隆禮儀鮮花店,67976872,0.00,5400.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
55,陳廷秀,107年直轄市議員選舉,首次申報,1071017,宣傳支出,佳品企業社,17074820,0.00,3600.00,,,,製作競選物品支出（面紙）,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
56,陳廷秀,107年直轄市議員選舉,首次申報,1071020,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,900.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
57,陳廷秀,107年直轄市議員選舉,首次申報,1071020,公共關係費用支出,上賀禮儀鮮花店,67967796,0.00,4200.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
58,陳廷秀,107年直轄市議員選舉,首次申報,1071020,公共關係費用支出,興隆禮儀鮮花店,67976872,0.00,9300.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
59,陳廷秀,107年直轄市議員選舉,首次申報,1071022,雜支支出,百香食坊,39843964,0.00,4200.00,,,,餐飲費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
60,陳廷秀,107年直轄市議員選舉,首次申報,1071023,公共關係費用支出,港區鮮花部,17780114,0.00,5000.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
61,陳廷秀,107年直轄市議員選舉,首次申報,1071024,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,9900.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
62,陳廷秀,107年直轄市議員選舉,首次申報,1071024,宣傳支出,僑文快速印刷廠,76616929,0.00,10000.00,,,,製作宣傳廣告支出,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
63,陳廷秀,107年直轄市議員選舉,首次申報,1071026,雜支支出,丸崑鮮魚行,52762731,0.00,9500.00,,,,餐飲費用,金錢,臺中市南屯區****,,,,,,,,2022/2/18 下午 03:14:02
64,陳廷秀,107年直轄市議員選舉,首次申報,1071026,公共關係費用支出,興隆禮儀鮮花店,67976872,0.00,9600.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
65,陳廷秀,107年直轄市議員選舉,首次申報,1071029,雜支支出,百香食坊,39843964,0.00,4800.00,,,,餐飲費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
66,陳廷秀,107年直轄市議員選舉,首次申報,1071030,宣傳支出,佳品企業社,17074820,0.00,3800.00,,,,製作競選物品支出（廣告筆）,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
67,陳廷秀,107年直轄市議員選舉,首次申報,1071030,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,11600.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
68,陳廷秀,107年直轄市議員選舉,首次申報,1071031,公共關係費用支出,港區鮮花部,17780114,0.00,4600.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
69,陳廷秀,107年直轄市議員選舉,首次申報,1071031,雜支支出,東北甕缸雞,39714309,0.00,4500.00,,,,餐飲費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
70,陳廷秀,107年直轄市議員選舉,首次申報,1071103,公共關係費用支出,港區鮮花部,17780114,0.00,4800.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
71,陳廷秀,107年直轄市議員選舉,首次申報,1071103,雜支支出,久隆小吃店,47425226,0.00,5000.00,,,,餐飲費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
72,陳廷秀,107年直轄市議員選舉,首次申報,1071105,宣傳支出,國琳印刷文具行,19832124,0.00,25000.00,,,,製作競選物品支出（面紙包）,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
73,陳廷秀,107年直轄市議員選舉,首次申報,1071105,雜支支出,百香食坊,39843964,0.00,4500.00,,,,餐飲費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
74,陳廷秀,107年直轄市議員選舉,首次申報,1071105,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,1800.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
75,陳廷秀,107年直轄市議員選舉,首次申報,1071109,雜支支出,丸崑鮮魚行,52762731,0.00,9800.00,,,,餐飲費用,金錢,臺中市南屯區****,,,,,,,,2022/2/18 下午 03:14:02
76,陳廷秀,107年直轄市議員選舉,首次申報,1071109,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,10000.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
77,陳廷秀,107年直轄市議員選舉,首次申報,1071112,雜支支出,百香食坊,39843964,0.00,5000.00,,,,餐飲費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
78,陳廷秀,107年直轄市議員選舉,首次申報,1071113,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,2400.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
79,陳廷秀,107年直轄市議員選舉,首次申報,1071113,公共關係費用支出,興隆禮儀鮮花店,67976872,0.00,9300.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
80,陳廷秀,107年直轄市議員選舉,首次申報,1071115,公共關係費用支出,港區鮮花部,17780114,0.00,4600.00,,,,聯誼交際費用,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
81,陳廷秀,107年直轄市議員選舉,首次申報,1071116,雜支支出,東北甕缸雞,39714309,0.00,4800.00,,,,餐飲費用,金錢,臺中市沙鹿區****,,,,,,,,2022/2/18 下午 03:14:02
82,陳廷秀,107年直轄市議員選舉,首次申報,1071116,公共關係費用支出,中美禮儀鮮花店,56696797,0.00,9000.00,,,,聯誼交際費用,金錢,臺中市梧棲區****,,,,,,,,2022/2/18 下午 03:14:02
83,陳廷秀,107年直轄市議員選舉,首次申報,1071119,宣傳支出,青水彩色印刷股份有限公司,55674802,0.00,30000.00,,,,製作宣傳廣告支出,金錢,臺中市清水區****,,,,,,,,2022/2/18 下午 03:14:02
