序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,李倩萍,111年新北市議員選舉,首次申報,1110819,宣傳支出,誠羽色彩創意有限公司,24209562,0.00,10395.00,,,,製作競選物品或宣傳廣告費用（氣球背包）,金錢,新北市新莊區****,,否,,,,,,,
2,李倩萍,111年新北市議員選舉,首次申報,1110902,宣傳支出,優是數位文創有限公司,54712884,0.00,5490.00,,,,製作競選物品或宣傳廣告費用（易拉展）,金錢,新北市板橋區****,2265*****,否,,,,,,,
3,李倩萍,111年新北市議員選舉,首次申報,1111007,雜支支出,中華電信股份有限公司臺灣北區電信分公司新北營運處蘆洲中華服務中心,41116504,0.00,500.00,,,,電信費用,金錢,新北市蘆洲區****,0800*****,否,,,,,,,
4,李倩萍,111年新北市議員選舉,首次申報,1111017,宣傳支出,旭邦整合行銷股份有限公司,69315574,0.00,240610.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺北市中正區****,2361*****,否,,,,,,,
5,李倩萍,111年新北市議員選舉,首次申報,1111018,宣傳支出,中華郵政股份有限公司蘆洲郵局,87798539,0.00,11199.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市蘆洲區****,2282*****,否,,,,,,,
6,李倩萍,111年新北市議員選舉,首次申報,1111018,宣傳支出,全景社區廣播電台股份有限公司,89972674,0.00,100000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺北市信義區****,2377*****,否,,,,,,,
7,李倩萍,111年新北市議員選舉,首次申報,1111020,集會支出,新北市立新北高級中學,87798670,0.00,10000.00,,,,租用場地費用,金錢,新北市三重區****,2857*****,否,,,,,,,
8,李倩萍,111年新北市議員選舉,首次申報,1111021,宣傳支出,貝立德股份有限公司,70438244,0.00,300000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺北市信義區****,2720*****,否,,,,,,,
9,李倩萍,111年新北市議員選舉,首次申報,1111027,交通旅運支出,新北市政府交通局,10047779,0.00,7360.00,,,,停車費,金錢,新北市板橋區****,2960*****,否,,,,,,,
10,李倩萍,111年新北市議員選舉,首次申報,1111031,宣傳支出,優是數位文創有限公司,54712884,0.00,3680.00,,,,製作競選物品或宣傳廣告費用（易拉展）,金錢,新北市板橋區****,2265*****,否,,,,,,,
11,李倩萍,111年新北市議員選舉,首次申報,1111101,宣傳支出,展榮食品行,17305863,0.00,100000.00,,,,製作競選物品或宣傳廣告費用（飲用水）,金錢,彰化縣彰化市****,04-7*****,否,,,,,,,
12,李倩萍,111年新北市議員選舉,首次申報,1111101,宣傳支出,潤嘉實業有限公司,27807773,0.00,48825.00,,,,製作競選物品或宣傳廣告費用（關東旗.背心.手搖旗）,金錢,新北市板橋區****,2222*****,否,,,,,,,
13,李倩萍,111年新北市議員選舉,首次申報,1111101,雜支支出,中華電信股份有限公司臺灣北區電信分公司新北營運處蘆洲中華服務中心,41116504,0.00,1500.00,,,,電信費用,金錢,新北市蘆洲區****,0800*****,否,,,,,,,
14,李倩萍,111年新北市議員選舉,首次申報,1111101,宣傳支出,潤豐創意行銷有限公司,83797587,0.00,204750.00,,,,製作競選物品或宣傳廣告費用（口罩加文宣）,金錢,新北市板橋區****,2222*****,否,,,,,,,
15,李倩萍,111年新北市議員選舉,首次申報,1111108,宣傳支出,金義派報社,13372019,0.00,8400.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市中和區****,2962*****,否,,,,,,,
16,李倩萍,111年新北市議員選舉,首次申報,1111110,宣傳支出,潤嘉實業有限公司,27807773,0.00,4095.00,,,,製作競選物品或宣傳廣告費用（口罩）,金錢,新北市板橋區****,2222*****,否,,,,,,,
17,李倩萍,111年新北市議員選舉,首次申報,1111111,宣傳支出,巨勳廣告工程有限公司,27397715,0.00,638000.00,,,,製作競選物品或宣傳廣告費用（看板帆布印製）,金錢,新北市板橋區****,2297*****,否,,,,,,,
18,李倩萍,111年新北市議員選舉,首次申報,1111111,宣傳支出,優朋國際股份有限公司,28843848,0.00,30000.00,,,,發送電信簡訊費用,金錢,臺北市內湖區****,8791*****,否,,,,,,,
19,李倩萍,111年新北市議員選舉,首次申報,1111111,宣傳支出,人人廣播股份有限公司,84966081,0.00,64220.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺北市松山區****,2547*****,否,,,,,,,
20,李倩萍,111年新北市議員選舉,首次申報,1111112,公共關係費用支出,成長文教基金會附設鞋子兒童實驗劇團,01049240,0.00,151200.00,,,,文康活動費用,金錢,臺北市大安區****,2700*****,否,,,,,,,
21,李倩萍,111年新北市議員選舉,首次申報,1111114,宣傳支出,中華郵政股份有限公司蘆洲中原路郵局,87798572,0.00,764.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市蘆洲區****,2285*****,否,,,,,,,
22,李倩萍,111年新北市議員選舉,首次申報,1111115,宣傳支出,展榮食品行,17305863,0.00,100000.00,,,,製作競選物品或宣傳廣告費用（飲用水）,金錢,彰化縣彰化市****,04-7*****,否,,,,,,,
23,李倩萍,111年新北市議員選舉,首次申報,1111115,宣傳支出,鑫大聯網有限公司,28465818,0.00,50000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,新北市五股區****,2282*****,否,,,,,,,
24,李倩萍,111年新北市議員選舉,首次申報,1111116,宣傳支出,飛躍廣告社,17819379,0.00,17514.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市三重區****,2986*****,否,,,,,,,
25,李倩萍,111年新北市議員選舉,首次申報,1111116,宣傳支出,卡樂芙有限公司,82922236,0.00,157500.00,,,,製作競選物品或宣傳廣告費用（面紙）,金錢,新北市樹林區****,,否,,,,,,,
26,李倩萍,111年新北市議員選舉,首次申報,1111116,宣傳支出,中華郵政股份有限公司蘆洲中原路郵局,87798572,0.00,196.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市蘆洲區****,2285*****,否,,,,,,,
27,李倩萍,111年新北市議員選舉,首次申報,1111117,宣傳支出,金義派報社,13372019,0.00,8400.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市中和區****,2962*****,否,,,,,,,
28,李倩萍,111年新北市議員選舉,首次申報,1111118,宣傳支出,優朋國際股份有限公司,28843848,0.00,63319.00,,,,發送電信簡訊費用,金錢,臺北市內湖區****,8791*****,否,,,,,,,
29,李倩萍,111年新北市議員選舉,首次申報,1111121,宣傳支出,聖洋科技股份有限公司,28112580,0.00,12600.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺北市大安區****,6631*****,否,,,,,,,
30,李倩萍,111年新北市議員選舉,首次申報,1111122,宣傳支出,塗鴉數位廣告有限公司,80526533,0.00,58500.00,,,,製作競選物品或宣傳廣告費用（帆布輸出）,金錢,桃園市龜山區****,03-2*****,否,,,,,,,
31,李倩萍,111年新北市議員選舉,首次申報,1111122,宣傳支出,人人廣播股份有限公司,84966081,0.00,23000.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,臺北市松山區****,2547*****,否,,,,,,,
32,李倩萍,111年新北市議員選舉,首次申報,1111123,宣傳支出,卡樂芙有限公司,82922236,0.00,129150.00,,,,製作競選物品或宣傳廣告費用（面紙）,金錢,新北市樹林區****,,否,,,,,,,
33,李倩萍,111年新北市議員選舉,首次申報,1111124,宣傳支出,金義派報社,13372019,0.00,8400.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市中和區****,2962*****,否,,,,,,,
34,李倩萍,111年新北市議員選舉,首次申報,1111124,宣傳支出,飛躍廣告社,17819379,0.00,7046.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市三重區****,2986*****,否,,,,,,,
35,李倩萍,111年新北市議員選舉,首次申報,1111124,宣傳支出,中華郵政股份有限公司蘆洲光華路郵局,87798566,0.00,616.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市蘆洲區****,2283*****,否,,,,,,,
36,李倩萍,111年新北市議員選舉,首次申報,1111125,宣傳支出,展榮食品行,17305863,0.00,58048.00,,,,製作競選物品或宣傳廣告費用（飲用水）,金錢,彰化縣彰化市****,04-7*****,否,,,,,,,
37,李倩萍,111年新北市議員選舉,首次申報,1111128,宣傳支出,中華郵政股份有限公司蘆洲光華路郵局,87798566,0.00,168.00,,,,郵寄競選物品或宣傳廣告費用,金錢,新北市蘆洲區****,2283*****,否,,,,,,,
38,李倩萍,111年新北市議員選舉,首次申報,1111128,雜支支出,中華電信股份有限公司,92887342,0.00,288784.00,,,,電信費用,金錢,新北市永和區****,0800*****,否,,,,,,,
39,李倩萍,111年新北市議員選舉,首次申報,1111130,雜支支出,中華電信股份有限公司,92887342,0.00,4009.00,,,,電信費用,金錢,新北市永和區****,0800*****,否,,,,,,,
40,李倩萍,111年新北市議員選舉,首次申報,1111201,宣傳支出,東林鷹架有限公司,27525958,0.00,290821.00,,,,其他與選舉宣傳有關之費用,金錢,新北市三重區****,8985*****,否,,,,,,,
41,李倩萍,111年新北市議員選舉,首次申報,1111201,宣傳支出,億圓印刷有限公司,90675504,0.00,458178.00,,,,製作競選物品或宣傳廣告費用（DM）,金錢,新北市中和區****,2245*****,否,,,,,,,
42,李倩萍,111年新北市議員選舉,首次申報,1111201,雜支支出,中華電信股份有限公司,92887342,0.00,83139.00,,,,電信費用,金錢,新北市永和區****,0800*****,否,,,,,,,
