序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110822,宣傳支出,融豐科技有限公司,,0.00,4000.00,,,,製作競選物品或宣傳廣告費用（物品名稱-請填寫）,金錢,桃園市桃園區****,0333*****,否,,,,,,,
2,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110825,宣傳支出,立大林數位印刷有限公司,,0.00,18743.00,,,,製作競選物品或宣傳廣告費用（物品名稱-請填寫）,金錢,新北市三重區****,0289*****,否,,,,,,,
3,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110901,宣傳支出,桃園市桃園區公所繳款書,H22*******,0.00,50000.00,,,,其他與選舉宣傳有關之費用,金錢,桃園市桃園區****,,否,,,,,,,
4,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110906,宣傳支出,大器廣告,,0.00,16800.00,,,,製作競選物品或宣傳廣告費用（物品名稱-請填寫）,金錢,桃園市桃園區****,,否,,,,,,,
5,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110912,交通旅運支出,指南車專業美容文明店,,0.00,1600.00,,,,其他與交通旅運有關之費用,金錢,桃園市龜山區****,,否,,,,,,,
6,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110913,交通旅運支出,指南車專業美容文明店,,0.00,2000.00,,,,其他與交通旅運有關之費用,金錢,桃園市龜山區****,,否,,,,,,,
7,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110915,宣傳支出,飛彩影印社,,0.00,5000.00,,,,製作競選物品或宣傳廣告費用（物品名稱-請填寫）,金錢,桃園市桃園區****,0333*****,否,,,,,,,
8,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110915,宣傳支出,飛彩影印社,,0.00,5000.00,,,,郵寄競選物品或宣傳廣告費用,金錢,桃園市桃園區****,0333*****,否,,,,,,,
9,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110915,宣傳支出,飛彩影印社,,0.00,5000.00,,,,製作競選物品或宣傳廣告費用（物品名稱-請填寫）,金錢,桃園市桃園區****,0333*****,否,,,,,,,
10,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110915,宣傳支出,飛彩影印社,,0.00,5000.00,,,,製作競選物品或宣傳廣告費用（物品名稱-請填寫）,金錢,桃園市桃園區****,0333*****,否,,,,,,,
11,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110915,宣傳支出,飛彩影印社,,0.00,5000.00,,,,製作競選物品或宣傳廣告費用（物品名稱-請填寫）,金錢,桃園市桃園區****,0333*****,否,,,,,,,
12,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110918,宣傳支出,飛彩影印社,,0.00,2800.00,,,,製作競選物品或宣傳廣告費用（物品名稱-請填寫）,金錢,桃園市桃園區****,0333*****,否,,,,,,,
13,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110923,雜支支出,上海聯合藥房,,0.00,1983.00,,,,雜項購置或修繕費用,金錢,臺北市中正區****,,否,,,,,,,
14,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110926,雜支支出,花闊園企業社,,0.00,4350.00,,,,文具用品費用,金錢,桃園市蘆竹區****,,否,,,,,,,
15,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110926,交通旅運支出,指南車專業美容文明店,,0.00,1600.00,,,,其他與交通旅運有關之費用,金錢,桃園市龜山區****,,否,,,,,,,
16,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110927,交通旅運支出,指南車專業美容文明店,,0.00,2400.00,,,,其他與交通旅運有關之費用,金錢,桃園市龜山區****,,否,,,,,,,
17,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110928,雜支支出,花闊園企業社,,0.00,5000.00,,,,文具用品費用,金錢,桃園市蘆竹區****,,否,,,,,,,
18,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1110928,雜支支出,花闊園企業社,,0.00,3200.00,,,,文具用品費用,金錢,桃園市蘆竹區****,,否,,,,,,,
19,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1111001,雜支支出,怡和興業有限公司,,0.00,3200.00,,,,餐飲費用,金錢,桃園市桃園區****,0335*****,否,,,,,,,
20,蕭家淇,111年桃園市桃園區同安里里長選舉,首次申報,1111003,交通旅運支出,指南車專業美容文明店,,0.00,1600.00,,,,其他與交通旅運有關之費用,金錢,桃園市龜山區****,,否,,,,,,,
