序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
1,許文萍,111年彰化縣埔鹽鄉鄉長選舉,首次申報,1110819,宣傳支出,競選總部,N22*******,0.00,1555.00,,,,製作競選物品或宣傳廣告費用（物品名稱-面紙）,非金錢,彰化縣埔鹽鄉****,,否,,,,,,,
2,許文萍,111年彰化縣埔鹽鄉鄉長選舉,首次申報,1110901,宣傳支出,峰泉興業有限公司,83539370,0.00,52260.00,,,,製作競選物品或宣傳廣告費用（物品名稱-包裝飲用水）,金錢,彰化縣埔心鄉****,0482*****,否,,,,,,,
3,許文萍,111年彰化縣埔鹽鄉鄉長選舉,首次申報,1110902,宣傳支出,競選總部,N22*******,0.00,1555.00,,,,製作競選物品或宣傳廣告費用（物品名稱-面紙）,非金錢,彰化縣埔鹽鄉****,,否,,,,,,,
4,許文萍,111年彰化縣埔鹽鄉鄉長選舉,首次申報,1110905,宣傳支出,熊大廣告有限公司,59035238,0.00,37800.00,,,,製作競選物品或宣傳廣告費用（物品名稱-帆布大圖）,金錢,彰化縣溪湖鎮****,04-8*****,否,,,,,,,
5,許文萍,111年彰化縣埔鹽鄉鄉長選舉,首次申報,1110905,宣傳支出,峰泉興業有限公司,83539370,0.00,30180.00,,,,製作競選物品或宣傳廣告費用（物品名稱-包裝飲用水）,金錢,彰化縣埔心鄉****,0482*****,否,,,,,,,
6,許文萍,111年彰化縣埔鹽鄉鄉長選舉,首次申報,1110910,宣傳支出,新太立廣告社,47376674,0.00,18000.00,,,,製作競選物品或宣傳廣告費用（物品名稱-帆布立牌）,金錢,彰化縣二林鎮****,0489*****,否,,,,,,,
7,許文萍,111年彰化縣埔鹽鄉鄉長選舉,首次申報,1110914,宣傳支出,紫貓悟語聯合工作室,88200025,0.00,9048.00,,,,製作競選物品或宣傳廣告費用（物品名稱-組噴霧瓶）,金錢,臺北市松山區****,0223*****,否,,,,,,,
8,許文萍,111年彰化縣埔鹽鄉鄉長選舉,首次申報,1110915,雜支支出,津口味餐飲店,17685385,0.00,3200.00,,,,餐飲費用,金錢,彰化縣埔鹽鄉****,04-8*****,否,,,,,,,
9,許文萍,111年彰化縣埔鹽鄉鄉長選舉,首次申報,1110916,宣傳支出,競選總部,N22*******,0.00,1555.00,,,,製作競選物品或宣傳廣告費用（物品名稱-面紙）,非金錢,彰化縣埔鹽鄉****,,否,,,,,,,
10,許文萍,111年彰化縣埔鹽鄉鄉長選舉,首次申報,1110920,宣傳支出,世登企業有限公司,42953802,0.00,18000.00,,,,製作競選物品或宣傳廣告費用（物品名稱-%IPA潔用酒精）,金錢,新竹縣湖口鄉****,0359*****,否,,,,,,,
11,許文萍,111年彰化縣埔鹽鄉鄉長選舉,首次申報,1110923,雜支支出,恆佳飯包坊,45813024,0.00,1800.00,,,,餐飲費用,金錢,彰化縣溪湖鎮****,0488*****,否,,,,,,,
12,許文萍,111年彰化縣埔鹽鄉鄉長選舉,首次申報,1110924,雜支支出,恆佳飯包坊,45813024,0.00,2550.00,,,,餐飲費用,金錢,彰化縣溪湖鎮****,0488*****,否,,,,,,,
